"InstitutionID","Symbol","ShortName","EndDate","Source","ReceivableWordNum","PrepayWordNum","InventoryPledgeWordNum","CompositeWordNum","SCFKeyWordTotalNum","RecContentWordsNum","RecKeySentencesNum","TextRange"
"101704","000001","平安银行","2016","1","","","","1","1","","","2"
"101704","000001","平安银行","2016","1","","","","1","1","","","1"
"101704","000001","平安银行","2017","1","","","","1","1","","","1"
"101704","000001","平安银行","2017","1","","","","1","1","","","2"
"101704","000001","平安银行","2018","1","1","","","10","11","139","1","2"
"101704","000001","平安银行","2018","2","","","","2","2","","","2"
"101704","000001","平安银行","2018","1","1","","","10","11","139","1","1"
"101704","000001","平安银行","2018","2","","","","2","2","","","1"
"101704","000001","平安银行","2019","1","","","","4","4","","","1"
"101704","000001","平安银行","2019","2","","","","4","4","","","1"
"101704","000001","平安银行","2019","1","","","","4","4","","","2"
"101704","000001","平安银行","2019","2","","","","4","4","","","2"
"101704","000001","平安银行","2020","1","","","","18","18","","","2"
"101704","000001","平安银行","2020","2","","","","8","8","","","2"
"101704","000001","平安银行","2020","1","","","","18","18","","","1"
"101704","000001","平安银行","2020","2","","","","8","8","","","1"
"101704","000001","平安银行","2021","1","","","","5","5","","","1"
"101704","000001","平安银行","2021","2","","","","6","6","","","1"
"101704","000001","平安银行","2021","1","","","","5","5","","","2"
"101704","000001","平安银行","2021","2","","","","6","6","","","2"
"101704","000001","平安银行","2022","1","","","","9","9","","","2"
"101704","000001","平安银行","2022","2","","","","3","3","","","2"
"101704","000001","平安银行","2022","1","","","","9","9","","","1"
"101704","000001","平安银行","2022","2","","","","3","3","","","1"
"101704","000001","平安银行","2023","1","","","","8","8","","","1"
"101704","000001","平安银行","2023","2","","","","3","3","","","1"
"101704","000001","平安银行","2023","1","","","","8","8","","","2"
"101704","000001","平安银行","2023","2","","","","3","3","","","2"
"101704","000001","平安银行","2024","1","","","","7","7","","","2"
"101704","000001","平安银行","2024","2","1","","","4","5","164","1","2"
"101704","000001","平安银行","2024","1","","","","7","7","","","1"
"101704","000001","平安银行","2024","2","1","","","4","5","164","1","1"
"101775","000002","万科A","2016","1","","","","1","1","","","1"
"101775","000002","万科A","2016","1","","","","1","1","","","2"
"101775","000002","万科A","2017","2","","","","1","1","","","1"
"101775","000002","万科A","2018","2","","","","12","12","","","1"
"101775","000002","万科A","2019","2","","","","1","1","","","1"
"101775","000002","万科A","2020","2","","","","2","2","","","1"
"101775","000002","万科A","2021","2","","","","3","3","","","1"
"101775","000002","万科A","2022","2","","","","4","4","","","1"
"101775","000002","万科A","2023","1","","","","1","1","","","1"
"101775","000002","万科A","2023","2","","","","2","2","","","1"
"101775","000002","万科A","2023","1","","","","1","1","","","2"
"101775","000002","万科A","2024","2","","","","2","2","","","1"
"102294","000004","ST 国华","2022","2","","","","1","1","","","1"
"102294","000004","ST 国华","2022","2","","","","1","1","","","2"
"102294","000004","国华网安","2023","1","","","","1","1","","","2"
"102294","000004","国华网安","2023","2","","","","3","3","","","2"
"102294","000004","国华网安","2023","1","","","","1","1","","","1"
"102294","000004","国华网安","2023","2","","","","3","3","","","1"
"102314","000008","神州高铁","2016","1","","","","1","1","","","1"
"102314","000008","神州高铁","2016","1","","","","1","1","","","2"
"102314","000008","神州高铁","2023","2","","","","1","1","","","1"
"102314","000008","神州高铁","2024","2","","","","1","1","","","1"
"102336","000009","中国宝安","2022","1","","","","1","1","","","1"
"102336","000009","中国宝安","2022","2","","","","1","1","","","1"
"102336","000009","中国宝安","2022","1","","","","1","1","","","2"
"102336","000009","中国宝安","2024","2","","","","1","1","","","2"
"102336","000009","中国宝安","2024","2","","","","1","1","","","1"
"102338","000010","美丽生态","2016","1","","","","1","1","","","1"
"102338","000010","美丽生态","2016","1","","","","1","1","","","2"
"101860","000012","南玻A","2016","2","","","","1","1","","","2"
"101860","000012","南玻A","2016","2","","","","1","1","","","1"
"101860","000012","南玻A","2017","2","","","","1","1","","","1"
"101860","000012","南玻A","2017","2","","","","1","1","","","2"
"101860","000012","南玻A","2019","1","","","","1","1","","","2"
"101860","000012","南玻A","2019","2","","","","2","2","","","2"
"101860","000012","南玻A","2019","1","","","","1","1","","","1"
"101860","000012","南玻A","2019","2","","","","2","2","","","1"
"101860","000012","南玻A","2020","1","","","","1","1","","","1"
"101860","000012","南玻A","2020","1","","","","1","1","","","2"
"101860","000012","南玻A","2021","1","","","","1","1","","","2"
"101860","000012","南玻A","2021","1","","","","1","1","","","1"
"101860","000012","南玻A","2022","1","","","","2","2","","","1"
"101860","000012","南玻A","2022","1","","","","2","2","","","2"
"101860","000012","南玻A","2023","1","","","","1","1","","","2"
"101860","000012","南玻A","2023","2","","","","1","1","","","2"
"101860","000012","南玻A","2023","1","","","","1","1","","","1"
"101860","000012","南玻A","2023","2","","","","1","1","","","1"
"101860","000012","南玻A","2024","1","","","","1","1","","","1"
"101860","000012","南玻A","2024","2","","","","1","1","","","1"
"101860","000012","南玻A","2024","1","","","","1","1","","","2"
"101623","000016","深康佳A","2016","1","","","","1","1","","","2"
"101623","000016","深康佳A","2016","2","","","","2","2","","","2"
"101623","000016","深康佳A","2016","1","","","","2","2","","","1"
"101623","000016","深康佳A","2016","2","","","","6","6","","","1"
"101623","000016","深康佳A","2017","1","","","","14","14","","","1"
"101623","000016","深康佳A","2017","2","","","","17","17","","","1"
"101623","000016","深康佳A","2017","1","","","","11","11","","","2"
"101623","000016","深康佳A","2017","2","","","","10","10","","","2"
"101623","000016","深康佳A","2018","1","","","","4","4","","","2"
"101623","000016","深康佳A","2018","2","","","","6","6","","","2"
"101623","000016","深康佳A","2018","1","","","","7","7","","","1"
"101623","000016","深康佳A","2018","2","","","","24","24","","","1"
"101623","000016","深康佳A","2019","1","","","","1","1","","","1"
"101623","000016","深康佳A","2019","2","","","","6","6","","","1"
"101623","000016","深康佳A","2020","2","","","","5","5","","","1"
"101623","000016","深康佳A","2021","2","","","","1","1","","","1"
"101623","000016","深康佳A","2022","1","","","","1","1","","","1"
"101623","000016","深康佳A","2022","2","","","","4","4","","","1"
"101623","000016","深康佳A","2022","1","","","","1","1","","","2"
"101623","000016","深康佳A","2022","2","","","","1","1","","","2"
"101623","000016","深康佳A","2023","2","","","","1","1","","","2"
"101623","000016","深康佳A","2023","2","","","","4","4","","","1"
"101623","000016","深康佳A","2024","2","","","","2","2","","","1"
"101623","000016","深康佳A","2024","2","","","","1","1","","","2"
"101711","000017","*ST 中华A","2020","2","","","","1","1","","","2"
"101711","000017","*ST 中华A","2020","2","","","","1","1","","","1"
"101711","000017","深中华A","2022","1","","","","3","3","","","1"
"101711","000017","深中华A","2022","1","","","","3","3","","","2"
"101711","000017","深中华A","2023","1","","","","3","3","","","2"
"101711","000017","深中华A","2023","1","","","","3","3","","","1"
"101711","000017","深中华A","2024","1","","","","3","3","","","1"
"101711","000017","深中华A","2024","1","","","","3","3","","","2"
"101712","000018","神州长城","2016","2","","","","1","1","","","2"
"101712","000018","神州长城","2016","2","","","","1","1","","","1"
"101712","000018","神州长城","2017","2","","","","3","3","","","1"
"101712","000018","神州长城","2017","2","","","","1","1","","","2"
"101712","000018","神州长城","2018","2","","","","1","1","","","1"
"101629","000019","深深宝A","2016","1","","","","2","2","","","1"
"101629","000019","深深宝A","2016","2","","","","1","1","","","1"
"101629","000019","深深宝A","2016","1","","","","2","2","","","2"
"101629","000019","深深宝A","2017","1","","","","1","1","","","2"
"101629","000019","深深宝A","2017","2","","","","1","1","","","2"
"101629","000019","深深宝A","2017","1","","","","1","1","","","1"
"101629","000019","深深宝A","2017","2","","","","3","3","","","1"
"101629","000019","深深宝A","2018","2","","","","2","2","","","1"
"101629","000019","深深宝A","2018","2","","","","1","1","","","2"
"101629","000019","深粮控股","2019","2","","","","1","1","","","2"
"101629","000019","深粮控股","2019","2","","","","4","4","","","1"
"101629","000019","深粮控股","2020","2","","","","1","1","","","1"
"101629","000019","深粮控股","2020","2","","","","1","1","","","2"
"101629","000019","深粮控股","2021","2","","","","2","2","","","2"
"101629","000019","深粮控股","2021","2","","","","2","2","","","1"
"101629","000019","深粮控股","2022","1","","","","2","2","","","1"
"101629","000019","深粮控股","2022","2","","","","1","1","","","1"
"101629","000019","深粮控股","2022","1","","","","2","2","","","2"
"101629","000019","深粮控股","2022","2","","","","1","1","","","2"
"101629","000019","深粮控股","2023","1","","","","1","1","","","2"
"101629","000019","深粮控股","2023","1","","","","1","1","","","1"
"101629","000019","深粮控股","2023","2","","","","1","1","","","1"
"101629","000019","深粮控股","2024","1","","","","1","1","","","1"
"101629","000019","深粮控股","2024","2","","","","1","1","","","1"
"101629","000019","深粮控股","2024","1","","","","1","1","","","2"
"101632","000021","深科技","2020","1","","","","1","1","","","2"
"101632","000021","深科技","2020","1","","","","1","1","","","1"
"101632","000021","深科技","2021","1","","","","4","4","","","1"
"101632","000021","深科技","2021","1","","","","4","4","","","2"
"101632","000021","深科技","2022","1","","","","4","4","","","2"
"101632","000021","深科技","2022","1","","","","4","4","","","1"
"101632","000021","深科技","2023","1","","","","4","4","","","1"
"101632","000021","深科技","2023","1","","","","4","4","","","2"
"101632","000021","深科技","2024","1","","","","3","3","","","2"
"101632","000021","深科技","2024","1","","","","3","3","","","1"
"101721","000023","ST 深天","2023","1","","","","1","1","","","1"
"101721","000023","ST 深天","2023","1","","","","1","1","","","2"
"101778","000025","特力A","2016","1","","","","1","1","","","2"
"101778","000025","特力A","2016","1","","","","1","1","","","1"
"101778","000025","特力A","2017","1","","","","5","5","","","1"
"101778","000025","特力A","2017","1","","","","5","5","","","2"
"101778","000025","特力A","2018","1","","","","1","1","","","2"
"101778","000025","特力A","2018","1","","","","1","1","","","1"
"101778","000025","特力A","2023","1","","","","1","1","","","1"
"101778","000025","特力A","2023","1","","","","1","1","","","2"
"101778","000025","特力A","2024","1","","","","2","2","","","2"
"101778","000025","特力A","2024","1","","","","4","4","","","1"
"101779","000026","飞亚达A","2016","1","","","","1","1","","","1"
"101779","000026","飞亚达A","2016","1","","","","1","1","","","2"
"101779","000026","飞亚达","2020","1","","","","1","1","","","2"
"101779","000026","飞亚达","2020","1","","","","1","1","","","1"
"101655","000027","深圳能源","2016","1","","","","3","3","","","1"
"101655","000027","深圳能源","2016","1","","","","2","2","","","2"
"101655","000027","深圳能源","2017","1","","","","2","2","","","2"
"101655","000027","深圳能源","2017","1","","","","3","3","","","1"
"101655","000027","深圳能源","2018","1","","","","1","1","","","1"
"101655","000027","深圳能源","2019","1","","","","1","1","","","1"
"101655","000027","深圳能源","2021","1","","","","1","1","","","1"
"101655","000027","深圳能源","2022","1","","","","1","1","","","1"
"101655","000027","深圳能源","2023","1","","","","1","1","","","1"
"101655","000027","深圳能源","2023","1","","","","1","1","","","2"
"101656","000028","国药一致","2017","2","","","","1","1","","","2"
"101656","000028","国药一致","2017","2","","","","1","1","","","1"
"101656","000028","国药一致","2018","1","","","","5","5","","","1"
"101656","000028","国药一致","2018","2","","","","1","1","","","1"
"101656","000028","国药一致","2018","1","","","","5","5","","","2"
"101656","000028","国药一致","2018","2","","","","1","1","","","2"
"101656","000028","国药一致","2019","1","","","","2","2","","","2"
"101656","000028","国药一致","2019","2","","","","2","2","","","2"
"101656","000028","国药一致","2019","1","","","","2","2","","","1"
"101656","000028","国药一致","2019","2","","","","5","5","","","1"
"101656","000028","国药一致","2020","1","","","","2","2","","","1"
"101656","000028","国药一致","2020","2","","","","6","6","","","1"
"101656","000028","国药一致","2020","1","","","","2","2","","","2"
"101656","000028","国药一致","2020","2","","","","2","2","","","2"
"101656","000028","国药一致","2021","1","","","","1","1","","","2"
"101656","000028","国药一致","2021","1","","","","1","1","","","1"
"101656","000028","国药一致","2023","1","","","","1","1","","","1"
"101656","000028","国药一致","2023","2","","","","1","1","","","1"
"101656","000028","国药一致","2023","1","","","","1","1","","","2"
"101656","000028","国药一致","2024","1","","","","1","1","","","2"
"101656","000028","国药一致","2024","1","","","","1","1","","","1"
"101656","000028","国药一致","2024","2","","","","1","1","","","1"
"102341","000030","富奥股份","2022","2","","","","1","1","","","1"
"101916","000031","大悦城","2020","2","","","","2","2","","","1"
"101916","000031","大悦城","2021","2","","","","2","2","","","1"
"101916","000031","大悦城","2022","2","","","","1","1","","","1"
"101916","000031","大悦城","2022","2","","","","1","1","","","2"
"101917","000032","深桑达A","2017","2","","","","1","1","","","1"
"101917","000032","深桑达A","2018","2","","","","1","1","","","1"
"101917","000032","深桑达A","2019","2","","","","1","1","","","1"
"101917","000032","深桑达A","2020","1","","","","1","1","","","1"
"101917","000032","深桑达A","2020","2","","","","4","4","","","1"
"101917","000032","深桑达A","2020","1","","","","1","1","","","2"
"101917","000032","深桑达A","2020","2","","","","3","3","","","2"
"101917","000032","深桑达A","2023","2","","","","1","1","","","1"
"101917","000032","深桑达A","2024","2","1","","","1","2","54","1","1"
"101917","000032","深桑达A","2024","2","1","","","1","2","54","1","2"
"101880","000034","神州数码","2016","1","","","","3","3","","","2"
"101880","000034","神州数码","2016","2","","","","2","2","","","2"
"101880","000034","神州数码","2016","1","","","","3","3","","","1"
"101880","000034","神州数码","2016","2","","","","2","2","","","1"
"101880","000034","神州数码","2018","2","","","","1","1","","","1"
"101880","000034","神州数码","2018","2","","","","1","1","","","2"
"101880","000034","神州数码","2019","2","","","","2","2","","","2"
"101880","000034","神州数码","2019","2","","","","2","2","","","1"
"101880","000034","神州数码","2020","2","","","","1","1","","","1"
"101880","000034","神州数码","2020","2","","","","1","1","","","2"
"101880","000034","神州数码","2021","1","","","","1","1","","","2"
"101880","000034","神州数码","2021","1","","","","1","1","","","1"
"101880","000034","神州数码","2022","1","","","","1","1","","","1"
"101880","000034","神州数码","2022","2","3","","","1","4","344","3","1"
"101880","000034","神州数码","2022","1","","","","1","1","","","2"
"101880","000034","神州数码","2022","2","3","","","","3","344","3","2"
"101880","000034","神州数码","2023","2","","","","3","3","","","1"
"101880","000034","神州数码","2024","2","","","","2","2","","","1"
"101881","000035","中国天楹","2020","1","","","","1","1","","","1"
"101881","000035","中国天楹","2020","2","","","","4","4","","","1"
"101881","000035","中国天楹","2021","1","","","","1","1","","","1"
"101881","000035","中国天楹","2021","2","","","","6","6","","","1"
"101881","000035","中国天楹","2022","2","","","","4","4","","","1"
"101881","000035","中国天楹","2023","1","","","","1","1","","","1"
"101881","000035","中国天楹","2023","2","","","","1","1","","","1"
"101881","000035","中国天楹","2024","2","1","","","1","2","9","1","1"
"101881","000035","中国天楹","2024","2","1","","","1","2","9","1","2"
"10880","000037","深南电A","2021","2","","","","2","2","","","2"
"10880","000037","深南电A","2021","2","","","","2","2","","","1"
"10880","000037","深南电A","2022","2","","","","2","2","","","1"
"10880","000037","深南电A","2022","2","","","","2","2","","","2"
"10880","000037","深南电A","2023","2","","","","2","2","","","2"
"10880","000037","深南电A","2023","2","","","","2","2","","","1"
"10880","000037","深南电A","2024","2","","","","2","2","","","1"
"10880","000037","深南电A","2024","2","","","","2","2","","","2"
"10881","000038","深大通","2017","1","","","","8","8","","","2"
"10881","000038","深大通","2017","2","","","","14","14","","","2"
"10881","000038","深大通","2017","1","","","","9","9","","","1"
"10881","000038","深大通","2017","2","","","","15","15","","","1"
"10881","000038","深大通","2018","1","","","","4","4","","","1"
"10881","000038","深大通","2018","2","","","","22","22","","","1"
"10881","000038","深大通","2018","1","","","","2","2","","","2"
"10881","000038","深大通","2018","2","","","","20","20","","","2"
"10881","000038","深大通","2019","1","","","","1","1","","","2"
"10881","000038","深大通","2019","2","","","","8","8","","","2"
"10881","000038","深大通","2019","1","","","","6","6","","","1"
"10881","000038","深大通","2019","2","","","","13","13","","","1"
"10881","000038","深大通","2020","1","","","","9","9","","","1"
"10881","000038","深大通","2020","2","","","","4","4","","","1"
"10881","000038","深大通","2020","1","","","","5","5","","","2"
"10881","000038","深大通","2020","2","","","","3","3","","","2"
"10881","000038","深大通","2021","1","","","","4","4","","","2"
"10881","000038","深大通","2021","2","","","","4","4","","","2"
"10881","000038","深大通","2021","1","","","","8","8","","","1"
"10881","000038","深大通","2021","2","","","","11","11","","","1"
"10985","000039","中集集团","2016","2","","","","2","2","","","1"
"10985","000039","中集集团","2017","2","","","","1","1","","","1"
"10985","000039","中集集团","2017","2","","","","1","1","","","2"
"10985","000039","中集集团","2018","2","","","","1","1","","","2"
"10985","000039","中集集团","2018","2","","","","1","1","","","1"
"10985","000039","中集集团","2019","2","","","","4","4","","","1"
"10985","000039","中集集团","2019","2","","","","2","2","","","2"
"10985","000039","中集集团","2020","2","","","","5","5","","","2"
"10985","000039","中集集团","2020","2","","","","5","5","","","1"
"10985","000039","中集集团","2022","2","","","","1","1","","","1"
"10985","000039","中集集团","2022","2","","","","1","1","","","2"
"10985","000039","中集集团","2024","1","","","","1","1","","","2"
"10985","000039","中集集团","2024","2","","","","1","1","","","2"
"10985","000039","中集集团","2024","1","","","","1","1","","","1"
"10985","000039","中集集团","2024","2","","","","2","2","","","1"
"10987","000040","东旭蓝天","2018","1","","","","8","8","","","1"
"10987","000040","东旭蓝天","2018","2","","","","21","21","","","1"
"10987","000040","东旭蓝天","2018","2","","","","1","1","","","2"
"10987","000040","东旭蓝天","2019","2","","","","2","2","","","2"
"10987","000040","东旭蓝天","2019","1","","","","4","4","","","1"
"10987","000040","东旭蓝天","2019","2","","","","16","16","","","1"
"10987","000040","东旭蓝天","2020","2","","","","7","7","","","1"
"10987","000040","东旭蓝天","2020","2","","","","1","1","","","2"
"10987","000040","东旭蓝天","2021","1","","","","1","1","","","2"
"10987","000040","东旭蓝天","2021","2","","","","4","4","","","2"
"10987","000040","东旭蓝天","2021","1","","","","1","1","","","1"
"10987","000040","东旭蓝天","2021","2","","","","8","8","","","1"
"10987","000040","东旭蓝天","2022","2","","","","3","3","","","1"
"10987","000040","东旭蓝天","2023","2","","","","5","5","","","1"
"10987","000040","东旭蓝天","2023","2","","","","1","1","","","2"
"101185","000046","泛海控股","2021","2","","","","1","1","","","1"
"101187","000048","京基智农","2021","1","","","","1","1","","","1"
"101187","000048","京基智农","2021","1","","","","1","1","","","2"
"101187","000048","京基智农","2024","1","","","","1","1","","","2"
"101187","000048","京基智农","2024","1","","","","1","1","","","1"
"107889","000049","德赛电池","2018","1","","","","1","1","","","1"
"107889","000049","德赛电池","2018","1","","","","1","1","","","2"
"107889","000049","德赛电池","2021","1","","","","1","1","","","2"
"107889","000049","德赛电池","2021","1","","","","1","1","","","1"
"107889","000049","德赛电池","2022","1","","","","1","1","","","1"
"107889","000049","德赛电池","2022","1","","","","1","1","","","2"
"107889","000049","德赛电池","2023","1","","","","1","1","","","2"
"107889","000049","德赛电池","2023","1","","","","1","1","","","1"
"107889","000049","德赛电池","2024","1","","","","1","1","","","1"
"107889","000049","德赛电池","2024","1","","","","1","1","","","2"
"101178","000050","深天马A","2019","2","","","","1","1","","","2"
"101178","000050","深天马A","2019","2","","","","1","1","","","1"
"101178","000050","深天马A","2020","2","","","","1","1","","","1"
"101178","000050","深天马A","2020","2","","","","1","1","","","2"
"101178","000050","深天马A","2021","1","","","","1","1","","","2"
"101178","000050","深天马A","2021","1","","","","1","1","","","1"
"101178","000050","深天马A","2023","1","","","","1","1","","","1"
"101178","000050","深天马A","2023","1","","","","1","1","","","2"
"101178","000050","深天马A","2024","1","","","","1","1","","","2"
"101178","000050","深天马A","2024","2","1","","","1","2","71","1","2"
"101178","000050","深天马A","2024","1","","","","1","1","","","1"
"101178","000050","深天马A","2024","2","1","","","1","2","71","1","1"
"101532","000055","方大集团","2017","1","","","","1","1","","","1"
"101532","000055","方大集团","2017","2","","","","1","1","","","1"
"101532","000055","方大集团","2017","1","","","","1","1","","","2"
"101532","000055","方大集团","2017","2","","","","1","1","","","2"
"101532","000055","方大集团","2021","1","","","","1","1","","","2"
"101532","000055","方大集团","2021","1","","","","1","1","","","1"
"101532","000055","方大集团","2022","2","","","","1","1","","","1"
"101532","000055","方大集团","2022","2","","","","1","1","","","2"
"101532","000055","方大集团","2024","2","5","","","2","7","203","2","2"
"101532","000055","方大集团","2024","2","5","","","2","7","203","2","1"
"101533","000056","皇庭国际","2016","2","","","","1","1","","","1"
"101533","000056","皇庭国际","2017","1","","","","2","2","","","1"
"101533","000056","皇庭国际","2017","2","","","","1","1","","","1"
"101533","000056","皇庭国际","2017","1","","","","2","2","","","2"
"101533","000056","皇庭国际","2018","1","","","","1","1","","","2"
"101533","000056","皇庭国际","2018","1","","","","1","1","","","1"
"101533","000056","皇庭国际","2018","2","","","","2","2","","","1"
"101533","000056","皇庭国际","2019","2","","","","2","2","","","1"
"101533","000056","皇庭国际","2020","2","","","","1","1","","","1"
"101533","000056","皇庭国际","2021","2","","","","2","2","","","1"
"101533","000056","皇庭国际","2022","2","","","","2","2","","","1"
"101533","000056","皇庭国际","2022","2","","","","1","1","","","2"
"101533","000056","皇庭国际","2023","1","","","","1","1","","","2"
"101533","000056","皇庭国际","2023","2","","","","1","1","","","2"
"101533","000056","皇庭国际","2023","1","","","","1","1","","","1"
"101533","000056","皇庭国际","2023","2","","","","3","3","","","1"
"101533","000056","皇庭国际","2024","2","","","","2","2","","","1"
"101533","000056","皇庭国际","2024","2","","","","1","1","","","2"
"101535","000059","华锦股份","2024","1","","","","1","1","","","1"
"101551","000060","中金岭南","2023","2","","","","1","1","","","1"
"101551","000060","中金岭南","2023","2","","","","1","1","","","2"
"101551","000060","中金岭南","2024","2","","","","4","4","","","2"
"101551","000060","中金岭南","2024","2","","","","4","4","","","1"
"10864","000061","农产品","2016","1","","","","5","5","","","1"
"10864","000061","农产品","2016","2","","","","13","13","","","1"
"10864","000061","农产品","2016","1","","","","3","3","","","2"
"10864","000061","农产品","2016","2","","","","8","8","","","2"
"10864","000061","农产品","2017","1","","","","2","2","","","2"
"10864","000061","农产品","2017","2","","","","7","7","","","2"
"10864","000061","农产品","2017","1","","","","5","5","","","1"
"10864","000061","农产品","2017","2","","","","15","15","","","1"
"10864","000061","农产品","2018","1","","","","3","3","","","1"
"10864","000061","农产品","2018","2","","","","7","7","","","1"
"10864","000061","农产品","2018","1","","","","1","1","","","2"
"10864","000061","农产品","2018","2","","","","2","2","","","2"
"10864","000061","农产品","2019","1","","","","1","1","","","2"
"10864","000061","农产品","2019","2","","","","1","1","","","2"
"10864","000061","农产品","2019","1","","","","4","4","","","1"
"10864","000061","农产品","2019","2","","","","7","7","","","1"
"10864","000061","农产品","2020","1","","","","2","2","","","1"
"10864","000061","农产品","2020","2","","","","8","8","","","1"
"10864","000061","农产品","2020","2","","","","2","2","","","2"
"10864","000061","农产品","2021","2","","","","4","4","","","1"
"10864","000061","农产品","2022","1","","","","1","1","","","1"
"10864","000061","农产品","2022","2","","","","7","7","","","1"
"10864","000061","农产品","2022","1","","","","1","1","","","2"
"10864","000061","农产品","2022","2","","","","1","1","","","2"
"10864","000061","农产品","2023","1","","","","1","1","","","2"
"10864","000061","农产品","2023","2","","","","1","1","","","2"
"10864","000061","农产品","2023","1","","","","1","1","","","1"
"10864","000061","农产品","2023","2","","","","7","7","","","1"
"10864","000061","农产品","2024","1","","","","1","1","","","1"
"10864","000061","农产品","2024","2","","","","7","7","","","1"
"10864","000061","农产品","2024","1","","","","1","1","","","2"
"10864","000061","农产品","2024","2","","","","1","1","","","2"
"101552","000062","深圳华强","2016","1","","","","4","4","","","2"
"101552","000062","深圳华强","2016","2","","","","2","2","","","2"
"101552","000062","深圳华强","2016","1","","","","4","4","","","1"
"101552","000062","深圳华强","2016","2","","","","6","6","","","1"
"101552","000062","深圳华强","2017","2","","","","8","8","","","1"
"101552","000062","深圳华强","2017","2","","","","4","4","","","2"
"101552","000062","深圳华强","2018","1","","","","1","1","","","2"
"101552","000062","深圳华强","2018","2","","","","7","7","","","2"
"101552","000062","深圳华强","2018","1","","","","1","1","","","1"
"101552","000062","深圳华强","2018","2","","","","16","16","","","1"
"101552","000062","深圳华强","2019","2","","","","10","10","","","1"
"101552","000062","深圳华强","2019","2","","","","4","4","","","2"
"101552","000062","深圳华强","2020","2","","","","4","4","","","2"
"101552","000062","深圳华强","2020","2","","","","4","4","","","1"
"101552","000062","深圳华强","2021","1","","","","1","1","","","1"
"101552","000062","深圳华强","2021","2","","","","5","5","","","1"
"101552","000062","深圳华强","2021","1","","","","1","1","","","2"
"101552","000062","深圳华强","2021","2","","","","3","3","","","2"
"101552","000062","深圳华强","2022","2","","","","1","1","","","2"
"101552","000062","深圳华强","2022","2","","","","5","5","","","1"
"101552","000062","深圳华强","2023","1","","","","1","1","","","1"
"101552","000062","深圳华强","2023","2","","","","4","4","","","1"
"101552","000062","深圳华强","2024","1","","","","2","2","","","1"
"101552","000062","深圳华强","2024","2","","","","13","13","","","1"
"101552","000062","深圳华强","2024","1","","","","2","2","","","2"
"101552","000062","深圳华强","2024","2","","","","5","5","","","2"
"101553","000063","中兴通讯","2016","2","","","","1","1","","","2"
"101553","000063","中兴通讯","2016","2","","","","1","1","","","1"
"101553","000063","中兴通讯","2017","2","","","","1","1","","","1"
"101553","000063","中兴通讯","2023","2","","","","2","2","","","1"
"101553","000063","中兴通讯","2023","2","","","","2","2","","","2"
"101554","000065","北方国际","2021","1","","","","1","1","","","1"
"101661","000066","长城电脑","2016","2","","","","1","1","","","1"
"101661","000066","长城电脑","2016","2","","","","1","1","","","2"
"101661","000066","中国长城","2019","2","","","","1","1","","","1"
"101661","000066","中国长城","2020","2","","","","3","3","","","1"
"101661","000066","中国长城","2020","2","","","","2","2","","","2"
"101661","000066","中国长城","2021","1","","","","1","1","","","2"
"101661","000066","中国长城","2021","1","","","","1","1","","","1"
"101661","000066","中国长城","2021","2","","","","1","1","","","1"
"101661","000066","中国长城","2022","1","","","","2","2","","","1"
"101661","000066","中国长城","2022","1","","","","2","2","","","2"
"101661","000066","中国长城","2023","1","","","","1","1","","","2"
"101661","000066","中国长城","2023","2","","","","1","1","","","2"
"101661","000066","中国长城","2023","1","","","","1","1","","","1"
"101661","000066","中国长城","2023","2","","","","1","1","","","1"
"101661","000066","中国长城","2024","2","","","","2","2","","","1"
"101661","000066","中国长城","2024","2","","","","1","1","","","2"
"101662","000068","华控赛格","2024","2","","","","1","1","","","2"
"101662","000068","华控赛格","2024","2","","","","3","3","","","1"
"101663","000069","华侨城A","2021","1","","","","1","1","","","1"
"101663","000069","华侨城A","2021","2","","","","1","1","","","1"
"101663","000069","华侨城A","2021","1","","","","1","1","","","2"
"101663","000069","华侨城A","2021","2","","","","1","1","","","2"
"101681","000070","特发信息","2016","2","","","","1","1","","","2"
"101681","000070","特发信息","2016","2","","","","1","1","","","1"
"101681","000070","特发信息","2017","2","","","","1","1","","","1"
"101681","000070","特发信息","2017","2","","","","1","1","","","2"
"101681","000070","特发信息","2020","1","","","","1","1","","","2"
"101681","000070","特发信息","2020","1","","","","1","1","","","1"
"101681","000070","特发信息","2021","1","","","","1","1","","","1"
"101681","000070","特发信息","2021","1","","","","1","1","","","2"
"101681","000070","特发信息","2022","1","","","","1","1","","","2"
"101681","000070","特发信息","2022","1","","","","1","1","","","1"
"101681","000070","特发信息","2023","2","","","","2","2","","","1"
"101681","000070","特发信息","2023","2","","","","2","2","","","2"
"101681","000070","ST 特信","2024","1","","","1","","1","","","2"
"101681","000070","ST 特信","2024","2","","","","2","2","","","2"
"101681","000070","ST 特信","2024","1","","","1","","1","","","1"
"101681","000070","ST 特信","2024","2","","","","2","2","","","1"
"101682","000078","海王生物","2016","2","","","","2","2","","","1"
"101682","000078","海王生物","2016","2","","","","1","1","","","2"
"101682","000078","海王生物","2017","2","","","","4","4","","","2"
"101682","000078","海王生物","2017","1","","","","2","2","","","1"
"101682","000078","海王生物","2017","2","","","","9","9","","","1"
"101682","000078","海王生物","2018","2","","","","2","2","","","1"
"101682","000078","海王生物","2019","1","","","","2","2","","","1"
