"Stkcd","ShortName","Accper","Typrep","Source","F040202B","F040802B"
"000002","万科A","2019-12-31","A","0","205.857569","0.947244"
"000002","万科A","2019-12-31","B","0","","0.176877"
"000002","万科A","2020-03-31","A","0","20.701301","0.127096"
"000002","万科A","2020-03-31","B","0","","0.826816"
"000002","万科A","2020-06-30","A","0","63.240573","0.374594"
"000002","万科A","2020-06-30","B","0","","1.762654"
"000002","万科A","2020-09-30","A","0","103.493511","0.626776"
"000002","万科A","2020-09-30","B","0","","1.968023"
"000002","万科A","2020-12-31","A","0","168.301078","1.053495"
"000002","万科A","2020-12-31","B","0","","2.339257"
"000002","万科A","2021-03-31","A","0","19.715230","0.169250"
"000002","万科A","2021-03-31","B","0","","0.211061"
"000002","万科A","2021-06-30","A","0","49.806807","0.427303"
"000002","万科A","2021-06-30","B","0","","0.204586"
"000002","万科A","2021-09-30","A","0","69.597577","0.696271"
"000002","万科A","2021-12-31","A","0","117.062199","1.130745"
"000002","万科A","2021-12-31","B","0","","0.266998"
"000002","万科A","2022-03-31","A","0","11.746304","0.160525"
"000002","万科A","2022-06-30","A","0","36.732834","0.513401"
"000002","万科A","2022-06-30","B","0","","0.002031"
"000002","万科A","2022-09-30","A","0","53.913494","0.861364"
"000002","万科A","2022-12-31","A","0","82.270815","1.308267"
"000002","万科A","2022-12-31","B","0","","0.004082"
"000002","万科A","2023-03-31","A","0","8.504683","0.212036"
"000002","万科A","2023-06-30","A","0","24.195612","0.594707"
"000002","万科A","2023-06-30","B","0","","0.017268"
"000002","万科A","2023-09-30","A","0","34.402058","0.889228"
"000002","万科A","2023-12-31","A","0","62.944856","1.545431"
"000002","万科A","2023-12-31","B","0","",""
"000002","万科A","2024-03-31","A","0","7.666317","0.259894"
"000002","万科A","2024-06-30","A","0","16.953737","0.632333"
"000002","万科A","2024-06-30","B","0","","0.001610"
"000002","万科A","2024-09-30","A","0","25.718027","1.005419"
"000002","万科A","2024-12-31","A","0","44.555677","1.615131"
"000002","万科A","2024-12-31","B","0","","0.001373"
"000002","万科A","2025-03-31","A","0","4.393429","0.241896"
"000002","万科A","2025-06-30","A","0","12.090203","0.640134"
"000002","万科A","2025-06-30","B","0","",""
"000002","万科A","2025-09-30","A","0","18.236842","1.002314"
"000002","万科A","2025-12-31","A","0","26.481563","1.454233"
"000002","万科A","2025-12-31","B","0","",""
"000002","万科A","2026-03-31","A","0","2.869666","0.208830"
"000004","国农科技","2019-12-31","A","0","0.742593","1.339469"
"000004","国农科技","2019-12-31","B","0","",""
"000004","国农科技","2020-03-31","A","0","0.089389","0.149199"
"000004","国农科技","2020-03-31","B","0","",""
"000004","国农科技","2020-06-30","A","0","0.203484","0.469888"
"000004","国农科技","2020-06-30","B","0","",""
"000004","国农科技","2020-09-30","A","0","0.495162","0.860870"
"000004","国农科技","2020-09-30","B","0","",""
"000004","国华网安","2020-12-31","A","0","0.968174","2.185941"
"000004","国华网安","2020-12-31","B","0","",""
"000004","国华网安","2021-03-31","A","0","0.107064","0.336489"
"000004","国华网安","2021-03-31","B","0","",""
"000004","国华网安","2021-06-30","A","0","0.291380","1.449664"
"000004","国华网安","2021-06-30","B","0","",""
"000004","国华网安","2021-09-30","A","0","0.456180","1.382737"
"000004","国华网安","2021-12-31","A","0","0.842601","3.157189"
"000004","国华网安","2021-12-31","B","0","",""
"000004","国华网安","2022-03-31","A","0","0.031568","0.085381"
"000004","ST 国华","2022-06-30","A","0","0.065345","0.189399"
"000004","ST 国华","2022-06-30","B","0","",""
"000004","ST 国华","2022-09-30","A","0","0.239895","0.673730"
"000004","ST 国华","2022-12-31","A","0","0.494227","1.246168"
"000004","ST 国华","2022-12-31","B","0","",""
"000004","ST 国华","2023-03-31","A","0","0.071249","0.081810"
"000004","国华网安","2023-06-30","A","0","0.109665","0.121401"
"000004","国华网安","2023-06-30","B","0","",""
"000004","国华网安","2023-09-30","A","0","0.280261","0.216194"
"000004","国华网安","2023-12-31","A","0","0.454340","0.461813"
"000004","国华网安","2023-12-31","B","0","",""
"000004","国华网安","2024-03-31","A","0","0.085996","0.030043"
"000004","国华网安","2024-06-30","A","0","0.206932","0.078832"
"000004","国华网安","2024-06-30","B","0","",""
"000004","国华网安","2024-09-30","A","0","0.429278","0.222217"
"000004","国华网安","2024-12-31","A","0","0.758616","0.241180"
"000004","国华网安","2024-12-31","B","0","",""
"000004","国华网安","2025-03-31","A","0","0.235667","0.071653"
"000004","*ST 国华","2025-06-30","A","0","0.402946","0.123396"
"000004","*ST 国华","2025-06-30","B","0","",""
"000004","*ST 国华","2025-09-30","A","0","0.816846","0.195753"
"000004","*ST 国华","2025-12-31","A","0","1.477080","0.276387"
"000004","*ST 国华","2025-12-31","B","0","",""
"000004","*ST 国华","2026-03-31","A","0","0.119143","0.025293"
"000006","深振业A","2019-12-31","A","0","317.618844","2.669625"
"000006","深振业A","2019-12-31","B","0","15.348133","0.783429"
"000006","深振业A","2020-03-31","A","0","39.998512","0.471062"
"000006","深振业A","2020-03-31","B","0","1.605907","0.164331"
"000006","深振业A","2020-06-30","A","0","68.667417","0.951404"
"000006","深振业A","2020-06-30","B","0","5.145926","0.381110"
"000006","深振业A","2020-09-30","A","0","106.749282","1.283395"
"000006","深振业A","2020-09-30","B","0","8.003996","0.680196"
"000006","深振业A","2020-12-31","A","0","192.651549","2.161467"
"000006","深振业A","2020-12-31","B","0","15.818212","1.137172"
"000006","深振业A","2021-03-31","A","0","69.473889","0.809823"
"000006","深振业A","2021-03-31","B","0","2.758434","0.547993"
"000006","深振业A","2021-06-30","A","0","101.444049","1.069263"
"000006","深振业A","2021-06-30","B","0","5.776286","1.137001"
"000006","深振业A","2021-09-30","A","0","148.905946","1.705450"
"000006","深振业A","2021-12-31","A","0","180.517512","1.601238"
"000006","深振业A","2021-12-31","B","0","14.213719","2.703942"
"000006","深振业A","2022-03-31","A","0","18.389765","0.137504"
"000006","深振业A","2022-06-30","A","0","72.793627","0.666304"
"000006","深振业A","2022-06-30","B","0","4.331927","1.314623"
"000006","深振业A","2022-09-30","A","0","74.201823","0.739018"
"000006","深振业A","2022-12-31","A","0","151.372668","1.443594"
"000006","深振业A","2022-12-31","B","0","8.362550","2.784093"
"000006","深振业A","2023-03-31","A","0","8.816361","0.113555"
"000006","深振业A","2023-06-30","A","0","17.095640","0.256685"
"000006","深振业A","2023-06-30","B","0","3.221805","1.289766"
"000006","深振业A","2023-09-30","A","0","26.476679","0.350939"
"000006","深振业A","2023-12-31","A","0","78.080935","1.100554"
"000006","深振业A","2023-12-31","B","0","6.487802","2.665483"
"000006","深振业A","2024-03-31","A","0","5.854368","0.125432"
"000006","深振业A","2024-06-30","A","0","70.983563","1.947953"
"000006","深振业A","2024-06-30","B","0","1.723471","0.607028"
"000006","深振业A","2024-09-30","A","0","107.664449","3.018305"
"000006","深振业A","2024-12-31","A","0","138.113329","3.796025"
"000006","深振业A","2024-12-31","B","0","3.575494","1.368604"
"000006","深振业A","2025-03-31","A","0","35.395608","1.014031"
"000006","深振业A","2025-06-30","A","0","42.027647","1.185730"
"000006","深振业A","2025-06-30","B","0","1.347066","0.452118"
"000006","深振业A","2025-09-30","A","0","47.752479","1.372311"
"000006","深振业A","2025-12-31","A","0","63.929997","1.775425"
"000006","深振业A","2025-12-31","B","0","4.997128","0.598666"
"000006","深振业A","2026-03-31","A","0","13.494990","0.508624"
"000007","全新好","2019-12-31","A","0","","2.249867"
"000007","全新好","2019-12-31","B","0","",""
"000007","全新好","2020-03-31","A","0","240.051315","0.493892"
"000007","全新好","2020-03-31","B","0","",""
"000007","全新好","2020-06-30","A","0","18.918314","1.098737"
"000007","全新好","2020-06-30","B","0","12.066711",""
"000007","全新好","2020-09-30","A","0","131.599874","1.729606"
"000007","全新好","2020-09-30","B","0","84.199699",""
"000007","全新好","2020-12-31","A","0","","2.195121"
"000007","全新好","2020-12-31","B","0","",""
"000007","全新好","2021-03-31","A","0","3.381291","0.427188"
"000007","全新好","2021-03-31","B","0","",""
"000007","*ST 全新","2021-06-30","A","0","9.246240","2.969211"
"000007","*ST 全新","2021-06-30","B","0","",""
"000007","*ST 全新","2021-09-30","A","0","19.063202","7.662794"
"000007","*ST 全新","2021-12-31","A","0","26.638168","10.977447"
"000007","*ST 全新","2021-12-31","B","0","",""
"000007","*ST 全新","2022-03-31","A","0","4.408639","2.605580"
"000007","*ST 全新","2022-06-30","A","0","8.328774","5.088145"
"000007","*ST 全新","2022-06-30","B","0","122.667193",""
"000007","全新好","2022-09-30","A","0","12.311730","7.991653"
"000007","全新好","2022-12-31","A","0","14.515595","8.548917"
"000007","全新好","2022-12-31","B","0","",""
"000007","全新好","2023-03-31","A","0","3.031676","1.820015"
"000007","*ST 全新","2023-06-30","A","0","6.124054","3.912515"
"000007","*ST 全新","2023-06-30","B","0","",""
"000007","*ST 全新","2023-09-30","A","0","8.447573","5.525065"
"000007","*ST 全新","2023-12-31","A","0","12.511395","7.322795"
"000007","*ST 全新","2023-12-31","B","0","",""
"000007","*ST 全新","2024-03-31","A","0","2.351086","1.420349"
"000007","*ST 全新","2024-06-30","A","0","4.247887","2.493330"
"000007","*ST 全新","2024-06-30","B","0","",""
"000007","全新好","2024-09-30","A","0","9.030283","5.313160"
"000007","全新好","2024-12-31","A","0","15.951798","11.197887"
"000007","全新好","2024-12-31","B","0","",""
"000007","全新好","2025-03-31","A","0","5.116016","3.969177"
"000007","全新好","2025-06-30","A","0","9.492781","7.820272"
"000007","全新好","2025-06-30","B","0","",""
"000007","全新好","2025-09-30","A","0","7.891383","7.434928"
"000007","全新好","2025-12-31","A","0","10.080447","9.789041"
"000007","全新好","2025-12-31","B","0","243.555400",""
"000007","全新好","2026-03-31","A","0","2.665806","2.773814"
"000008","神州高铁","2019-12-31","A","0","0.960878","1.975366"
"000008","神州高铁","2019-12-31","B","0","1.727568","2.637927"
"000008","神州高铁","2020-03-31","A","0","0.034150","0.072574"
"000008","神州高铁","2020-06-30","A","0","0.125304","0.326550"
"000008","神州高铁","2020-06-30","B","0","0.030769","0.045992"
"000008","神州高铁","2020-09-30","A","0","0.289765","0.653952"
"000008","神州高铁","2020-09-30","B","0","0.044701","0.081789"
"000008","神州高铁","2020-12-31","A","0","0.581581","1.226410"
"000008","神州高铁","2020-12-31","B","0","0.324449","0.638289"
"000008","神州高铁","2021-03-31","A","0","0.052858","0.087157"
"000008","神州高铁","2021-06-30","A","0","0.186766","0.346588"
"000008","神州高铁","2021-06-30","B","0","0.020176","0.043959"
"000008","神州高铁","2021-09-30","A","0","0.363325","0.715049"
"000008","神州高铁","2021-12-31","A","0","0.768294","1.298152"
"000008","神州高铁","2021-12-31","B","0","0.067085",""
"000008","神州高铁","2022-03-31","A","0","0.080362","0.101761"
"000008","神州高铁","2022-06-30","A","0","0.219817","0.284399"
"000008","神州高铁","2022-06-30","B","0","0.012235","0.034132"
"000008","神州高铁","2022-09-30","A","0","0.362415","0.468732"
"000008","神州高铁","2022-12-31","A","0","0.692890","0.855837"
"000008","神州高铁","2022-12-31","B","0","0.021076",""
"000008","神州高铁","2023-03-31","A","0","0.188597","0.205091"
"000008","神州高铁","2023-06-30","A","0","0.366826","0.430773"
"000008","神州高铁","2023-06-30","B","0","0.008742",""
"000008","神州高铁","2023-09-30","A","0","0.574460","0.677386"
"000008","神州高铁","2023-12-31","A","0","1.056096","1.446570"
"000008","神州高铁","2023-12-31","B","0","0.023756",""
"000008","神州高铁","2024-03-31","A","0","0.077766","0.087980"
"000008","神州高铁","2024-06-30","A","0","0.232363","0.298565"
"000008","神州高铁","2024-06-30","B","0","0.001344",""
"000008","神州高铁","2024-09-30","A","0","0.490842","0.643250"
"000008","神州高铁","2024-12-31","A","0","0.917177","1.195809"
"000008","神州高铁","2024-12-31","B","0","0.031632",""
"000008","神州高铁","2025-03-31","A","0","0.112689","0.116159"
"000008","神州高铁","2025-06-30","A","0","0.294892","0.307266"
"000008","神州高铁","2025-06-30","B","0","0.000622",""
"000008","神州高铁","2025-09-30","A","0","0.574518","0.655950"
"000008","神州高铁","2025-12-31","A","0","0.996291","1.156359"
"000008","神州高铁","2025-12-31","B","0","0.005952",""
"000008","神州高铁","2026-03-31","A","0","0.116217","0.133388"
"000009","中国宝安","2019-12-31","A","0","4.991417","3.238641"
"000009","中国宝安","2019-12-31","B","0","","0.309327"
"000009","中国宝安","2020-03-31","A","0","0.888232","0.447899"
"000009","中国宝安","2020-03-31","B","0","","0.609335"
"000009","中国宝安","2020-06-30","A","0","2.181476","1.234541"
"000009","中国宝安","2020-06-30","B","0","","1.333196"
"000009","中国宝安","2020-09-30","A","0","3.867649","2.127877"
"000009","中国宝安","2020-09-30","B","0","","2.057058"
"000009","中国宝安","2020-12-31","A","0","5.430675","3.032730"
"000009","中国宝安","2020-12-31","B","0","","1.969758"
"000009","中国宝安","2021-03-31","A","0","1.825066","0.997340"
"000009","中国宝安","2021-03-31","B","0","","0.723861"
"000009","中国宝安","2021-06-30","A","0","4.028846","2.296434"
"000009","中国宝安","2021-06-30","B","0","","1.447722"
"000009","中国宝安","2021-09-30","A","0","5.850269","3.361350"
"000009","中国宝安","2021-12-31","A","0","6.570493","4.413959"
"000009","中国宝安","2021-12-31","B","0","","1.510330"
"000009","中国宝安","2022-03-31","A","0","1.531166","1.140618"
"000009","中国宝安","2022-06-30","A","0","3.110067","2.382882"
"000009","中国宝安","2022-06-30","B","0","","1.447722"
"000009","中国宝安","2022-09-30","A","0","4.814970","3.529149"
"000009","中国宝安","2022-12-31","A","0","6.570891","5.039937"
"000009","中国宝安","2022-12-31","B","0","","1.536234"
"000009","中国宝安","2023-03-31","A","0","1.322866","0.995932"
"000009","中国宝安","2023-06-30","A","0","2.585062","1.945826"
"000009","中国宝安","2023-06-30","B","0","","1.445488"
"000009","中国宝安","2023-09-30","A","0","3.645653","2.748787"
"000009","中国宝安","2023-12-31","A","0","5.432056","3.631588"
"000009","中国宝安","2023-12-31","B","0","","2.288264"
"000009","中国宝安","2024-03-31","A","0","1.061071","0.579725"
"000009","中国宝安","2024-06-30","A","0","2.109770","1.211358"
"000009","中国宝安","2024-06-30","B","0","","1.528930"
"000009","中国宝安","2024-09-30","A","0","2.914169","1.801705"
"000009","中国宝安","2024-12-31","A","0","4.074707","2.243676"
"000009","中国宝安","2024-12-31","B","0","","3.058354"
"000009","中国宝安","2025-03-31","A","0","0.974787","0.569136"
"000009","中国宝安","2025-06-30","A","0","1.999975","1.278838"
"000009","中国宝安","2025-06-30","B","0","","2.002010"
"000009","中国宝安","2025-09-30","A","0","2.970965","1.981230"
"000009","中国宝安","2025-12-31","A","0","4.385946","2.630617"
"000009","中国宝安","2025-12-31","B","0","","3.015881"
"000009","中国宝安","2026-03-31","A","0","1.030976","0.667002"
"000011","深物业A","2019-12-31","A","0","21.252359","2.830324"
"000011","深物业A","2019-12-31","B","0","301.469196","0.652955"
"000011","深物业A","2020-03-31","A","0","3.339977","0.611670"
"000011","深物业A","2020-03-31","B","0","3.688949","0.137850"
"000011","深物业A","2020-06-30","A","0","5.686710","1.098268"
"000011","深物业A","2020-06-30","B","0","6.821372","0.304586"
"000011","深物业A","2020-09-30","A","0","7.191249","1.598443"
"000011","深物业A","2020-09-30","B","0","16.918948","0.478259"
"000011","深物业A","2020-12-31","A","0","20.287487","2.651558"
"000011","深物业A","2020-12-31","B","0","37.954533","0.760010"
"000011","深物业A","2021-03-31","A","0","4.155942","0.754849"
"000011","深物业A","2021-03-31","B","0","6.196287","0.194416"
"000011","深物业A","2021-06-30","A","0","11.353269","1.809153"
"000011","深物业A","2021-06-30","B","0","12.740098","0.386600"
"000011","深物业A","2021-09-30","A","0","13.596032","2.609981"
"000011","深物业A","2021-12-31","A","0","19.563153","3.702246"
"000011","深物业A","2021-12-31","B","0","33.218528","0.738016"
"000011","深物业A","2022-03-31","A","0","3.838352","1.944149"
"000011","深物业A","2022-06-30","A","0","5.954132","3.280184"
"000011","深物业A","2022-06-30","B","0","12.060388","0.444161"
"000011","深物业A","2022-09-30","A","0","8.783846","4.991450"
"000011","深物业A","2022-12-31","A","0","10.389607","4.121688"
"000011","深物业A","2022-12-31","B","0","20.509778","1.001434"
"000011","深物业A","2023-03-31","A","0","0.998687","0.600656"
"000011","深物业A","2023-06-30","A","0","4.553845","2.481752"
"000011","深物业A","2023-06-30","B","0","255.501363","14.655073"
"000011","深物业A","2023-09-30","A","0","5.691972","3.415612"
"000011","深物业A","2023-12-31","A","0","6.426763","3.514174"
"000011","深物业A","2023-12-31","B","0","16.838561","13.298645"
"000011","深物业A","2024-03-31","A","0","0.779707","0.629673"
"000011","深物业A","2024-06-30","A","0","1.665173","1.153092"
"000011","深物业A","2024-06-30","B","0","0.273093","0.353427"
"000011","深物业A","2024-09-30","A","0","2.449717","2.124730"
"000011","深物业A","2024-12-31","A","0","5.586636","2.637825"
"000011","深物业A","2024-12-31","B","0","0.551433","0.707534"
"000011","深物业A","2025-03-31","A","0","0.958627","0.411038"
"000011","深物业A","2025-06-30","A","0","2.102894","0.926463"
"000011","深物业A","2025-06-30","B","0","0.399773","0.425343"
"000011","深物业A","2025-09-30","A","0","3.180206","1.501459"
"000011","深物业A","2025-12-31","A","0","5.332940","1.810733"
"000011","深物业A","2025-12-31","B","0","1.129465","0.778955"
"000011","深物业A","2026-03-31","A","0","1.228107","0.577546"
"000012","南玻A","2019-12-31","A","0","16.864330","6.702874"
"000012","南玻A","2019-12-31","B","0","",""
"000012","南玻A","2020-03-31","A","0","2.353598","1.027492"
"000012","南玻A","2020-03-31","B","0","",""
"000012","南玻A","2020-06-30","A","0","6.184912","2.668088"
"000012","南玻A","2020-06-30","B","0","",""
"000012","南玻A","2020-09-30","A","0","9.342059","4.582497"
"000012","南玻A","2020-09-30","B","0","",""
"000012","南玻A","2020-12-31","A","0","16.033155","6.367241"
"000012","南玻A","2020-12-31","B","0","",""
"000012","南玻A","2021-03-31","A","0","3.534420","1.529741"
"000012","南玻A","2021-03-31","B","0","",""
"000012","南玻A","2021-06-30","A","0","8.681705","3.327951"
"000012","南玻A","2021-06-30","B","0","",""
"000012","南玻A","2021-09-30","A","0","11.647638","4.927984"
"000012","南玻A","2021-12-31","A","0","19.304678","6.637072"
"000012","南玻A","2021-12-31","B","0","",""
"000012","南玻A","2022-03-31","A","0","3.270483","1.267479"
"000012","南玻A","2022-06-30","A","0","8.289901","2.875361"
"000012","南玻A","2022-06-30","B","0","230.628881","38.478904"
"000012","南玻A","2022-09-30","A","0","11.776998","4.763008"
"000012","南玻A","2022-12-31","A","0","15.910558","6.357910"
"000012","南玻A","2022-12-31","B","0","31.148876",""
"000012","南玻A","2023-03-31","A","0","2.830381","1.414226"
"000012","南玻A","2023-06-30","A","0","5.996578","2.568276"
"000012","南玻A","2023-06-30","B","0","7.429888",""
"000012","南玻A","2023-09-30","A","0","7.820777","4.216725"
"000012","南玻A","2023-12-31","A","0","11.885119","5.261631"
"000012","南玻A","2023-12-31","B","0","3.026149",""
"000012","南玻A","2024-03-31","A","0","2.115187","0.949185"
"000012","南玻A","2024-06-30","A","0","4.334586","1.896056"
"000012","南玻A","2024-06-30","B","0","0.821388",""
"000012","南玻A","2024-09-30","A","0","6.398072","2.738282"
"000012","南玻A","2024-12-31","A","0","8.662304","3.994199"
"000012","南玻A","2024-12-31","B","0","1.934221",""
"000012","南玻A","2025-03-31","A","0","1.646411","0.834217"
"000012","南玻A","2025-06-30","A","0","3.491830","1.772053"
"000012","南玻A","2025-06-30","B","0","0.768619",""
"000012","南玻A","2025-09-30","A","0","5.396160","2.949102"
"000012","南玻A","2025-12-31","A","0","7.864594","3.997044"
"000012","南玻A","2025-12-31","B","0","1.416319",""
"000012","南玻A","2026-03-31","A","0","1.644669","0.965192"
"000014","沙河股份","2019-12-31","A","0","5540.284537","2.187280"
"000014","沙河股份","2019-12-31","B","0","150.896164","0.946330"
"000014","沙河股份","2020-03-31","A","0","1819.786435","0.442918"
"000014","沙河股份","2020-03-31","B","0","22.092918","0.159465"
"000014","沙河股份","2020-06-30","A","0","550.293414","0.980136"
"000014","沙河股份","2020-06-30","B","0","9.974252","0.303187"
"000014","沙河股份","2020-09-30","A","0","419.101436","1.107213"
"000014","沙河股份","2020-09-30","B","0","9.951416","0.439480"
"000014","沙河股份","2020-12-31","A","0","530.993121","1.243186"
"000014","沙河股份","2020-12-31","B","0","18.918569","1.231887"
"000014","沙河股份","2021-03-31","A","0","3.892866","0.037732"
"000014","沙河股份","2021-03-31","B","0","1.201832","0.250916"
"000014","沙河股份","2021-06-30","A","0","10.153509","0.093996"
"000014","沙河股份","2021-06-30","B","0","2.158091","0.501687"
"000014","沙河股份","2021-09-30","A","0","11.974220","0.125084"
"000014","沙河股份","2021-12-31","A","0","677.690849","1.539788"
"000014","沙河股份","2021-12-31","B","0","13.430872","1.693211"
"000014","沙河股份","2022-03-31","A","0","119.434747","0.380821"
"000014","沙河股份","2022-06-30","A","0","507.811329","0.954845"
"000014","沙河股份","2022-06-30","B","0","3.597389","0.604560"
"000014","沙河股份","2022-09-30","A","0","415.505972","0.995060"
"000014","沙河股份","2022-12-31","A","0","825.109539","1.353712"
"000014","沙河股份","2022-12-31","B","0","8.441302","1.312528"
"000014","沙河股份","2023-03-31","A","0","311.734832","0.403367"
"000014","沙河股份","2023-06-30","A","0","527.445160","1.216716"
"000014","沙河股份","2023-06-30","B","0","240.823274","9.065450"
"000014","沙河股份","2023-09-30","A","0","652.726786","1.286290"
"000014","沙河股份","2023-12-31","A","0","590.143959","1.475545"
"000014","沙河股份","2023-12-31","B","0","276.935169","12.109758"
"000014","沙河股份","2024-03-31","A","0","74.259265","0.375524"
"000014","沙河股份","2024-06-30","A","0","84.905530","0.490393"
"000014","沙河股份","2024-06-30","B","0","10.505546","0.936078"
"000014","沙河股份","2024-09-30","A","0","97.568364","0.610460"
"000014","沙河股份","2024-12-31","A","0","88.314769","0.665437"
"000014","沙河股份","2024-12-31","B","0","9.240854","1.418370"
"000014","沙河股份","2025-03-31","A","0","1.590322","0.024741"
"000014","沙河股份","2025-06-30","A","0","2.760401","0.045851"
"000014","沙河股份","2025-06-30","B","0","0.312197","0.458032"
"000014","沙河股份","2025-09-30","A","0","4.107195","0.079091"
"000014","沙河股份","2025-12-31","A","0","74.996708","1.419237"
"000014","沙河股份","2025-12-31","B","0","20.493896","21.722717"
"000014","沙河股份","2026-03-31","A","0","0.991958","0.309526"
"000017","深中华A","2019-12-31","A","0","2.248393","6.810126"
"000017","深中华A","2019-12-31","B","0","2.529619","11.765026"
"000017","深中华A","2020-03-31","A","0","0.186364","0.683384"
"000017","深中华A","2020-03-31","B","0","0.089907","0.278465"
"000017","*ST 中华A","2020-06-30","A","0","1.007175","3.817999"
"000017","*ST 中华A","2020-06-30","B","0","0.515701","1.702984"
"000017","*ST 中华A","2020-09-30","A","0","1.654050","6.277942"
"000017","*ST 中华A","2020-09-30","B","0","0.865651","3.593013"
"000017","*ST 中华A","2020-12-31","A","0","2.517033","10.427727"
"000017","*ST 中华A","2020-12-31","B","0","1.011200","4.450908"
"000017","*ST 中华A","2021-03-31","A","0","0.452666","3.395362"
"000017","*ST 中华A","2021-03-31","B","0","0.192980","8.528612"
"000017","深中华A","2021-06-30","A","0","0.978991","4.960036"
"000017","深中华A","2021-06-30","B","0","0.507283","15.870291"
"000017","深中华A","2021-09-30","A","0","1.392358","6.616425"
"000017","深中华A","2021-12-31","A","0","3.243897","17.047773"
"000017","深中华A","2021-12-31","B","0","1.196976","43.725568"
"000017","深中华A","2022-03-31","A","0","1.079503","4.152002"
"000017","深中华A","2022-06-30","A","0","2.376132","8.650153"
"000017","深中华A","2022-06-30","B","0","0.299594","23.129896"
"000017","深中华A","2022-09-30","A","0","2.831191","12.181388"
"000017","深中华A","2022-12-31","A","0","2.995845","74.612052"
"000017","深中华A","2022-12-31","B","0","2.258967","791.857494"
"000017","深中华A","2023-03-31","A","0","0.780589","17.798569"
"000017","深中华A","2023-06-30","A","0","1.467641","21.171649"
"000017","深中华A","2023-06-30","B","0","0.239939","21.261885"
"000017","深中华A","2023-09-30","A","0","2.264237","53.644934"
"000017","深中华A","2023-12-31","A","0","2.547176","116.951051"
"000017","深中华A","2023-12-31","B","0","1.176888","145.768910"
"000017","深中华A","2024-03-31","A","0","0.532361","21.811080"
"000017","深中华A","2024-06-30","A","0","0.991089","37.004367"
"000017","深中华A","2024-06-30","B","0","0.320511","27.110846"
"000017","深中华A","2024-09-30","A","0","1.520887","42.187710"
"000017","深中华A","2024-12-31","A","0","2.697683","78.760812"
"000017","深中华A","2024-12-31","B","0","1.259897","89.780396"
"000017","深中华A","2025-03-31","A","0","0.944463","20.059434"
"000017","深中华A","2025-06-30","A","0","1.613350","28.234110"
"000017","深中华A","2025-06-30","B","0","1.492434","190.521327"
"000017","深中华A","2025-09-30","A","0","2.491020","67.569421"
"000017","深中华A","2025-12-31","A","0","3.357173","119.590205"
"000017","深中华A","2025-12-31","B","0","3.679252","452.579049"
"000017","深中华A","2026-03-31","A","0","0.654315","22.929522"
"000019","深粮控股","2019-12-31","A","0","27.230118","26.947685"
"000019","深粮控股","2019-12-31","B","0","1.568799","0.815018"
"000019","深粮控股","2020-03-31","A","0","7.047177","7.065131"
"000019","深粮控股","2020-03-31","B","0","3.038254","1.040943"
"000019","深粮控股","2020-06-30","A","0","18.092660","19.214288"
"000019","深粮控股","2020-06-30","B","0","3.791659","2.166411"
"000019","深粮控股","2020-09-30","A","0","30.800715","24.823109"
"000019","深粮控股","2020-09-30","B","0","1.896263","36.789869"
"000019","深粮控股","2020-12-31","A","0","44.262766","28.714126"
"000019","深粮控股","2020-12-31","B","0","3.314565","59.023179"
"000019","深粮控股","2021-03-31","A","0","7.618939","4.089253"
"000019","深粮控股","2021-03-31","B","0","0.387217",""
"000019","深粮控股","2021-06-30","A","0","11.555695","7.854937"
"000019","深粮控股","2021-06-30","B","0","0.425863",""
"000019","深粮控股","2021-09-30","A","0","30.371690","11.898961"
"000019","深粮控股","2021-12-31","A","0","42.128953","19.518075"
"000019","深粮控股","2021-12-31","B","0","2.185872",""
"000019","深粮控股","2022-03-31","A","0","9.919047","4.442509"
"000019","深粮控股","2022-06-30","A","0","18.976824","7.691993"
"000019","深粮控股","2022-06-30","B","0","1.117888",""
"000019","深粮控股","2022-09-30","A","0","27.521526","11.745363"
"000019","深粮控股","2022-12-31","A","0","31.979610","17.557820"
"000019","深粮控股","2022-12-31","B","0","1.831362",""
"000019","深粮控股","2023-03-31","A","0","7.101701","2.881116"
"000019","深粮控股","2023-06-30","A","0","13.847646","6.730159"
"000019","深粮控股","2023-06-30","B","0","1.206101",""
"000019","深粮控股","2023-09-30","A","0","22.747688","10.063031"
"000019","深粮控股","2023-12-31","A","0","29.712673","14.398302"
"000019","深粮控股","2023-12-31","B","0","2.047600",""
"000019","深粮控股","2024-03-31","A","0","7.256304","2.997773"
"000019","深粮控股","2024-06-30","A","0","11.256955","5.758671"
"000019","深粮控股","2024-06-30","B","0","0.931149",""
"000019","深粮控股","2024-09-30","A","0","23.990248","9.222072"
"000019","深粮控股","2024-12-31","A","0","25.865526","12.288874"
"000019","深粮控股","2024-12-31","B","0","1.860970",""
"000019","深粮控股","2025-03-31","A","0","6.233281","3.350247"
"000019","深粮控股","2025-06-30","A","0","9.714036","5.899920"
"000019","深粮控股","2025-06-30","B","0","0.634636",""
"000019","深粮控股","2025-09-30","A","0","19.846522","10.117976"
"000019","深粮控股","2025-12-31","A","0","26.129114","12.520145"
"000019","深粮控股","2025-12-31","B","0","2.942226","3.941440"
"000019","深粮控股","2026-03-31","A","0","6.264269","3.419936"
"000020","深华发A","2019-12-31","A","0","5.647016","7.474394"
"000020","深华发A","2019-12-31","B","0","","0.679786"
