"InstitutionID","Symbol","ShortName","EndDate","StateTypeCode","IndustryCode","AccountPayable","Prepayment","AccountReceivable","TotalAssets","ProvidedTradeCredit","ObtainedTradeCredit","BankLoanSize","SupplierPower1"
"101637","000680","山推股份","2026-03-31","1","C35","3666151097.1600","516395507.2400","6300419641.8600","20074034358.0600","6830062831.0500","9478398618.4600","1837366966.5200","44.6293"
"101638","000681","视觉中国","2024-03-31","1","I64","153478199.8600","15278804.2700","173949928.8400","4188993597.4800","190103333.1100","153478199.8600","94626707.9600","3.2991"
"101638","000681","视觉中国","2024-06-30","1","I64","146558736.5600","16982395.2500","189176343.2700","4190336717.7200","206998738.5200","146558736.5600","89638511.0900","3.0923"
"101638","000681","视觉中国","2024-09-30","1","I64","162328465.3100","38729917.7500","203161340.1400","4219083364.4700","242811057.8900","162328465.3100","100435267.8300","2.9295"
"101638","000681","视觉中国","2024-12-31","1","I64","154418417.8300","17523209.5300","164437112.9200","4276704995.0600","183153072.4500","154418417.8300","99326494.6900","3.2010"
"101638","000681","视觉中国","2025-03-31","1","I64","171613564.4000","35270720.8400","175729950.6100","4334982339.4700","211967121.4500","171613564.4000","99771282.2600","3.1452"
"101638","000681","视觉中国","2025-06-30","1","I64","150899573.3800","25794229.0000","183068736.5200","4270961172.3400","209397190.5200","150899573.3800","38005435.4100","2.9292"
"101638","000681","视觉中国","2025-09-30","1","I64","178567064.2600","15527757.2100","226305671.0400","4425338840.2000","242423468.2500","178567064.2600","92215414.9500","3.6842"
"101638","000681","视觉中国","2025-12-31","1","I64","151783839.1500","36396031.9900","146100272.2900","4345359722.9100","183625664.2800","151783839.1500","54624890.1200","2.6554"
"101638","000681","视觉中国","2026-03-31","1","I64","217054072.4800","73310493.1100","185673059.9300","4655264739.8300","260849273.0400","247054072.4800","84567568.8100","3.7322"
"101639","000682","东方电子","2024-03-31","1","I65","1764879151.0400","186662736.5100","1261574402.0600","11101619193.3500","1463985868.8500","1870901639.9400","197320000.0000","15.1313"
"101639","000682","东方电子","2024-06-30","1","I65","1647125006.9100","211655127.7000","1290782386.9100","11368704371.0700","1527635128.8100","1837993429.0700","261220000.0000","14.2620"
"101639","000682","东方电子","2024-09-30","1","I65","1639918734.3100","288695035.8500","1339512958.6400","12128218663.1600","1684628770.9400","1922243927.0600","335545000.0000","13.4270"
"101639","000682","东方电子","2024-12-31","1","I65","1684488878.0500","320146323.9100","1542839605.9000","12629803106.7700","1910378248.8700","1965780159.9800","262015000.0000","12.9849"
"101639","000682","东方电子","2025-03-31","1","I65","1596963052.5000","309205651.1700","1240130339.3000","12318274803.4400","1594998024.2500","1845060170.5700","162696491.0000","12.4294"
"101639","000682","东方电子","2025-06-30","1","I65","1727693142.8000","305049414.8800","1543125712.7300","12657741667.7500","1897431236.5500","1981084254.4900","178364536.1600","13.1671"
"101639","000682","东方电子","2025-09-30","1","I65","1856241604.9400","363932059.3500","1692370922.4500","13265498006.6600","2108408298.2100","2199309391.3700","298666936.1600","13.7684"
"101639","000682","东方电子","2025-12-31","1","I65","1901979839.5900","292409983.0300","1821560145.1500","14015967687.4900","2139575931.8800","2272677438.8600","223504045.1600","14.0663"
"101639","000682","东方电子","2026-03-31","1","I65","1938074496.7600","330934647.4600","1725019350.9200","14057615948.5400","2092450886.8900","2363610130.5400","127107026.0400","14.3967"
"101777","000683","远兴能源","2024-03-31","1","C26","2211301387.4100","145613384.3700","106605275.0800","33944601467.1000","252218659.4500","2560188749.3100","6963076136.6200","7.1133"
"101777","000683","远兴能源","2024-06-30","1","C26","2148954204.3300","141294827.4400","90212454.3500","33053159781.9500","231507281.7900","2486330282.1100","6512340375.4200","7.0947"
"101777","000683","远兴能源","2024-09-30","1","C26","2237465862.3700","204652800.0400","123677154.5000","34627187011.5800","328329954.5400","2680853356.9800","5278202092.2900","7.1510"
"101777","000683","远兴能源","2024-12-31","1","C26","3179988880.5600","89049811.1500","50636520.7600","35875856859.3000","139686331.9100","3687269668.6400","5547483496.1200","10.0296"
"101777","000683","远兴能源","2025-03-31","1","C26","2936051357.3600","98625929.2800","57019764.8700","36534652615.6600","155645694.1500","4096006021.1900","5426546112.3300","10.9413"
"101777","000683","博源化工","2025-06-30","1","C26","3273049998.9400","163980913.1500","61903824.5600","38316230536.6400","225884737.7100","4547097475.4200","8910354140.7700","11.4393"
"101777","000683","博源化工","2025-09-30","1","C26","3026874107.6600","188674248.3800","56648231.5000","39307622691.3500","245322479.8800","3858721827.5200","8780650080.7600","9.3367"
"101777","000683","博源化工","2025-12-31","1","C26","3926569629.6100","83245268.6100","43862529.4100","37622510209.1700","127107798.0200","4427178421.8100","9974388125.0000","11.5461"
"101777","000683","博源化工","2026-03-31","1","C26","3829355536.5300","192933363.3800","90496096.0500","39611788179.7100","283429459.4300","4383467369.7500","11280515961.5400","10.5790"
"102340","000685","中山公用","2024-03-31","1","D46","2363797330.8900","157158885.4000","1313875732.2000","29273321928.4900","1471034617.6000","2369367405.1500","5409035595.9500","7.5381"
"102340","000685","中山公用","2024-06-30","1","D46","2520682527.2700","137460002.3700","1450031225.0000","30329389713.1000","1588354312.3800","2524204503.8300","4933670838.3600","7.8578"
"102340","000685","中山公用","2024-09-30","1","D46","2287942658.9600","72756514.9000","1535182127.3400","30470381877.1800","1608569008.7500","2291209413.5400","4864096569.9100","7.2700"
"102340","000685","中山公用","2024-12-31","1","D46","3461937415.8300","39056014.3900","1750039856.2600","32411166172.4700","1789923692.7000","3466940541.2100","5336580118.3100","10.5675"
"102340","000685","中山公用","2025-03-31","1","D46","2839675079.4600","73779530.4000","1876871926.4800","35065943375.6800","1951698932.7600","2851583821.8700","7317476790.8700","7.9099"
"102340","000685","中山公用","2025-06-30","1","D46","2865678542.7500","62048971.8700","1952039272.8300","35658009036.1800","2015237719.4700","2874750599.3100","7619079017.6200","7.8792"
"102340","000685","中山公用","2025-09-30","1","D46","2680034792.2600","66306604.5300","1827298291.6400","35672338589.6500","1893604896.1700","2685950471.4500","6257729151.3400","7.3332"
"102340","000685","中山公用","2025-12-31","1","D46","2967294314.2400","44391170.9100","1982417564.0900","36594695757.7700","2026893815.0000","2979769118.2100","6539060176.2100","8.0155"
"102340","000685","中山公用","2026-03-31","1","D46","2651384980.5700","67354189.2300","2239141643.3800","37329347191.7100","2306517187.9200","2660653065.4000","6657788151.3500","6.9374"
"102335","000688","国城矿业","2024-03-31","1","B09","1042220148.3500","16296695.9400","21266781.6900","8755633916.8500","37563477.6300","1042420148.3500","1177698758.3700","11.7196"
"102335","000688","国城矿业","2024-06-30","1","B09","1151238281.9200","31601367.1400","9714041.1400","9129371824.3700","41315408.2800","1161238281.9200","1339758712.8800","12.3737"
"102335","000688","国城矿业","2024-09-30","1","B09","1095134831.8300","27281206.0600","16227659.7900","9117348150.9300","43508865.8500","1108934831.8300","1276947800.5500","11.8637"
"102335","000688","国城矿业","2024-12-31","1","B09","1208049490.7000","14178580.1100","11108300.6400","9271637686.8300","25286880.7500","1238049490.7000","1118639433.9600","13.2002"
"102335","000688","国城矿业","2025-03-31","1","B09","849773972.2700","53857645.5300","69989486.4500","7684696364.5800","123847131.9800","870773972.2700","935476052.0300","10.6304"
"102335","000688","国城矿业","2025-06-30","1","B09","868983670.7700","56108672.4200","71849265.8000","8205314110.1000","388114615.2700","930038099.3700","959865030.8300","10.6508"
"102335","000688","国城矿业","2025-09-30","1","B09","905055925.7500","59305199.8800","79291242.2200","8414249890.4200","474468366.9700","964805925.7500","1171781863.7600","10.7615"
"102335","000688","国城矿业","2025-12-31","1","B09","1309145295.2500","119946722.5900","81967230.5300","11131486607.9500","660448705.4600","1349511961.9300","3397779017.4700","11.0425"
"102335","000688","国城矿业","2026-03-31","1","B09","1299101542.9800","75505665.8100","130488853.7900","12270818436.5200","775146476.6300","1413339477.3800","3938599575.6600","10.9007"
"101495","000690","宝新能源","2024-03-31","1","D44","627804755.2100","3028995.1800","1102445707.0100","21067519343.8900","1105474702.1900","627804755.2100","6375920170.5500","2.9656"
"101495","000690","宝新能源","2024-06-30","1","D44","505223472.9300","4956552.4300","536586961.5600","21057379891.3600","541543513.9900","505223472.9300","6378181440.2600","2.3757"
"101495","000690","宝新能源","2024-09-30","1","D44","662519124.8700","3954685.2600","1022602429.6900","21548553850.9300","1026557114.9500","662519124.8700","6789587210.5400","3.0562"
"101495","000690","宝新能源","2024-12-31","1","D44","506909771.5000","1797974.3000","848516020.4400","21198756229.9900","850313994.7400","506909771.5000","6971585777.7400","2.3827"
"101495","000690","宝新能源","2025-03-31","1","D44","554702248.6100","1169985.8900","1161885165.2800","21151400779.7500","1163055151.1700","705382747.4200","6734603916.8800","3.3294"
"101495","000690","宝新能源","2025-06-30","1","D44","679631457.3500","5181579.8800","933716400.7300","21692698810.3600","938897980.6100","1004056644.7600","7056296239.3700","4.6047"
"101495","000690","宝新能源","2025-09-30","1","D44","553792998.4700","2605486.2700","1026068294.7800","21942824199.5300","1028673781.0500","799177687.0700","6839330064.1700","3.6302"
"101495","000690","宝新能源","2025-12-31","1","D44","420189903.2300","22519.0000","997898634.3600","21844303267.8400","997921153.3600","485829903.2300","6704660686.8800","2.2240"
"101495","000690","宝新能源","2026-03-31","1","D44","685850258.8200","63523.9200","1089281301.5300","21923356532.8300","1089344825.4500","840850258.8200","6065609998.2200","3.8351"
"10776","000691","亚太实业","2024-03-31","1","C26","67936633.1900","10053618.0300","42287567.7100","656359782.9300","101568716.3700","75936633.1900","97188266.6800","10.0376"
"10776","000691","亚太实业","2024-06-30","1","C26","58718839.6700","10863040.2200","70714351.0400","653880017.9300","144220828.9400","58718839.6700","97175333.3500","7.3187"
"10776","000691","亚太实业","2024-09-30","1","C26","46836808.9300","9532261.0900","64251682.7700","670983185.1800","148704179.7700","46836808.9300","127208666.6900","5.5597"
"10776","000691","亚太实业","2024-12-31","1","C26","50267547.3800","7639877.0900","66573684.7000","598900538.0000","154698580.4900","58247547.3800","125636338.8900","8.4501"
"10776","000691","亚太实业","2025-03-31","1","C26","62410123.8400","8745051.1200","67392786.4700","571837700.0200","158619421.0300","70390123.8400","93636338.8900","10.7802"
"10776","000691","*ST 亚太","2025-06-30","1","C26","55554381.7800","6863762.6000","84623834.8100","581564115.1000","158815538.4500","60554381.7800","125128033.3500","9.2321"
"10776","000691","*ST 亚太","2025-09-30","1","C26","40390040.0600","11345995.7900","63423526.1900","571961729.3000","159963614.9900","45390040.0600","125128033.3700","5.9522"
"10776","000691","*ST 亚太","2025-12-31","1","C26","35123127.9200","13135172.3300","52933015.4700","1070867956.1600","186866531.0400","35123127.9200","125059794.7200","2.0533"
"10776","000691","*ST 亚太","2026-03-31","1","C26","32753993.6000","42075798.4700","75567480.2900","883082763.3000","230061814.7500","32753993.6000","124713866.7900","-1.0556"
"10777","000692","*ST 惠天","2024-03-31","1","D44","1431325565.3500","203896143.0800","531335612.6700","4902189218.8500","735231755.7500","1431325565.3500","2522190000.0000","25.0384"
"10777","000692","惠天热电","2024-06-30","1","D44","1232248950.2200","111999919.2400","492868578.3900","4723569465.4300","604868497.6300","1331748950.2200","2640224910.1700","25.8226"
"10777","000692","惠天热电","2024-09-30","1","D44","1139810563.3400","134891389.7100","499014169.6900","5556472113.9900","633905559.4000","1279560563.3400","2895528166.4000","20.6006"
"10777","000692","惠天热电","2024-12-31","1","D44","1048041016.0300","206058324.3000","410623107.0400","5727163852.2500","616681431.3400","1214455227.0300","2307213084.8000","17.6073"
"10777","000692","惠天热电","2025-03-31","1","D44","1410720484.7200","292461502.2900","626946861.3400","5389970459.5800","919458363.6300","1536884695.7200","2829428252.6300","23.0878"
"10777","000692","惠天热电","2025-06-30","1","D44","949568972.6700","89398633.1500","610088766.4500","5278298972.3400","699487399.6000","1028600933.6000","2950508161.0800","17.7937"
"10777","000692","惠天热电","2025-09-30","1","D44","855501094.1600","95896883.3700","551944040.3100","5274024145.9900","648540923.6800","946612654.6400","2854819097.2100","16.1303"
"10777","000692","惠天热电","2025-12-31","1","D44","1062795932.6600","113844946.5000","482274124.6500","6439370793.4100","596119071.1500","1158347017.5400","3225908130.3600","16.1516"
"10777","000692","惠天热电","2026-03-31","1","D44","1000709148.3900","166948267.6900","688030480.2800","6340188507.1100","854978747.9700","1096260233.2700","4066864963.1300","14.5875"
"10878","000695","滨海能源","2024-03-31","1","C23","307554208.1900","838885.7000","142451469.7100","1109420495.0300","168563555.9900","331930143.4200","11015833.3300","29.8436"
"10878","000695","滨海能源","2024-06-30","1","C23","369818221.9600","1270303.7800","152163891.0400","1253692141.2400","207867323.7800","392773001.4600","26797122.7000","31.2280"
"10878","000695","滨海能源","2024-09-30","1","C23","387492878.3200","1328911.6900","155484974.1000","1289280550.2800","213041931.2000","387673397.8000","11014305.5600","29.9659"
"10878","000695","滨海能源","2024-12-31","1","C23","355907455.0000","5107719.2200","109140129.2900","1278937490.6900","163282778.1000","358007455.0000","0.0000","27.5932"
"10878","000695","滨海能源","2025-03-31","1","C23","358864247.7200","1293576.8300","109064488.2800","1326699468.7100","163672425.4300","366209256.7200","0.0000","27.3363"
"10878","000695","滨海能源","2025-06-30","1","C23","441914938.6700","7975510.2300","141977029.3800","1624106977.3300","195198076.0000","464279660.7900","0.0000","28.0957"
"10878","000695","滨海能源","2025-09-30","1","C23","574111795.3200","199303878.4600","188438528.1600","2002818458.1400","416225371.1000","601422655.3500","0.0000","19.8052"
"10878","000695","滨海能源","2025-12-31","1","C23","917972631.8300","17864197.9000","244580822.3900","2828171258.8100","288392797.0600","920461619.7800","21439351.7200","31.9145"
"10878","000695","滨海能源","2026-03-31","1","C30","1128249114.4700","46614198.3500","316220877.1200","3943040211.8800","429014751.7900","1128249114.4700","549189155.4400","27.4315"
"10879","000697","*ST 炼石","2024-03-31","1","C37","256423334.8900","27895683.7900","457296327.6400","3899237449.9900","501264484.0300","258875670.0300","1572690387.3600","5.8608"
"10879","000697","炼石航空","2024-06-30","1","C37","277772127.4400","39560657.3700","488180040.8500","3396504846.6800","533113018.8700","279114187.5800","1356989055.3000","7.0134"
"10879","000697","炼石航空","2024-09-30","1","C37","269001741.2000","31281352.5600","469351687.1200","3357307321.3100","504691702.4800","269825006.4900","1364892100.0100","7.0807"
"10879","000697","炼石航空","2024-12-31","1","C37","259499757.5900","30293276.6700","484273577.3000","3394784117.6600","551671506.5600","263563406.1900","1394362673.8100","6.7517"
"10879","000697","炼石航空","2025-03-31","1","C37","309382327.6100","28444612.2900","499261008.5400","3546747933.9800","581687844.6100","310081913.4400","1399920248.7500","7.9210"
"10879","000697","ST 炼石","2025-06-30","1","C37","269452920.0400","54284633.6500","591010370.4100","3755170607.1500","671090605.9000","270231153.6100","1478887333.6200","5.7299"
"10879","000697","*ST 炼石","2025-09-30","1","C37","282885313.6700","48094518.2300","550467620.5400","3919687924.7400","647490858.2900","284119470.6800","1492848974.9500","5.9900"
"10879","000697","ST 炼石","2025-12-31","1","C37","331754218.0100","31840260.2300","575960423.9900","4605544112.3200","644107636.6200","332475255.7200","534739207.9400","6.5120"
"10879","000697","ST 炼石","2026-03-31","1","C37","301921184.0400","32374828.0700","651759718.6000","4537817617.9000","712771986.1700","302594398.7900","489089466.8200","5.9400"
"101516","000700","模塑科技","2024-03-31","1","C36","1995316303.0600","162621141.7600","1659665024.7700","9233303071.0400","1827423745.4800","2191190369.0700","2643139437.8700","21.9660"
"101516","000700","模塑科技","2024-06-30","1","C36","1826144031.5000","162450824.9300","1426632036.5200","8659514631.3000","1590254415.0200","1969976984.4500","2338042816.5500","20.8691"
"101516","000700","模塑科技","2024-09-30","1","C36","1739551491.0600","168925170.6400","1334030362.6900","8630974729.1400","1509324244.2000","1891987880.1200","2346674367.4100","19.9596"
"101516","000700","模塑科技","2024-12-31","1","C36","1886666799.3800","75154043.3300","1285460826.1600","8363941935.0900","1363863930.2700","2025332760.6900","2076960323.0700","23.3111"
"101516","000700","模塑科技","2025-03-31","1","C36","1682001643.0800","119720014.3100","1219754885.0800","8074760023.4300","1342248025.9000","1786341753.1200","2060136977.0600","20.6399"
"101516","000700","模塑科技","2025-06-30","1","C36","1700297066.4100","169039959.6200","1280723011.2000","7995482074.3900","1451234666.0200","1750358866.4100","1826484994.9300","19.7769"
"101516","000700","模塑科技","2025-09-30","1","C36","1765995765.2600","230142544.1100","1248589782.5500","7427230077.0000","1478732326.6600","1765995765.2600","1150819639.0400","20.6787"
"101516","000700","模塑科技","2025-12-31","1","C36","1949835541.3500","205107599.6300","1264089564.6700","7913346799.3600","1536155868.0000","1978148831.7700","1223317436.8600","22.3992"
"101516","000700","模塑科技","2026-03-31","1","C36","1723485550.2300","260709674.2100","977232246.1900","7429630479.4800","1308976091.0500","1769697097.2200","1149625499.6700","20.3099"
"101517","000701","厦门信达","2024-03-31","1","F51","2339238624.1900","2120608221.6800","3057027656.0400","23106979555.1400","5177635877.7200","5034465144.0000","10767687773.0900","12.6027"
"101517","000701","厦门信达","2024-06-30","1","F51","661110771.6200","1729027705.4600","2599342462.8100","21849380506.6400","4328370168.2700","3539329900.7200","11989082335.5100","8.2841"
"101517","000701","厦门信达","2024-09-30","1","F51","867191805.8800","1564738495.4100","2389355493.5300","18795554753.8800","3954093988.9400","3831427082.3700","7603436993.1900","12.0537"
"101517","000701","厦门信达","2024-12-31","1","F51","507106115.1600","1060704237.2000","1751192643.4100","12835316082.5100","2811896880.6100","2863757647.9600","3516911077.9800","14.0404"
"101517","000701","厦门信达","2025-03-31","1","F51","614106656.6700","1349623352.6300","2071118750.4100","16007457053.8000","3420742103.0400","4241985585.3000","4998744254.8100","18.0643"
"101517","000701","厦门信达","2025-06-30","1","F51","705278955.3000","1171834724.7300","2574939505.6600","17934570761.5400","3746774230.3900","4866947410.8100","6881609528.2300","20.5989"
"101517","000701","厦门信达","2025-09-30","1","F51","767865604.2300","1451975943.6900","2385925753.6900","17158411544.0500","3837901697.3800","3135050117.5400","8407125517.0100","9.8034"
"101517","000701","厦门信达","2025-12-31","1","F51","800040729.3000","1012502024.9900","2142853112.8800","14453702213.5700","3155355137.8700","3739736357.7100","4235685743.1200","18.8615"
"101517","000701","厦门信达","2026-03-31","1","F51","610526169.8700","1172226520.6700","2130198336.7800","15591944810.2200","3302424857.4500","1960375254.4700","7766433767.4800","5.0456"
"101518","000702","正虹科技","2024-03-31","1","C13","37381586.4800","18047479.6900","41960462.9200","680570298.2400","60007942.6100","38139032.5300","246750000.0000","2.8409"
"101518","000702","正虹科技","2024-06-30","1","C13","36835546.5400","21384773.1100","50246725.4200","714982291.1200","71631498.5300","37696497.7800","276750000.0000","2.1610"
"101518","000702","正虹科技","2024-09-30","1","C13","57836534.1900","15481250.8500","52013408.7900","752278447.2000","67494659.6400","58393814.0400","296750000.0000","5.6303"
"101518","000702","正虹科技","2024-12-31","1","C13","72987390.2700","2543459.5800","43788838.0700","707460546.4200","46332297.6500","74142895.9200","272079514.9200","9.9573"
"101518","000702","正虹科技","2025-03-31","1","C13","51566341.1000","6785725.3300","80868160.9000","697068409.6200","87653886.2300","52535150.7800","298000000.0000","6.4241"
"101518","000702","正虹科技","2025-06-30","1","C13","77619208.9600","3547660.3100","74244770.9200","563122809.4200","77792431.2300","78514928.1600","125116527.7800","13.1537"
"101518","000702","正虹科技","2025-09-30","1","C13","62265265.3800","8695109.7500","79881719.2700","505584248.9200","88576829.0200","63050678.7000","100100000.0000","10.5957"
"101518","000702","正虹科技","2025-12-31","1","C13","67068869.9500","5825815.3800","68032263.1000","549469530.0200","73858078.4800","68363006.6800","128095922.1000","11.1459"
"101518","000702","正虹科技","2026-03-31","1","C13","71017372.0200","9020866.8400","114775274.1100","591291240.2800","123796140.9500","72047569.8400","169128730.3400","10.4849"
"101511","000703","恒逸石化","2024-03-31","1","C28","5455573573.9800","2290660813.2300","6672116140.9900","110168748553.1800","9152968777.8100","6294465700.9900","57655392325.4300","3.6342"
"101511","000703","恒逸石化","2024-06-30","1","C28","5805470299.4700","2425470218.1100","5615402758.3900","110871982353.5300","8127245276.2400","6922182426.4800","58312644663.9000","4.0558"
"101511","000703","恒逸石化","2024-09-30","1","C28","5720097502.2300","2290905789.1800","6378075678.4100","109930010739.9700","8677957343.6900","6726579302.2300","57645394835.3600","4.0350"
"101511","000703","恒逸石化","2024-12-31","1","C28","6516393154.0400","1570761713.9500","5944293285.4800","107528828060.1200","7521888996.6700","7665775791.3700","53535280856.0500","5.6683"
"101511","000703","恒逸石化","2025-03-31","1","C28","5900073969.4300","1730813827.3700","5500778425.2300","110996037784.4800","7240859265.8100","7647558006.7600","57151084913.4600","5.3306"
"101511","000703","恒逸石化","2025-06-30","1","C28","3395304709.2200","1727244137.3600","7318693793.7100","109770964454.6300","9056829071.5500","5493838476.3800","56899587299.6800","3.4313"
"101511","000703","恒逸石化","2025-09-30","1","C28","5684567806.0900","2198732144.2800","7914026036.2600","111509883481.6400","10144170619.0200","8448425208.9200","55827145210.1000","5.6046"
"101511","000703","恒逸石化","2025-12-31","1","C28","6293869478.5000","622078720.6700","6961405554.0900","109629492714.9400","7619587825.4500","9940032006.4500","52779012652.1000","8.4995"
"101511","000703","恒逸石化","2026-03-31","1","C28","7093376533.7100","1995885881.8700","9140276534.6700","121115646305.6400","11177016177.9400","12011746404.4400","59479375255.4100","8.2697"
"101512","000705","浙江震元","2024-03-31","1","F51","523328384.0100","60845234.5300","681850963.6200","3075251818.5600","742696198.1500","671843750.8000","83000000.0000","19.8021"
"101512","000705","浙江震元","2024-06-30","1","F51","544602998.6500","50595358.4700","598296212.5900","3119665167.1800","648891571.0600","676926018.2800","124615027.1100","20.0222"
"101512","000705","浙江震元","2024-09-30","1","F51","558860977.1900","81068040.7400","627867555.4700","3266970513.7800","708935596.2100","708530183.5600","231213741.7900","19.1489"
"101512","000705","浙江震元","2024-12-31","1","F51","510619655.9600","91443654.6400","693387618.7600","3418794511.1500","784831273.4000","694844761.5000","378600277.9000","17.5956"
"101512","000705","浙江震元","2025-03-31","1","F51","323960756.6800","10376466.7700","362581375.5100","2879386418.2100","372957842.2800","375744875.9300","166869473.6600","12.3958"
"101512","000705","浙江震元","2025-06-30","1","F51","328736798.0300","18299447.1700","328109404.0800","2955396268.3800","346408851.2500","391460566.2500","188732680.7300","12.4916"
"101512","000705","浙江震元","2025-09-30","1","F51","353148503.3400","46240638.6700","318718987.8400","3030760366.7800","364959626.5100","419305945.6400","212255666.7000","12.2452"
"101512","000705","浙江震元","2025-12-31","1","F51","351004631.2200","12132334.9500","320376286.0000","2928283975.7800","332508620.9500","429709897.3700","165721884.9500","14.2052"
"101512","000705","浙江震元","2026-03-31","1","F51","411499187.3200","9447930.3000","287975168.4200","2927995618.2800","297423098.7200","479030617.0600","176809657.9500","15.8612"
"101513","000707","双环科技","2024-03-31","1","C26","252880462.2800","9366561.4900","3357755.7400","3171080883.1400","12724317.2300","252880462.2800","275484568.0500","7.6792"
"101513","000707","双环科技","2024-06-30","1","C26","261841336.6100","9208201.0600","","3341412114.9000","9208201.0600","261841336.6100","443713333.3200","7.5607"
"101513","000707","双环科技","2024-09-30","1","C26","237180447.4400","32587040.5100","","3818267229.3000","32587040.5100","237180447.4400","963003333.3400","5.3583"
"101513","000707","双环科技","2024-12-31","1","C26","284412533.8300","36294003.6100","","3729326962.5600","36294003.6100","284412533.8300","909063523.1400","6.6532"
"101513","000707","双环科技","2025-03-31","1","C26","379204173.9500","19577284.3600","","3952514038.2800","19577284.3600","379204173.9500","1038216828.6800","9.0987"
"101513","000707","双环科技","2025-06-30","1","C26","579549437.9600","30980794.5400","","4165229564.1900","30980794.5400","579549437.9600","1074090052.7500","13.1702"
"101513","000707","双环科技","2025-09-30","1","C26","406821577.1900","55287199.4600","","5680404638.8700","55287199.4600","406821577.1900","1464323469.4100","6.1885"
"101513","000707","双环科技","2025-12-31","1","C26","419086186.2500","33278924.3000","","5318815300.0800","33278924.3000","419086186.2500","1413613515.7100","7.2536"
"101513","000707","双环科技","2026-03-31","1","C26","460969020.2700","46829458.6400","258799.5300","5239454445.5000","47088258.1700","460969020.2700","1331666848.7100","7.9042"
"101514","000708","中信特钢","2024-03-31","1","C31","14295137881.7900","2547638739.1100","7340183363.6100","114042033260.3600","19590178709.5300","20408334775.8000","27159216715.0100","15.6615"
"101514","000708","中信特钢","2024-06-30","1","C31","14853329967.7300","2114188936.3200","6014282904.8300","112430168729.3600","17969314720.9500","19947246105.0400","29756737939.2700","15.8615"
"101514","000708","中信特钢","2024-09-30","1","C31","13159253168.0400","2059492576.7900","8242900083.0300","113037779847.6100","19719078980.2600","17674887406.6600","29388383305.1300","13.8143"
"101514","000708","中信特钢","2024-12-31","1","C31","12530885681.9800","1522759695.1500","5401676094.2400","111043379345.4400","14878195930.7300","16858690935.0300","27150388205.1400","13.8108"
"101514","000708","中信特钢","2025-03-31","1","C31","11186819241.0600","1226961610.6500","7845045129.1800","110289253957.3700","16331269157.7500","15242729966.7100","25723099927.7600","12.7082"
"101514","000708","中信特钢","2025-06-30","1","C31","11332831092.4800","873711273.3900","6055212967.6600","109862223729.4200","13621342696.0200","15306340597.4200","26060703403.1600","13.1370"
"101514","000708","中信特钢","2025-09-30","1","C31","11346605465.2200","1680655316.8600","6565374956.6100","110738391585.1300","15778946888.9900","15450940326.2900","23890567968.1500","12.4350"
"101514","000708","中信特钢","2025-12-31","1","C31","12205710974.3800","1328104416.9100","5230911328.6000","110322568610.7100","14403539777.4600","16233691815.4500","22592568940.3000","13.5109"
"101514","000708","中信特钢","2026-03-31","1","C31","11377834235.3200","1717558791.0800","6890668445.3400","108983719105.3300","15865004151.5200","15900571592.0800","18128493669.8900","13.0139"
"101515","000709","河钢股份","2024-03-31","1","C31","16661131897.7000","2056855919.7800","1197020538.5800","260667150451.0200","10049114251.6500","47959627255.0000","95517017924.2400","17.6097"
"101515","000709","河钢股份","2024-06-30","1","C31","18020310071.1600","1573746726.5100","1562645972.4400","269242148172.3100","9369802432.3700","48279431835.7700","101290915800.0800","17.3471"
"101515","000709","河钢股份","2024-09-30","1","C31","18796384034.3100","1896716314.8600","1633827531.6100","271675055596.1100","12125075370.8100","51027054703.1100","101835881992.1500","18.0842"
"101515","000709","河钢股份","2024-12-31","1","C31","19775627253.6100","1844280832.2800","1294709355.4500","269103744306.5300","3308016061.7300","46019499150.0600","106879069716.5000","16.4157"
"101515","000709","河钢股份","2025-03-31","1","C31","19981762700.4200","1530594466.3200","1464014993.6900","273094846300.9400","10485209987.0800","45344956974.7800","109848153862.2300","16.0436"
"101515","000709","河钢股份","2025-06-30","1","C31","18855724666.9000","1831421590.3000","1490974312.5500","267059830760.8800","5467087603.9600","39707669706.3200","106844237624.5300","14.1827"
"101515","000709","河钢股份","2025-09-30","1","C31","18680513916.8900","2170358047.0100","1405413513.9200","271738731672.1400","6761084015.3300","38722948069.7700","111529224641.8800","13.4514"
"101515","000709","河钢股份","2025-12-31","1","C31","17862066246.5400","1788012277.9000","1429809479.5700","271637422466.9400","3913502288.3200","38994525066.4800","104836977623.7800","13.6971"
"101515","000709","河钢股份","2026-03-31","1","C31","16942025662.6800","1884101754.9800","1476714393.5100","271076700804.8100","4233122316.3200","39320236788.6100","117578661166.9200","13.8102"
"101912","000710","贝瑞基因","2024-03-31","1","M74","263263198.1300","10752214.1400","888590078.4600","2699257673.0200","908469012.6000","278768604.4400","206957254.9800","9.9293"
"101912","000710","贝瑞基因","2024-06-30","1","M74","277775404.8700","15622171.8200","882739345.8000","2902617652.4200","902237997.6200","315902271.3200","147065868.3100","10.3451"
"101912","000710","贝瑞基因","2024-09-30","1","M74","251876729.8700","17816875.0100","1064985647.4500","2539381428.9200","1082802522.4600","290003596.3200","106996255.6800","10.7186"
