"InstitutionID","Symbol","ShortName","EndDate","IndustryCode","IsSCFBusiness"
"101775","000002","万科A","2024","K70","0"
"101775","000002","万科A","2024","K70","1"
"101775","000002","万科A","2024","K70","0"
"101775","000002","万科A","2024","K70","1"
"101775","000002","万科A","2025","K70","1"
"101775","000002","万科A","2025","K70","1"
"101775","000002","万科A","2025","K70","1"
"101775","000002","万科A","2025","K70","1"
"102294","000004","国华网安","2024","I65","0"
"102294","000004","国华网安","2024","I65","0"
"102294","000004","国华网安","2024","I65","0"
"102294","000004","国华网安","2024","I65","0"
"102294","000004","*ST 国华","2025","I65","0"
"102294","000004","*ST 国华","2025","I65","0"
"102294","000004","*ST 国华","2025","I65","0"
"102294","000004","*ST 国华","2025","I65","0"
"102296","000006","深振业A","2024","K70","0"
"102296","000006","深振业A","2024","K70","0"
"102296","000006","深振业A","2024","K70","0"
"102296","000006","深振业A","2024","K70","0"
"102296","000006","深振业A","2025","K70","0"
"102296","000006","深振业A","2025","K70","0"
"102296","000006","深振业A","2025","K70","0"
"102296","000006","深振业A","2025","K70","0"
"102313","000007","全新好","2024","K70","0"
"102313","000007","全新好","2024","K70","0"
"102313","000007","全新好","2024","K70","0"
"102313","000007","全新好","2024","K70","0"
"102313","000007","全新好","2025","K70","0"
"102313","000007","全新好","2025","K70","0"
"102313","000007","全新好","2025","K70","0"
"102313","000007","全新好","2025","K70","0"
"102314","000008","神州高铁","2024","C37","0"
"102314","000008","神州高铁","2024","C37","1"
"102314","000008","神州高铁","2024","C37","0"
"102314","000008","神州高铁","2024","C37","1"
"102314","000008","神州高铁","2025","C37","0"
"102314","000008","神州高铁","2025","C37","0"
"102314","000008","神州高铁","2025","C37","1"
"102314","000008","神州高铁","2025","C37","1"
"102336","000009","中国宝安","2024","J69","0"
"102336","000009","中国宝安","2024","J69","1"
"102336","000009","中国宝安","2024","J69","0"
"102336","000009","中国宝安","2024","J69","1"
"102336","000009","中国宝安","2025","J69","0"
"102336","000009","中国宝安","2025","J69","0"
"102336","000009","中国宝安","2025","J69","1"
"102336","000009","中国宝安","2025","J69","1"
"101859","000011","深物业A","2024","K70","0"
"101859","000011","深物业A","2024","K70","0"
"101859","000011","深物业A","2024","K70","0"
"101859","000011","深物业A","2024","K70","0"
"101859","000011","深物业A","2025","K70","0"
"101859","000011","深物业A","2025","K70","0"
"101859","000011","深物业A","2025","K70","1"
"101859","000011","深物业A","2025","K70","1"
"101860","000012","南玻A","2024","C30","1"
"101860","000012","南玻A","2024","C30","1"
"101860","000012","南玻A","2024","C30","1"
"101860","000012","南玻A","2024","C30","1"
"101860","000012","南玻A","2025","C30","1"
"101860","000012","南玻A","2025","C30","1"
"101860","000012","南玻A","2025","C30","1"
"101860","000012","南玻A","2025","C30","1"
"101621","000014","沙河股份","2024","K70","0"
"101621","000014","沙河股份","2024","K70","0"
"101621","000014","沙河股份","2024","K70","0"
"101621","000014","沙河股份","2024","K70","0"
"101621","000014","沙河股份","2025","K70","0"
"101621","000014","沙河股份","2025","K70","0"
"101621","000014","沙河股份","2025","K70","0"
"101621","000014","沙河股份","2025","K70","0"
"101711","000017","深中华A","2024","C24","1"
"101711","000017","深中华A","2024","C24","0"
"101711","000017","深中华A","2024","C24","1"
"101711","000017","深中华A","2024","C24","0"
"101711","000017","深中华A","2025","C24","1"
"101711","000017","深中华A","2025","C24","1"
"101711","000017","深中华A","2025","C24","0"
"101711","000017","深中华A","2025","C24","0"
"101629","000019","深粮控股","2024","F51","1"
"101629","000019","深粮控股","2024","F51","1"
"101629","000019","深粮控股","2024","F51","1"
"101629","000019","深粮控股","2024","F51","1"
"101629","000019","深粮控股","2025","F51","1"
"101629","000019","深粮控股","2025","F51","1"
"101629","000019","深粮控股","2025","F51","1"
"101629","000019","深粮控股","2025","F51","1"
"101631","000020","深华发A","2024","C39","0"
"101631","000020","深华发A","2024","C39","0"
"101631","000020","深华发A","2024","C39","0"
"101631","000020","深华发A","2024","C39","0"
"101631","000020","深华发A","2025","C39","0"
"101631","000020","深华发A","2025","C39","0"
"101631","000020","深华发A","2025","C39","0"
"101631","000020","深华发A","2025","C39","0"
"101632","000021","深科技","2024","C39","1"
"101632","000021","深科技","2024","C39","0"
"101632","000021","深科技","2024","C39","1"
"101632","000021","深科技","2024","C39","0"
"101632","000021","深科技","2025","C39","1"
"101632","000021","深科技","2025","C39","1"
"101632","000021","深科技","2025","C39","1"
"101632","000021","深科技","2025","C39","1"
"101778","000025","特力A","2024","F51","1"
"101778","000025","特力A","2024","F51","0"
"101778","000025","特力A","2024","F51","1"
"101778","000025","特力A","2024","F51","0"
"101778","000025","特力A","2025","F51","1"
"101778","000025","特力A","2025","F51","1"
"101778","000025","特力A","2025","F51","0"
"101778","000025","特力A","2025","F51","0"
"101779","000026","飞亚达","2024","F52","0"
"101779","000026","飞亚达","2024","F52","0"
"101779","000026","飞亚达","2024","F52","0"
"101779","000026","飞亚达","2024","F52","0"
"101779","000026","飞亚达","2025","F52","0"
"101779","000026","飞亚达","2025","F52","0"
"101779","000026","飞亚达","2025","F52","0"
"101779","000026","飞亚达","2025","F52","0"
"101655","000027","深圳能源","2024","D44","0"
"101655","000027","深圳能源","2024","D44","0"
"101655","000027","深圳能源","2024","D44","0"
"101655","000027","深圳能源","2024","D44","0"
"101655","000027","深圳能源","2025","D44","0"
"101655","000027","深圳能源","2025","D44","0"
"101655","000027","深圳能源","2025","D44","0"
"101655","000027","深圳能源","2025","D44","0"
"101656","000028","国药一致","2024","F51","1"
"101656","000028","国药一致","2024","F51","1"
"101656","000028","国药一致","2024","F51","1"
"101656","000028","国药一致","2024","F51","1"
"101656","000028","国药一致","2025","F51","1"
"101656","000028","国药一致","2025","F51","1"
"101656","000028","国药一致","2025","F51","1"
"101656","000028","国药一致","2025","F51","1"
"102321","000029","深深房A","2024","K70","0"
"102321","000029","深深房A","2024","K70","0"
"102321","000029","深深房A","2024","K70","0"
"102321","000029","深深房A","2024","K70","0"
"102321","000029","深深房A","2025","K70","0"
"102321","000029","深深房A","2025","K70","0"
"102321","000029","深深房A","2025","K70","0"
"102321","000029","深深房A","2025","K70","0"
"102341","000030","富奥股份","2024","C36","0"
"102341","000030","富奥股份","2024","C36","0"
"102341","000030","富奥股份","2024","C36","0"
"102341","000030","富奥股份","2024","C36","0"
"102341","000030","富奥股份","2025","C36","0"
"102341","000030","富奥股份","2025","C36","0"
"102341","000030","富奥股份","2025","C36","0"
"102341","000030","富奥股份","2025","C36","0"
"101916","000031","大悦城","2024","K70","0"
"101916","000031","大悦城","2024","K70","0"
"101916","000031","大悦城","2024","K70","0"
"101916","000031","大悦城","2024","K70","0"
"101916","000031","大悦城","2025","K70","0"
"101916","000031","大悦城","2025","K70","0"
"101916","000031","大悦城","2025","K70","0"
"101916","000031","大悦城","2025","K70","0"
"101917","000032","深桑达A","2024","E49","0"
"101917","000032","深桑达A","2024","E49","1"
"101917","000032","深桑达A","2024","E49","0"
"101917","000032","深桑达A","2024","E49","1"
"101917","000032","深桑达A","2025","E49","1"
"101917","000032","深桑达A","2025","E49","1"
"101917","000032","深桑达A","2025","E49","1"
"101917","000032","深桑达A","2025","E49","1"
"101880","000034","神州数码","2024","F51","0"
"101880","000034","神州数码","2024","F51","1"
"101880","000034","神州数码","2024","F51","0"
"101880","000034","神州数码","2024","F51","1"
"101880","000034","神州数码","2025","F51","0"
"101880","000034","神州数码","2025","F51","0"
"101880","000034","神州数码","2025","F51","1"
"101880","000034","神州数码","2025","F51","1"
"101881","000035","中国天楹","2024","N77","0"
"101881","000035","中国天楹","2024","N77","1"
"101881","000035","中国天楹","2024","N77","0"
"101881","000035","中国天楹","2024","N77","1"
"101881","000035","中国天楹","2025","N77","0"
"101881","000035","中国天楹","2025","N77","0"
"101881","000035","中国天楹","2025","N77","1"
"101881","000035","中国天楹","2025","N77","1"
"10988","000036","华联控股","2024","K70","0"
"10988","000036","华联控股","2024","K70","0"
"10988","000036","华联控股","2024","K70","0"
"10988","000036","华联控股","2024","K70","0"
"10988","000036","华联控股","2025","K70","0"
"10988","000036","华联控股","2025","K70","0"
"10988","000036","华联控股","2025","K70","0"
"10988","000036","华联控股","2025","K70","0"
"10880","000037","深南电A","2024","D44","0"
"10880","000037","深南电A","2024","D44","1"
"10880","000037","深南电A","2024","D44","0"
"10880","000037","深南电A","2024","D44","1"
"10880","000037","深南电A","2025","D44","0"
"10880","000037","深南电A","2025","D44","0"
"10880","000037","深南电A","2025","D44","0"
"10880","000037","深南电A","2025","D44","0"
"10985","000039","中集集团","2024","C33","1"
"10985","000039","中集集团","2024","C33","1"
"10985","000039","中集集团","2024","C33","1"
"10985","000039","中集集团","2024","C33","1"
"10985","000039","中集集团","2025","C33","1"
"10985","000039","中集集团","2025","C33","1"
"10985","000039","中集集团","2025","C33","1"
"10985","000039","中集集团","2025","C33","1"
"103439","000042","中洲控股","2024","K70","0"
"103439","000042","中洲控股","2024","K70","0"
"103439","000042","中洲控股","2024","K70","0"
"103439","000042","中洲控股","2024","K70","0"
"103439","000042","中洲控股","2025","K70","0"
"103439","000042","中洲控股","2025","K70","0"
"103439","000042","中洲控股","2025","K70","0"
"103439","000042","中洲控股","2025","K70","0"
"101184","000045","深纺织A","2024","C39","0"
"101184","000045","深纺织A","2024","C39","0"
"101184","000045","深纺织A","2024","C39","0"
"101184","000045","深纺织A","2024","C39","0"
"101184","000045","深纺织A","2025","C39","0"
"101184","000045","深纺织A","2025","C39","0"
"101184","000045","深纺织A","2025","C39","0"
"101184","000045","深纺织A","2025","C39","0"
"101187","000048","京基智农","2024","A03","1"
"101187","000048","京基智农","2024","A03","0"
"101187","000048","京基智农","2024","A03","1"
"101187","000048","京基智农","2024","A03","0"
"101187","000048","京基智农","2025","A03","0"
"101187","000048","京基智农","2025","A03","0"
"101187","000048","京基智农","2025","A03","0"
"101187","000048","京基智农","2025","A03","0"
"107889","000049","德赛电池","2024","C38","1"
"107889","000049","德赛电池","2024","C38","0"
"107889","000049","德赛电池","2024","C38","1"
"107889","000049","德赛电池","2024","C38","0"
"107889","000049","德赛电池","2025","C38","1"
"107889","000049","德赛电池","2025","C38","1"
"107889","000049","德赛电池","2025","C38","0"
"107889","000049","德赛电池","2025","C38","0"
"101178","000050","深天马A","2024","C39","1"
"101178","000050","深天马A","2024","C39","1"
"101178","000050","深天马A","2024","C39","1"
"101178","000050","深天马A","2024","C39","1"
"101178","000050","深天马A","2025","C39","0"
"101178","000050","深天马A","2025","C39","0"
"101178","000050","深天马A","2025","C39","1"
"101178","000050","深天马A","2025","C39","1"
"101532","000055","方大集团","2024","C33","0"
"101532","000055","方大集团","2024","C33","1"
"101532","000055","方大集团","2024","C33","0"
"101532","000055","方大集团","2024","C33","1"
"101532","000055","方大集团","2025","C33","0"
"101532","000055","方大集团","2025","C33","0"
"101532","000055","方大集团","2025","C33","1"
"101532","000055","方大集团","2025","C33","1"
"101534","000058","深赛格","2024","L72","0"
"101534","000058","深赛格","2024","L72","0"
"101534","000058","深赛格","2024","L72","0"
"101534","000058","深赛格","2024","L72","0"
"101534","000058","深赛格","2025","L72","0"
"101534","000058","深赛格","2025","L72","0"
"101534","000058","深赛格","2025","L72","0"
"101534","000058","深赛格","2025","L72","0"
"101535","000059","华锦股份","2024","C25","1"
"101535","000059","华锦股份","2024","C25","0"
"101535","000059","华锦股份","2024","C25","1"
"101535","000059","华锦股份","2024","C25","0"
"101535","000059","华锦股份","2025","C25","0"
"101535","000059","华锦股份","2025","C25","0"
"101535","000059","华锦股份","2025","C25","0"
"101535","000059","华锦股份","2025","C25","0"
"101551","000060","中金岭南","2024","C32","0"
"101551","000060","中金岭南","2024","C32","1"
"101551","000060","中金岭南","2024","C32","0"
"101551","000060","中金岭南","2024","C32","1"
"101551","000060","中金岭南","2025","C32","0"
"101551","000060","中金岭南","2025","C32","0"
"101551","000060","中金岭南","2025","C32","1"
"101551","000060","中金岭南","2025","C32","1"
"10864","000061","农产品","2024","L72","1"
"10864","000061","农产品","2024","L72","1"
"10864","000061","农产品","2024","L72","1"
"10864","000061","农产品","2024","L72","1"
"10864","000061","农产品","2025","L72","0"
"10864","000061","农产品","2025","L72","0"
"10864","000061","农产品","2025","L72","1"
"10864","000061","农产品","2025","L72","1"
"101552","000062","深圳华强","2024","F51","1"
"101552","000062","深圳华强","2024","F51","1"
"101552","000062","深圳华强","2024","F51","1"
"101552","000062","深圳华强","2024","F51","1"
"101552","000062","深圳华强","2025","F51","0"
"101552","000062","深圳华强","2025","F51","0"
"101552","000062","深圳华强","2025","F51","1"
"101552","000062","深圳华强","2025","F51","1"
"101553","000063","中兴通讯","2024","C39","0"
"101553","000063","中兴通讯","2024","C39","0"
"101553","000063","中兴通讯","2024","C39","0"
"101553","000063","中兴通讯","2024","C39","0"
"101553","000063","中兴通讯","2025","C39","0"
"101553","000063","中兴通讯","2025","C39","0"
"101553","000063","中兴通讯","2025","C39","0"
"101553","000063","中兴通讯","2025","C39","0"
"101554","000065","北方国际","2024","F51","0"
"101554","000065","北方国际","2024","F51","0"
"101554","000065","北方国际","2024","F51","0"
"101554","000065","北方国际","2024","F51","0"
"101554","000065","北方国际","2025","F51","0"
"101554","000065","北方国际","2025","F51","0"
"101554","000065","北方国际","2025","F51","0"
"101554","000065","北方国际","2025","F51","0"
"101661","000066","中国长城","2024","C39","0"
"101661","000066","中国长城","2024","C39","1"
"101661","000066","中国长城","2024","C39","0"
"101661","000066","中国长城","2024","C39","1"
"101661","000066","中国长城","2025","C39","1"
"101661","000066","中国长城","2025","C39","1"
"101661","000066","中国长城","2025","C39","1"
"101661","000066","中国长城","2025","C39","1"
"101662","000068","华控赛格","2024","F51","0"
"101662","000068","华控赛格","2024","F51","1"
"101662","000068","华控赛格","2024","F51","0"
"101662","000068","华控赛格","2024","F51","1"
"101662","000068","华控赛格","2025","F51","0"
"101662","000068","华控赛格","2025","F51","0"
"101662","000068","华控赛格","2025","F51","1"
"101662","000068","华控赛格","2025","F51","1"
"101663","000069","华侨城A","2024","K70","0"
"101663","000069","华侨城A","2024","K70","0"
"101663","000069","华侨城A","2024","K70","0"
"101663","000069","华侨城A","2024","K70","0"
"101663","000069","华侨城A","2025","K70","0"
"101663","000069","华侨城A","2025","K70","0"
"101663","000069","华侨城A","2025","K70","0"
"101663","000069","华侨城A","2025","K70","0"
"101681","000070","ST 特信","2024","C39","1"
"101681","000070","ST 特信","2024","C39","1"
"101681","000070","ST 特信","2024","C39","1"
"101681","000070","ST 特信","2024","C39","1"
"101681","000070","特发信息","2025","C39","0"
"101681","000070","特发信息","2025","C39","0"
"101681","000070","特发信息","2025","C39","1"
"101681","000070","特发信息","2025","C39","1"
"101671","000088","盐田港","2024","G55","0"
"101671","000088","盐田港","2024","G55","0"
"101671","000088","盐田港","2024","G55","0"
"101671","000088","盐田港","2024","G55","0"
"101671","000088","盐田港","2025","G55","0"
"101671","000088","盐田港","2025","G55","0"
"101671","000088","盐田港","2025","G55","0"
"101671","000088","盐田港","2025","G55","0"
"101672","000089","深圳机场","2024","G56","0"
"101672","000089","深圳机场","2024","G56","0"
"101672","000089","深圳机场","2024","G56","0"
"101672","000089","深圳机场","2024","G56","0"
"101672","000089","深圳机场","2025","G56","0"
"101672","000089","深圳机场","2025","G56","0"
"101672","000089","深圳机场","2025","G56","0"
"101672","000089","深圳机场","2025","G56","0"
"101674","000090","天健集团","2024","E48","0"
"101674","000090","天健集团","2024","E48","0"
"101674","000090","天健集团","2024","E48","0"
"101674","000090","天健集团","2024","E48","0"
"101674","000090","天健集团","2025","E48","0"
"101674","000090","天健集团","2025","E48","0"
"101674","000090","天健集团","2025","E48","0"
"101674","000090","天健集团","2025","E48","0"
"101692","000096","广聚能源","2024","F51","0"
"101692","000096","广聚能源","2024","F51","0"
"101692","000096","广聚能源","2024","F51","0"
"101692","000096","广聚能源","2024","F51","0"
"101692","000096","广聚能源","2025","F51","0"
"101692","000096","广聚能源","2025","F51","0"
"101692","000096","广聚能源","2025","F51","1"
"101692","000096","广聚能源","2025","F51","1"
"102270","000099","中信海直","2024","G56","0"
"102270","000099","中信海直","2024","G56","0"
"102270","000099","中信海直","2024","G56","0"
"102270","000099","中信海直","2024","G56","0"
"102270","000099","中信海直","2025","G56","0"
"102270","000099","中信海直","2025","G56","0"
"102270","000099","中信海直","2025","G56","0"
"102270","000099","中信海直","2025","G56","0"
"102272","000100","TCL科技","2024","C39","0"
"102272","000100","TCL科技","2024","C39","1"
"102272","000100","TCL科技","2024","C39","0"
"102272","000100","TCL科技","2024","C39","1"
"102272","000100","TCL科技","2025","C39","0"
"102272","000100","TCL科技","2025","C39","0"
"102272","000100","TCL科技","2025","C39","1"
"102272","000100","TCL科技","2025","C39","1"
"101839","000151","中成股份","2024","F51","0"
"101839","000151","中成股份","2024","F51","0"
"101839","000151","中成股份","2024","F51","0"
"101839","000151","中成股份","2024","F51","0"
"101839","000151","中成股份","2025","F51","0"
"101839","000151","中成股份","2025","F51","0"
"101839","000151","中成股份","2025","F51","0"
"101839","000151","中成股份","2025","F51","0"
"101840","000153","丰原药业","2024","C27","1"
"101840","000153","丰原药业","2024","C27","0"
"101840","000153","丰原药业","2024","C27","1"
"101840","000153","丰原药业","2024","C27","0"
"101840","000153","丰原药业","2025","C27","0"
"101840","000153","丰原药业","2025","C27","0"
"101840","000153","丰原药业","2025","C27","0"
"101840","000153","丰原药业","2025","C27","0"
"101841","000155","川能动力","2024","D44","0"
"101841","000155","川能动力","2024","D44","0"
"101841","000155","川能动力","2024","D44","0"
"101841","000155","川能动力","2024","D44","0"
"101841","000155","川能动力","2025","D44","0"
"101841","000155","川能动力","2025","D44","0"
"101841","000155","川能动力","2025","D44","0"
"101841","000155","川能动力","2025","D44","0"
"101842","000156","华数传媒","2024","I63","0"
"101842","000156","华数传媒","2024","I63","0"
"101842","000156","华数传媒","2024","I63","0"
"101842","000156","华数传媒","2024","I63","0"
"101842","000156","华数传媒","2025","I63","0"
"101842","000156","华数传媒","2025","I63","0"
"101842","000156","华数传媒","2025","I63","0"
"101842","000156","华数传媒","2025","I63","0"
"103592","000157","中联重科","2024","C35","0"
"103592","000157","中联重科","2024","C35","0"
"103592","000157","中联重科","2024","C35","0"
"103592","000157","中联重科","2024","C35","0"
"103592","000157","中联重科","2025","C35","0"
"103592","000157","中联重科","2025","C35","0"
"103592","000157","中联重科","2025","C35","0"
"103592","000157","中联重科","2025","C35","0"
"101684","000158","常山北明","2024","I65","1"
"101684","000158","常山北明","2024","I65","0"
"101684","000158","常山北明","2024","I65","1"
"101684","000158","常山北明","2024","I65","0"
"101684","000158","常山北明","2025","I65","1"
"101684","000158","常山北明","2025","I65","1"
"101684","000158","常山北明","2025","I65","0"
"101684","000158","常山北明","2025","I65","0"
"101705","000159","国际实业","2024","F51","0"
"101705","000159","国际实业","2024","F51","1"
"101705","000159","国际实业","2024","F51","0"
"101705","000159","国际实业","2024","F51","1"
"101705","000159","国际实业","2025","F51","0"
"101705","000159","国际实业","2025","F51","0"
"101705","000159","国际实业","2025","F51","1"
"101705","000159","国际实业","2025","F51","1"
"101795","000301","东方盛虹","2024","C26","1"
"101795","000301","东方盛虹","2024","C26","0"
"101795","000301","东方盛虹","2024","C26","1"
"101795","000301","东方盛虹","2024","C26","0"
"101795","000301","东方盛虹","2025","C26","1"
"101795","000301","东方盛虹","2025","C26","1"
"101795","000301","东方盛虹","2025","C26","0"
"101795","000301","东方盛虹","2025","C26","0"
"106591","000333","美的集团","2024","C38","1"
"106591","000333","美的集团","2024","C38","1"
"106591","000333","美的集团","2024","C38","1"
"106591","000333","美的集团","2024","C38","1"
"106591","000333","美的集团","2025","C38","0"
"106591","000333","美的集团","2025","C38","0"
"106591","000333","美的集团","2025","C38","1"
"106591","000333","美的集团","2025","C38","1"
"102980","000338","潍柴动力","2024","C36","1"
"102980","000338","潍柴动力","2024","C36","1"
"102980","000338","潍柴动力","2024","C36","1"
"102980","000338","潍柴动力","2024","C36","1"
"102980","000338","潍柴动力","2025","C36","1"
"102980","000338","潍柴动力","2025","C36","1"
"102980","000338","潍柴动力","2025","C36","1"
"102980","000338","潍柴动力","2025","C36","1"
"102298","000400","许继电气","2024","C38","0"
"102298","000400","许继电气","2024","C38","1"
"102298","000400","许继电气","2024","C38","0"
"102298","000400","许继电气","2024","C38","1"
"102298","000400","许继电气","2025","C38","1"
"102298","000400","许继电气","2025","C38","1"
"102298","000400","许继电气","2025","C38","1"
"102298","000400","许继电气","2025","C38","1"
"101861","000401","冀东水泥","2024","C30","0"
"101861","000401","冀东水泥","2024","C30","1"
"101861","000401","冀东水泥","2024","C30","0"
"101861","000401","冀东水泥","2024","C30","1"
"101861","000401","金隅冀东","2025","C30","1"
"101861","000401","金隅冀东","2025","C30","1"
"101861","000401","金隅冀东","2025","C30","1"
"101861","000401","金隅冀东","2025","C30","1"
"101862","000402","金融街","2024","K70","0"
"101862","000402","金融街","2024","K70","1"
"101862","000402","金融街","2024","K70","0"
"101862","000402","金融街","2024","K70","1"
"101862","000402","金融街","2025","K70","0"
"101862","000402","金融街","2025","K70","0"
"101862","000402","金融街","2025","K70","1"
"101862","000402","金融街","2025","K70","1"
"101863","000403","派林生物","2024","C27","0"
"101863","000403","派林生物","2024","C27","0"
"101863","000403","派林生物","2024","C27","0"
"101863","000403","派林生物","2024","C27","0"
"101863","000403","派林生物","2025","C27","0"
"101863","000403","派林生物","2025","C27","0"
"101863","000403","派林生物","2025","C27","0"
"101863","000403","派林生物","2025","C27","0"
"101885","000404","长虹华意","2024","C34","0"
"101885","000404","长虹华意","2024","C34","1"
"101885","000404","长虹华意","2024","C34","0"
"101885","000404","长虹华意","2024","C34","1"
"101885","000404","长虹华意","2025","C34","1"
"101885","000404","长虹华意","2025","C34","1"
"101885","000404","长虹华意","2025","C34","0"
"101885","000404","长虹华意","2025","C34","0"
"101730","000407","胜利股份","2024","D45","0"
"101730","000407","胜利股份","2024","D45","1"
"101730","000407","胜利股份","2024","D45","0"
"101730","000407","胜利股份","2024","D45","1"
"101730","000407","胜利股份","2025","D45","0"
"101730","000407","胜利股份","2025","D45","0"
"101730","000407","胜利股份","2025","D45","1"
"101730","000407","胜利股份","2025","D45","1"
"101731","000408","藏格矿业","2024","C26","0"
"101731","000408","藏格矿业","2024","C26","1"
"101731","000408","藏格矿业","2024","C26","0"
"101731","000408","藏格矿业","2024","C26","1"
"101731","000408","藏格矿业","2025","C26","0"
"101731","000408","藏格矿业","2025","C26","0"
"101731","000408","藏格矿业","2025","C26","1"
"101731","000408","藏格矿业","2025","C26","1"
"101732","000409","云鼎科技","2024","I65","0"
"101732","000409","云鼎科技","2024","I65","1"
"101732","000409","云鼎科技","2024","I65","0"
"101732","000409","云鼎科技","2024","I65","1"
"101732","000409","云鼎科技","2025","I65","0"
"101732","000409","云鼎科技","2025","I65","0"
"101732","000409","云鼎科技","2025","I65","1"
"101732","000409","云鼎科技","2025","I65","1"
"102759","000410","沈阳机床","2024","C34","0"
"102759","000410","沈阳机床","2024","C34","1"
"102759","000410","沈阳机床","2024","C34","0"
"102759","000410","沈阳机床","2024","C34","1"
"102759","000410","沈阳机床","2025","C34","0"
"102759","000410","沈阳机床","2025","C34","0"
"102759","000410","沈阳机床","2025","C34","0"
"102759","000410","沈阳机床","2025","C34","0"
"101624","000411","英特集团","2024","F51","0"
"101624","000411","英特集团","2024","F51","1"
"101624","000411","英特集团","2024","F51","0"
"101624","000411","英特集团","2024","F51","1"
"101624","000411","英特集团","2025","F51","1"
"101624","000411","英特集团","2025","F51","1"
"101624","000411","英特集团","2025","F51","1"
"101624","000411","英特集团","2025","F51","1"
"101742","000415","渤海租赁","2024","L71","0"
"101742","000415","渤海租赁","2024","L71","0"
"101742","000415","渤海租赁","2024","L71","0"
"101742","000415","渤海租赁","2024","L71","0"
"101742","000415","渤海租赁","2025","L71","0"
"101742","000415","渤海租赁","2025","L71","0"
"101742","000415","渤海租赁","2025","L71","0"
"101742","000415","渤海租赁","2025","L71","0"
"101817","000417","合百集团","2024","F52","0"
"101817","000417","合百集团","2024","F52","0"
"101817","000417","合百集团","2024","F52","0"
"101817","000417","合百集团","2024","F52","0"
"101817","000417","合百集团","2025","F52","0"
"101817","000417","合百集团","2025","F52","0"
"101817","000417","合百集团","2025","F52","1"
"101817","000417","合百集团","2025","F52","1"
"102323","000419","通程控股","2024","F52","1"
"102323","000419","通程控股","2024","F52","0"
"102323","000419","通程控股","2024","F52","1"
"102323","000419","通程控股","2024","F52","0"
"102323","000419","通程控股","2025","F52","0"
"102323","000419","通程控股","2025","F52","0"
"102323","000419","通程控股","2025","F52","0"
"102323","000419","通程控股","2025","F52","0"
"102343","000420","吉林化纤","2024","C28","0"
"102343","000420","吉林化纤","2024","C28","0"
"102343","000420","吉林化纤","2024","C28","0"
"102343","000420","吉林化纤","2024","C28","0"
"102343","000420","吉林化纤","2025","C28","0"
"102343","000420","吉林化纤","2025","C28","0"
"102343","000420","吉林化纤","2025","C28","0"
"102343","000420","吉林化纤","2025","C28","0"
"102344","000421","南京公用","2024","D45","0"
"102344","000421","南京公用","2024","D45","0"
"102344","000421","南京公用","2024","D45","0"
"102344","000421","南京公用","2024","D45","0"
"102344","000421","南京公用","2025","D45","0"
"102344","000421","南京公用","2025","D45","0"
"102344","000421","南京公用","2025","D45","0"
"102344","000421","南京公用","2025","D45","0"
"102303","000422","湖北宜化","2024","C26","0"
"102303","000422","湖北宜化","2024","C26","1"
"102303","000422","湖北宜化","2024","C26","0"
"102303","000422","湖北宜化","2024","C26","1"
"102303","000422","湖北宜化","2025","C26","0"
"102303","000422","湖北宜化","2025","C26","0"
"102303","000422","湖北宜化","2025","C26","1"
"102303","000422","湖北宜化","2025","C26","1"
"102324","000423","东阿阿胶","2024","C27","0"
"102324","000423","东阿阿胶","2024","C27","1"
"102324","000423","东阿阿胶","2024","C27","0"
"102324","000423","东阿阿胶","2024","C27","1"
"102324","000423","东阿阿胶","2025","C27","0"
"102324","000423","东阿阿胶","2025","C27","0"
"102324","000423","东阿阿胶","2025","C27","1"
"102324","000423","东阿阿胶","2025","C27","1"
"101882","000425","徐工机械","2024","C35","1"
"101882","000425","徐工机械","2024","C35","1"
"101882","000425","徐工机械","2024","C35","1"
"101882","000425","徐工机械","2024","C35","1"
"101882","000425","徐工机械","2025","C35","1"
"101882","000425","徐工机械","2025","C35","1"
"101882","000425","徐工机械","2025","C35","1"
"101882","000425","徐工机械","2025","C35","1"
"107585","000426","兴业银锡","2024","B09","0"
"107585","000426","兴业银锡","2024","B09","0"
"107585","000426","兴业银锡","2024","B09","0"
"107585","000426","兴业银锡","2024","B09","0"
"107585","000426","兴业银锡","2025","B09","0"
"107585","000426","兴业银锡","2025","B09","0"
"107585","000426","兴业银锡","2025","B09","0"
"107585","000426","兴业银锡","2025","B09","0"
"101883","000428","华天酒店","2024","H61","0"
"101883","000428","华天酒店","2024","H61","0"
"101883","000428","华天酒店","2024","H61","0"
"101883","000428","华天酒店","2024","H61","0"
"101883","000428","华天酒店","2025","H61","1"
"101883","000428","华天酒店","2025","H61","1"
"101883","000428","华天酒店","2025","H61","1"
"101883","000428","华天酒店","2025","H61","1"
"101884","000429","粤高速A","2024","G54","0"
"101884","000429","粤高速A","2024","G54","0"
"101884","000429","粤高速A","2024","G54","0"
"101884","000429","粤高速A","2024","G54","0"
"101884","000429","粤高速A","2025","G54","0"
"101884","000429","粤高速A","2025","G54","0"
"101884","000429","粤高速A","2025","G54","0"
"101884","000429","粤高速A","2025","G54","0"
"101887","000430","张家界","2024","N78","0"
"101887","000430","张家界","2024","N78","0"
"101887","000430","张家界","2024","N78","0"
"101887","000430","张家界","2024","N78","0"
"101887","000430","*ST 张股","2025","N78","0"
"101887","000430","*ST 张股","2025","N78","0"
