"Symbol","ShortName","EventID","DeclareType","DeclareDate","EventSignDate","CaseReason","LAValue","LAStatus","ExecutnStus"
"000002","万科A","290000125213","临时公告","2025-04-15","2025-04-10","贷款纠纷","605000000.00","裁决",""
"000002","万科A","290000130058","临时公告","2025-08-23","","合同纠纷","1587000000.00","审理中",""
"000002","万科A","290000130059","临时公告","2025-08-23","","合同纠纷","1587000000.00","审理中",""
"000002","万科A","290000130060","临时公告","2025-08-23","","合同纠纷","1271000000.00","审理中",""
"000002","万科A","290000130061","临时公告","2025-08-23","","股权纠纷","1109000000.00","审理中",""
"000002","万科A","290000130062","临时公告","2025-08-23","","合作合同纠纷","949000000.00","审理中",""
"000002","万科A","290000130063","临时公告","2025-08-23","","合作合同纠纷","946000000.00","审理中",""
"000002","万科A","290000130064","临时公告","2025-08-23","","票据纠纷","775000000.00","审理中",""
"000002","万科A","290000130057","临时公告","2025-08-23","","合作合同纠纷","1591000000.00","审理中",""
"000002","万科A","290000137749","临时公告","2026-04-01","","损害、赔偿纠纷","653000000.00","审理中",""
"000002","万科A","290000137750","临时公告","2026-04-01","","合同纠纷","331000000.00","审理中",""
"000002","万科A","290000137747","临时公告","2026-04-01","","损害、赔偿纠纷","2000000000.00","审理中",""
"000002","万科A","290000137748","临时公告","2026-04-01","","股权纠纷","711000000.00","审理中",""
"000004","国农科技","290000039940","临时公告","2020-04-02","","贷款纠纷","11178082.32","驳回申请",""
"000004","国农科技","290000039940","临时公告","2020-04-18","","贷款纠纷","11178082.32","上诉中",""
"000004","国华网安","290000039940","临时公告","2021-09-08","","贷款纠纷","11178082.32","维持原判(原裁决)",""
"000004","国华网安","290000039940","临时公告","2021-12-31","","贷款纠纷","11178082.32","应诉",""
"000004","ST 国华","290000039940","临时公告","2022-10-22","","贷款纠纷","11178082.32","驳回申请",""
"000004","国华网安","290000106366","临时公告","2024-05-15","","欺诈、虚假信息责任纠纷","9761700.00","裁决",""
"000004","国华网安","290000106367","临时公告","2024-05-15","","买卖合同纠纷","6858900.00","结案","执行完毕"
"000004","国华网安","290000106368","临时公告","2024-05-15","","不当竞争纠纷","5400000.00","已受理",""
"000004","国华网安","290000106366","临时公告","2024-05-15","","欺诈、虚假信息责任纠纷","9761700.00","上诉中",""
"000004","国华网安","290000116285","临时公告","2024-09-13","2024-09-11","其他","253761436.19","已受理",""
"000004","国华网安","290000106366","临时公告","2024-10-09","","欺诈、虚假信息责任纠纷","16288700.00","裁决",""
"000004","国华网安","290000106366","临时公告","2024-10-09","","欺诈、虚假信息责任纠纷","16288700.00","上诉中",""
"000004","国华网安","290000106368","临时公告","2024-11-07","","不当竞争纠纷","5400000.00","裁决",""
"000004","国华网安","290000106366","临时公告","2024-12-20","","欺诈、虚假信息责任纠纷","16288700.00","已受理",""
"000004","国华网安","290000106366","临时公告","2025-03-08","","欺诈、虚假信息责任纠纷","8711600.00","应诉",""
"000004","国华网安","290000106366","临时公告","2025-03-08","","欺诈、虚假信息责任纠纷","","撤诉",""
"000004","*ST 国华","290000126225","临时公告","2025-05-06","","买卖合同纠纷","12734198.73","已受理",""
"000004","*ST 国华","290000106366","临时公告","2025-05-28","","欺诈、虚假信息责任纠纷","40705000.00","应诉",""
"000004","*ST 国华","290000106366","临时公告","2025-05-28","","欺诈、虚假信息责任纠纷","","撤诉",""
"000004","*ST 国华","290000126225","临时公告","2025-08-08","","买卖合同纠纷","10607600.00","裁决",""
"000004","*ST 国华","290000129465","临时公告","2025-08-08","","买卖合同纠纷","10607600.00","裁决",""
"000004","*ST 国华","290000116285","临时公告","2025-09-03","","其他","253761436.19","裁决",""
"000004","*ST 国华","290000116285","临时公告","2025-09-24","2025-09-18","其他","253761436.19","裁决",""
"000004","*ST 国华","290000116285","临时公告","2025-10-11","","其他","253761436.19","裁决",""
"000004","*ST 国华","290000126225","临时公告","2025-10-14","","买卖合同纠纷","9263600.00","已受理",""
"000004","*ST 国华","290000106366","临时公告","2025-11-05","","欺诈、虚假信息责任纠纷","","和解",""
"000004","*ST 国华","290000106366","临时公告","2025-11-05","","欺诈、虚假信息责任纠纷","40705000.00","已受理",""
"000004","*ST 国华","290000106366","临时公告","2025-11-29","","欺诈、虚假信息责任纠纷","12739914.00","维持原判(原裁决)",""
"000004","*ST 国华","290000106366","临时公告","2025-11-29","","欺诈、虚假信息责任纠纷","12739914.00","结案","执行完毕"
"000004","*ST 国华","290000126225","临时公告","2025-12-06","","买卖合同纠纷","9263600.00","维持原判(原裁决)",""
"000004","*ST 国华","290000140445","临时公告","2026-06-03","","技术转让合同纠纷","270833.00","应诉",""
"000004","国华退","290000126225","临时公告","2026-07-14","","买卖合同纠纷","9263600.00","维持原判(原裁决)","执行终结"
"000006","深振业A","290000005480","临时公告","2021-05-12","2021-05-10","股权纠纷","170907923.02","裁决","强制执行"
"000006","深振业A","290000005480","临时公告","2022-01-07","","股权纠纷","170907923.02","裁决","执行终结"
"000006","深振业A","290000005480","临时公告","2022-08-26","","股权纠纷","168512573.02","裁决",""
"000006","深振业A","290000005480","临时公告","2025-07-12","","股权纠纷","168512573.02","驳回申请",""
"000007","全新好","290000028380","临时公告","2020-01-08","2020-01-07","贷款纠纷","8000000.00","和解",""
"000007","全新好","290000029191","临时公告","2020-01-18","","损害、赔偿纠纷","","应诉",""
"000007","全新好","290000023674","临时公告","2020-04-08","2020-04-07","贷款纠纷","79769315.07","维持原判(原裁决)",""
"000007","全新好","290000023675","临时公告","2020-04-08","2020-04-07","贷款纠纷","85969643.84","诉讼中止",""
"000007","全新好","290000023677","临时公告","2020-04-08","","贷款纠纷","","结案","执行完毕"
"000007","全新好","290000055845","临时公告","2020-06-30","2020-06-22","贷款纠纷","","裁决",""
"000007","全新好","290000055845","临时公告","2020-08-08","","贷款纠纷","119398904.00","应诉",""
"000007","全新好","290000055845","临时公告","2020-09-04","","贷款纠纷","119398904.00","应诉",""
"000007","全新好","290000057205","临时公告","2020-09-19","2020-09-18","股权纠纷","39449653.16","已受理",""
"000007","全新好","290000055845","临时公告","2020-10-31","","贷款纠纷","119398904.00","未开庭",""
"000007","全新好","290000023676","临时公告","2020-10-31","","贷款纠纷","94383013.70","未开庭",""
"000007","全新好","290000023675","临时公告","2020-10-31","2020-04-07","贷款纠纷","85969643.84","未开庭",""
"000007","全新好","290000055845","临时公告","2020-11-12","","贷款纠纷","119398904.00","已受理",""
"000007","全新好","290000023676","临时公告","2020-11-12","","贷款纠纷","94383013.70","已受理",""
"000007","全新好","290000023675","临时公告","2020-11-12","","贷款纠纷","85969643.84","已受理",""
"000007","全新好","290000061941","临时公告","2020-12-29","","贷款纠纷","","应诉",""
"000007","全新好","290000061939","临时公告","2020-12-29","","其他","","应诉",""
"000007","全新好","290000029191","临时公告","2021-01-04","","损害、赔偿纠纷","","撤诉",""
"000007","全新好","290000057205","临时公告","2021-01-04","2020-12-31","股权纠纷","39449653.16","裁决",""
"000007","全新好","290000061941","临时公告","2021-03-01","","贷款纠纷","","驳回申请",""
"000007","全新好","290000061939","临时公告","2021-03-01","","其他","","驳回申请",""
"000007","全新好","290000045315","临时公告","2021-03-13","","贷款纠纷","57262726.00","终裁",""
"000007","全新好","290000045315","临时公告","2021-03-13","","贷款纠纷","57262726.00","上诉中",""
"000007","全新好","290000045314","临时公告","2021-03-13","","贷款纠纷","19439594.52","上诉中",""
"000007","全新好","290000045314","临时公告","2021-03-13","","贷款纠纷","19439594.52","终裁",""
"000007","全新好","290000023675","临时公告","2021-03-17","","贷款纠纷","85969643.84","裁决","执行终结"
"000007","全新好","290000023676","临时公告","2021-03-17","","贷款纠纷","94383013.70","裁决","执行终结"
"000007","全新好","290000045314","临时公告","2021-03-20","","贷款纠纷","19439594.52","未开庭",""
"000007","全新好","290000045315","临时公告","2021-03-20","","贷款纠纷","57262726.00","未开庭",""
"000007","全新好","290000062833","临时公告","2021-04-03","","贷款纠纷","13000000.00","应诉",""
"000007","全新好","290000045314","临时公告","2021-04-13","","贷款纠纷","19439594.52","裁决","强制执行"
"000007","全新好","290000045315","临时公告","2021-04-13","","贷款纠纷","57262726.00","裁决","强制执行"
"000007","全新好","290000062833","临时公告","2021-04-14","","贷款纠纷","13000000.00","裁决",""
"000007","*ST 全新","290000023676","临时公告","2021-05-07","","贷款纠纷","94383013.70","裁决","强制执行"
"000007","*ST 全新","290000023675","临时公告","2021-05-07","","贷款纠纷","85969643.84","裁决","强制执行"
"000007","*ST 全新","290000045314","临时公告","2021-05-29","","贷款纠纷","19439594.52","驳回申请",""
"000007","*ST 全新","290000055845","临时公告","2021-06-03","","贷款纠纷","119398904.00","裁决",""
"000007","*ST 全新","290000045315","临时公告","2021-06-03","","贷款纠纷","57262726.00","裁决",""
"000007","*ST 全新","290000023675","临时公告","2021-06-09","","贷款纠纷","85969643.84","申请恢复执行",""
"000007","*ST 全新","290000023676","临时公告","2021-07-22","","贷款纠纷","94383013.70","驳回申请",""
"000007","*ST 全新","290000023675","临时公告","2021-07-22","","贷款纠纷","85969643.84","驳回申请",""
"000007","*ST 全新","290000055845","临时公告","2021-08-05","","贷款纠纷","119398904.00","维持原判(原裁决)",""
"000007","*ST 全新","290000045315","临时公告","2021-09-18","","贷款纠纷","57262726.00","裁决",""
"000007","*ST 全新","290000045314","临时公告","2021-09-18","","贷款纠纷","19439594.52","裁决",""
"000007","*ST 全新","290000070425","临时公告","2021-10-13","","贷款纠纷","13000000.00","应诉",""
"000007","*ST 全新","290000057205","临时公告","2021-10-27","","股权纠纷","39449653.16","裁决",""
"000007","*ST 全新","290000023675","临时公告","2021-10-27","","贷款纠纷","85969643.84","裁决","强制执行"
"000007","*ST 全新","290000055845","临时公告","2021-12-07","","贷款纠纷","119398904.00","维持原判(原裁决)","执行和解"
"000007","*ST 全新","290000023675","临时公告","2021-12-07","","贷款纠纷","85969643.84","裁决","执行和解"
"000007","*ST 全新","290000023676","临时公告","2021-12-07","","贷款纠纷","94383013.70","裁决","执行和解"
"000007","*ST 全新","290000057205","临时公告","2021-12-22","","股权纠纷","39449653.16","维持原判(原裁决)",""
"000007","*ST 全新","290000023676","临时公告","2022-02-22","","贷款纠纷","94383013.70","裁决","执行和解"
"000007","*ST 全新","290000023675","临时公告","2022-02-22","","贷款纠纷","85969643.84","裁决","执行和解"
"000007","*ST 全新","290000023675","临时公告","2022-04-21","","贷款纠纷","85969643.84","和解","执行中"
"000007","*ST 全新","290000023676","临时公告","2022-04-21","","贷款纠纷","94383013.70","和解","执行中"
"000007","*ST 全新","290000055845","临时公告","2022-04-21","","贷款纠纷","119398904.00","和解","执行中"
"000007","*ST 全新","290000079397","临时公告","2022-04-30","","其他","159000000.00","和解",""
"000007","*ST 全新","290000070425","临时公告","2022-05-14","","贷款纠纷","13000000.00","撤诉",""
"000007","*ST 全新","290000055845","临时公告","2022-06-07","","贷款纠纷","119398904.00","维持原判(原裁决)",""
"000007","*ST 全新","290000023675","临时公告","2022-06-07","","贷款纠纷","85969643.84","结案","执行完毕"
"000007","*ST 全新","290000023676","临时公告","2022-06-09","","贷款纠纷","94383013.70","结案","执行完毕"
"000007","*ST 全新","290000055845","临时公告","2022-06-22","","贷款纠纷","119398904.00","结案","执行完毕"
"000007","全新好","290000087208","临时公告","2022-11-04","","贷款纠纷","90000000.00","裁决",""
"000007","全新好","290000087209","临时公告","2022-11-04","","贷款纠纷","30000000.00","裁决",""
"000007","全新好","290000089725","临时公告","2023-01-19","","欠款纠纷","39349653.16","裁决",""
"000007","全新好","290000099305","年报","2023-04-29","","贷款纠纷","1000000.00","裁决",""
"000007","*ST 全新","290000079397","临时公告","2023-06-13","","其他","159000000.00","裁决","强制执行"
"000007","*ST 全新","290000087208","临时公告","2023-08-03","","贷款纠纷","90000000.00","驳回申请",""
"000007","*ST 全新","290000099305","临时公告","2023-10-17","","贷款纠纷","1000000.00","裁决",""
"000007","*ST 全新","290000087209","临时公告","2023-11-01","","贷款纠纷","30000000.00","驳回申请",""
"000007","*ST 全新","290000079397","临时公告","2023-12-01","2023-11-30","其他","159000000.00","和解","执行中"
"000007","*ST 全新","290000079397","临时公告","2023-12-22","2023-12-21","其他","159000000.00","和解","执行中"
"000007","*ST 全新","290000045315","临时公告","2024-03-01","","贷款纠纷","57262726.00","裁决",""
"000007","*ST 全新","290000045314","临时公告","2024-03-01","","贷款纠纷","19439594.52","裁决",""
"000007","全新好","290000114206","临时公告","2024-08-29","","贷款纠纷","27000000.00","和解",""
"000007","全新好","290000114205","临时公告","2024-08-29","","贷款纠纷","9100000.00","和解",""
"000007","全新好","290000114206","临时公告","2024-10-10","2024-10-09","贷款纠纷","27000000.00","和解",""
"000007","全新好","290000045315","临时公告","2024-10-26","2024-10-24","贷款纠纷","57262726.00","裁决",""
"000007","全新好","290000045314","临时公告","2024-10-26","2024-10-24","贷款纠纷","19439594.52","裁决",""
"000007","全新好","290000087209","临时公告","2025-02-22","","贷款纠纷","30000000.00","裁决","执行终结"
"000008","神州高铁","290000064747","临时公告","2021-05-29","","股权纠纷","148800000.00","已受理",""
"000008","神州高铁","290000074918","临时公告","2022-01-29","","股权纠纷","1600000000.00","起诉中",""
"000008","神州高铁","290000074918","临时公告","2022-02-10","2022-02-09","股权纠纷","1600000000.00","已受理",""
"000008","神州高铁","290000074918","临时公告","2023-03-01","2023-02-28","股权纠纷","1600000000.00","终裁",""
"000008","神州高铁","290000074918","临时公告","2023-06-17","","股权纠纷","1600000000.00","已受理",""
"000008","神州高铁","290000074918","临时公告","2023-08-03","","股权纠纷","1600000000.00","裁决","执行中止"
"000008","神州高铁","290000074918","临时公告","2023-10-28","","股权纠纷","1600000000.00","裁决","执行中"
"000008","神州高铁","290000064747","临时公告","2023-12-23","","股权纠纷","148800000.00","裁决",""
"000008","神州高铁","290000064747","临时公告","2024-03-27","","股权纠纷","148800000.00","已受理",""
"000008","神州高铁","290000064747","临时公告","2024-08-30","2024-08-29","股权纠纷","148800000.00","已受理",""
"000008","神州高铁","290000074918","临时公告","2024-08-30","","股权纠纷","1600000000.00","裁决","执行中"
"000008","神州高铁","290000074918","临时公告","2024-09-21","","股权纠纷","1600000000.00","裁决",""
"000008","神州高铁","290000064747","临时公告","2024-12-11","2024-12-09","股权纠纷","148800000.00","裁决","执行中"
"000008","神州高铁","290000064747","临时公告","2024-12-28","2024-12-26","股权纠纷","148800000.00","裁决",""
"000008","神州高铁","290000064747","临时公告","2025-03-15","","股权纠纷","148800000.00","裁决","执行终结"
"000008","神州高铁","290000074918","临时公告","2025-06-14","","股权纠纷","1600000000.00","已受理",""
"000008","神州高铁","290000074918","临时公告","2025-07-02","2025-06-30","股权纠纷","1600000000.00","裁决","执行中止"
"000008","神州高铁","290000064747","临时公告","2025-08-01","2025-07-30","股权纠纷","148800000.00","裁决","执行中"
"000008","神州高铁","290000064747","临时公告","2026-04-23","2026-04-21","股权纠纷","148800000.00","裁决","执行终结"
"000009","中国宝安","290000076048","临时公告","2022-02-26","","合作开发房地产合同纠纷","","起诉中",""
"000009","中国宝安","290000076048","临时公告","2022-07-02","","合作开发房地产合同纠纷","","起诉中",""
"000009","中国宝安","290000076048","临时公告","2022-09-20","","合作开发房地产合同纠纷","670721029.46","应诉",""
"000009","中国宝安","290000076048","临时公告","2023-06-28","","合作开发房地产合同纠纷","670721029.46","撤诉",""
"000009","中国宝安","290000140265","临时公告","2026-05-30","","破产、清算、重组纠纷","","已受理",""
"000011","深物业A","290000094731","临时公告","2023-06-09","","贷款纠纷","720982200.00","已受理",""
"000011","深物业A","290000094731","临时公告","2023-10-17","2023-10-13","贷款纠纷","720982200.00","诉讼中止",""
"000011","深物业A","290000094731","临时公告","2024-07-31","","贷款纠纷","720982200.00","未开庭",""
"000011","深物业A","290000094731","临时公告","2025-09-05","","贷款纠纷","720982200.00","终裁",""
"000011","深物业A","290000094731","临时公告","2025-12-31","","贷款纠纷","720982200.00","终裁","强制执行"
"000012","南玻A","290000086285","临时公告","2022-10-01","","股东纠纷","","已受理",""
"000012","南玻A","290000086285","临时公告","2023-08-12","2023-08-11","股东纠纷","","裁决",""
"000012","南玻A","290000086285","临时公告","2023-08-25","2023-08-24","股东纠纷","","上诉中",""
"000012","南玻A","290000086285","临时公告","2024-12-12","2024-12-10","股东纠纷","","维持原判(原裁决)",""
"000012","南玻A","290000125312","临时公告","2025-04-18","","股东纠纷","","已受理",""
"000012","南玻A","290000125313","临时公告","2025-04-18","","股东纠纷","","已受理",""
"000012","南玻A","290000125312","临时公告","2025-12-23","2025-12-19","股东纠纷","","裁决",""
"000012","南玻A","290000125312","临时公告","2025-12-30","2025-12-26","股东纠纷","","上诉中",""
"000012","南玻A","290000125312","临时公告","2026-04-29","2026-04-27","股东纠纷","","维持原判(原裁决)",""
"000017","深中华A","290000076006","临时公告","2022-02-25","2022-02-23","合资、合作开发房地产合同纠纷","30859000.00","应诉",""
"000017","深中华A","290000076007","临时公告","2022-02-25","","买卖合同纠纷","371136.00","裁决",""
"000017","深中华A","290000076008","临时公告","2022-02-25","","其他","40000.00","结案","执行完毕"
"000017","深中华A","290000076009","临时公告","2022-02-25","","买卖合同纠纷","957176.68","结案","执行完毕"
"000017","深中华A","290000076007","临时公告","2022-02-25","","买卖合同纠纷","371136.00","未开庭",""
"000017","深中华A","290000076006","临时公告","2022-08-23","2022-08-19","合资、合作开发房地产合同纠纷","10000000.00","裁决",""
"000017","深中华A","290000084725","临时公告","2022-08-23","2022-08-19","合资、合作开发房地产合同纠纷","10000000.00","裁决",""
"000017","深中华A","290000086546","临时公告","2022-10-14","","土地租赁合同纠纷","56850100.00","已受理",""
"000017","深中华A","290000086547","临时公告","2022-10-14","","房屋租赁合同纠纷","19555400.00","已受理",""
"000017","深中华A","290000086548","临时公告","2022-10-14","","土地租赁合同纠纷","14598900.00","已受理",""
"000017","深中华A","290000086549","临时公告","2022-10-14","","房屋租赁合同纠纷","840000.00","已受理",""
"000017","深中华A","290000090265","临时公告","2023-02-10","","买卖合同纠纷","12488588.71","已受理",""
"000017","深中华A","290000090266","临时公告","2023-02-10","","买卖合同纠纷","5859488.77","已受理",""
"000017","深中华A","290000090267","临时公告","2023-02-10","","买卖合同纠纷","6619134.41","未开庭",""
"000017","深中华A","290000090265","临时公告","2023-04-21","","买卖合同纠纷","12488588.72","裁决",""
"000017","深中华A","290000090266","临时公告","2023-04-21","","买卖合同纠纷","5858719.15","裁决",""
"000017","深中华A","290000090267","临时公告","2023-04-21","","买卖合同纠纷","6619134.41","裁决",""
"000017","深中华A","290000076006","临时公告","2023-09-12","","合资、合作开发房地产合同纠纷","10000000.00","裁决",""
"000017","深中华A","290000084725","临时公告","2023-09-12","","合资、合作开发房地产合同纠纷","10000000.00","裁决",""
"000017","深中华A","290000086546","临时公告","2023-09-12","","土地租赁合同纠纷","56850100.00","裁决",""
"000017","深中华A","290000086548","临时公告","2023-09-12","","土地租赁合同纠纷","490000.00","裁决",""
"000017","深中华A","290000086548","临时公告","2023-09-12","","土地租赁合同纠纷","490000.00","上诉中",""
"000017","深中华A","290000086549","临时公告","2023-09-12","","房屋租赁合同纠纷","840000.00","裁决",""
"000017","深中华A","290000086546","临时公告","2023-09-12","","土地租赁合同纠纷","56850100.00","已受理",""
"000020","深华发A","290000050473","临时公告","2020-04-21","","资产置换合同纠纷","52000000.00","应诉",""
"000020","深华发A","290000063164","临时公告","2021-03-20","","证券合同纠纷","","裁决",""
"000020","深华发A","290000063164","临时公告","2021-03-20","","证券合同纠纷","1080000000.00","上诉中",""
"000020","深华发A","290000050473","临时公告","2021-06-03","","资产置换合同纠纷","52000000.00","裁决",""
"000020","深华发A","290000050473","临时公告","2021-07-22","","资产置换合同纠纷","52000000.00","已受理",""
"000020","深华发A","290000076305","临时公告","2022-03-05","","其他","","裁决",""
"000020","深华发A","290000076305","临时公告","2022-03-05","","其他","","驳回申请",""
"000020","深华发A","290000050473","临时公告","2022-07-14","","资产置换合同纠纷","52000000.00","维持原判(原裁决)",""
"000020","深华发A","290000063164","临时公告","2022-08-17","","证券合同纠纷","1080000000.00","发回重审",""
"000020","深华发A","290000034011","临时公告","2024-10-24","","其他","19402000.00","结案","执行完毕"
"000020","深华发A","290000063164","临时公告","2025-02-12","","证券合同纠纷","1080000000.00","裁决",""
"000020","深华发A","290000063164","临时公告","2025-02-12","","证券合同纠纷","1080000000.00","上诉中",""
"000020","深华发A","290000016318","临时公告","2026-02-26","","履约纠纷","462600000.00","裁决",""
"000020","深华发A","290000139156","临时公告","2026-05-08","","房地产开发经营合同纠纷","2199989041.09","已受理",""
"000020","深华发A","290000139157","临时公告","2026-05-08","","其他","4254652.68","未开庭",""
"000020","深华发A","290000139158","临时公告","2026-05-08","","不当竞争纠纷","1930024.50","审理中",""
"000020","深华发A","290000139159","临时公告","2026-05-08","","劳务纠纷","607898.00","未开庭",""
"000025","特力A","290000081978","临时公告","2022-07-02","2022-06-30","股权纠纷","","裁决",""
"000025","特力A","290000081978","临时公告","2022-07-29","","股权纠纷","","上诉中",""
"000025","特力A","290000089625","临时公告","2023-01-13","","破产、清算、重组纠纷","","裁决",""
"000025","特力A","290000081978","临时公告","2023-07-07","","股权纠纷","","维持原判(原裁决)",""
"000029","深深房A","290000099671","临时公告","2023-10-28","2023-10-13","贷款纠纷","395688500.00","已受理",""
"000029","深深房A","290000101087","临时公告","2023-12-08","2023-11-04","合资、合作开发房地产合同纠纷","743575000.00","未开庭",""
"000029","深深房A","290000102358","临时公告","2024-01-13","2024-01-08","贷款纠纷","419522918.62","已受理",""
"000029","深深房A","290000099671","临时公告","2024-02-03","","贷款纠纷","344696200.26","裁决",""
"000029","深深房A","290000099671","临时公告","2025-05-13","","贷款纠纷","344696200.26","申请强制执行",""
"000029","深深房A","290000102358","临时公告","2025-06-12","","贷款纠纷","419522918.62","已受理",""
"000031","大悦城","290000082323","临时公告","2022-07-09","2022-07-07","股权纠纷","2134849793.11","应诉",""
"000031","大悦城","290000082323","临时公告","2023-09-16","","股权纠纷","2134849793.11","撤诉",""
"000031","大悦城","290000124705","临时公告","2024-12-24","","贷款纠纷","72946820.76","起诉中",""
"000031","大悦城","290000124705","临时公告","2025-03-29","","贷款纠纷","499661042.93","已受理",""
"000031","大悦城","290000124705","临时公告","2025-06-10","","贷款纠纷","136983784.81","已受理",""
"000031","大悦城","290000134006","临时公告","2025-12-04","","其他","1096329129.50","已受理",""
"000031","大悦城","290000124705","临时公告","2026-03-04","","贷款纠纷","136079735.39","裁决",""
"000032","深桑达A","290000069046","中报","2020-08-29","","货物运输合同纠纷","8271459.81","未开庭",""
"000032","深桑达A","290000068976","中报","2020-08-29","","货物运输合同纠纷","5447517.74","未开庭",""
"000032","深桑达A","290000065389","临时公告","2021-06-24","","建设工程合同纠纷","12609900.00","裁决",""
"000032","深桑达A","290000065328","临时公告","2021-06-24","","建设工程施工合同纠纷","12940404.00","裁决",""
"000032","深桑达A","290000065329","临时公告","2021-06-24","","买卖合同纠纷","12341944.00","审理中",""
"000032","深桑达A","290000065330","临时公告","2021-06-24","2021-06-22","建设工程施工合同纠纷","81440569.00","已受理",""
"000032","深桑达A","290000065327","临时公告","2021-06-24","","建设工程施工合同纠纷","16344700.00","未开庭",""
"000032","深桑达A","290000065331","临时公告","2021-06-24","","建设工程施工合同纠纷","28330201.00","未开庭",""
"000032","深桑达A","290000065332","临时公告","2021-06-24","","建设工程施工合同纠纷","116098931.00","未开庭",""
"000032","深桑达A","290000065333","临时公告","2021-06-24","","建设工程施工合同纠纷","10928140.00","未开庭",""
"000032","深桑达A","290000065385","临时公告","2021-06-24","","建设工程施工合同纠纷","10623133.00","结案","执行完毕"
"000032","深桑达A","290000065388","临时公告","2021-06-24","","建设工程合同纠纷","11818600.00","裁决",""
"000032","深桑达A","290000065386","临时公告","2021-06-24","","建设工程施工合同纠纷","16365643.00","结案","执行完毕"
"000032","深桑达A","290000065387","临时公告","2021-06-24","","建设工程施工合同纠纷","10773070.00","裁决","执行中"
"000032","深桑达A","290000065390","临时公告","2021-06-24","","建设工程合同纠纷","14219992.00","结案","执行完毕"
"000032","深桑达A","290000065391","临时公告","2021-06-24","","建设工程施工合同纠纷","28110899.00","裁决","执行中"
"000032","深桑达A","290000065394","临时公告","2021-06-24","","建设工程施工合同纠纷","13600653.00","裁决","执行中"
"000032","深桑达A","290000065392","临时公告","2021-06-24","","建设工程施工合同纠纷","13430630.00","裁决","执行中"
"000032","深桑达A","290000065395","临时公告","2021-06-24","","建设工程施工合同纠纷","21716451.00","裁决","执行中"
"000032","深桑达A","290000065396","临时公告","2021-06-24","","建设工程施工合同纠纷","10434300.00","裁决","执行中"
"000032","深桑达A","290000065397","临时公告","2021-06-24","","建设工程施工合同纠纷","14278471.00","裁决","执行中"
"000032","深桑达A","290000065399","临时公告","2021-06-24","","建设工程施工合同纠纷","109004873.00","裁决","执行中"
"000032","深桑达A","290000065400","临时公告","2021-06-24","","建设工程施工合同纠纷","19567623.00","裁决","执行中"
"000032","深桑达A","290000065398","临时公告","2021-06-24","","建设工程施工合同纠纷","11218002.00","裁决","执行中"
"000032","深桑达A","290000065402","临时公告","2021-06-24","","建设工程施工合同纠纷","29711834.00","裁决","执行中"
"000032","深桑达A","290000065407","临时公告","2021-06-24","","建设工程施工合同纠纷","47373009.00","裁决","执行中"
"000032","深桑达A","290000065403","临时公告","2021-06-24","","建设工程施工合同纠纷","60171857.00","裁决","执行中"
"000032","深桑达A","290000065404","临时公告","2021-06-24","","建设工程施工合同纠纷","11831235.00","结案","执行完毕"
"000032","深桑达A","290000065405","临时公告","2021-06-24","","建设工程施工合同纠纷","220000000.00","审理中",""
"000032","深桑达A","290000065406","临时公告","2021-06-24","","建设工程施工合同纠纷","21653093.00","裁决","执行中"
"000032","深桑达A","290000065409","临时公告","2021-06-24","","建设工程施工合同纠纷","10060000.00","结案","执行完毕"
"000032","深桑达A","290000065408","临时公告","2021-06-24","","建设工程施工合同纠纷","40523239.00","裁决","执行中"
"000032","深桑达A","290000065410","临时公告","2021-06-24","","建设工程施工合同纠纷","55781614.00","和解","执行中"
"000032","深桑达A","290000065411","临时公告","2021-06-24","","买卖合同纠纷","22963450.00","裁决","执行中"
"000032","深桑达A","290000065412","临时公告","2021-06-24","","买卖合同纠纷","76389118.00","审理中",""
"000032","深桑达A","290000065415","临时公告","2021-06-24","","建设工程施工合同纠纷","14903760.00","审理中",""
"000032","深桑达A","290000065416","临时公告","2021-06-24","","劳务纠纷","12490739.00","审理中",""
"000032","深桑达A","290000065418","临时公告","2021-06-24","","保证合同纠纷","75000000.00","审理中",""
"000032","深桑达A","290000065417","临时公告","2021-06-24","","建设工程施工合同纠纷","12000918.00","结案","执行完毕"
"000032","深桑达A","290000065393","临时公告","2021-06-24","","建设工程施工合同纠纷","45169521.00","审理中",""
"000032","深桑达A","290000065401","临时公告","2021-06-24","","不当竞争纠纷","28200000.00","审理中",""
"000032","深桑达A","290000065413","临时公告","2021-06-24","","建设工程施工合同纠纷","16956015.00","审理中",""
"000032","深桑达A","290000065414","临时公告","2021-06-24","","其他","1500000.00","审理中",""
"000032","深桑达A","290000068984","中报","2021-08-31","","建设工程分包合同纠纷","27100317.78","审理中",""
"000032","深桑达A","290000068985","中报","2021-08-31","","建设工程分包合同纠纷","3140000.00","审理中",""
"000032","深桑达A","290000068980","临时公告","2021-09-02","","建设工程施工合同纠纷","26314227.82","裁决","执行中"
"000032","深桑达A","290000068979","临时公告","2021-09-02","","建设工程施工合同纠纷","94337874.15","裁决","执行中"
"000032","深桑达A","290000068970","临时公告","2021-09-02","","建设工程施工合同纠纷","37142162.62","未开庭",""
"000032","深桑达A","290000065327","临时公告","2021-09-02","","建设工程施工合同纠纷","16344700.00","审理中",""
"000032","深桑达A","290000065328","临时公告","2021-09-02","","建设工程施工合同纠纷","12940404.00","裁决","执行中"
