"Stkcd","ShortName","Accper","Typrep","Source","F070101B","F070201B"
"000002","万科A","2019-12-31","A","0","1.074941","1.050070"
"000002","万科A","2019-12-31","B","0","1.074541","1.000000"
"000002","万科A","2020-03-31","A","0","1.471233","1.000000"
"000002","万科A","2020-03-31","B","0","","1.000000"
"000002","万科A","2020-06-30","A","0","1.125107","1.070121"
"000002","万科A","2020-06-30","B","0","1.068988","1.000000"
"000002","万科A","2020-09-30","A","0","1.114664","1.000000"
"000002","万科A","2020-09-30","B","0","1.110807","1.000000"
"000002","万科A","2020-12-31","A","0","1.064576","1.057306"
"000002","万科A","2020-12-31","B","0","1.146726","1.000000"
"000002","万科A","2021-03-31","A","0","1.386720","1.000000"
"000002","万科A","2021-03-31","B","0","10.907753","1.000000"
"000002","万科A","2021-06-30","A","0","1.079128","1.107334"
"000002","万科A","2021-06-30","B","0","1.067886","1.000000"
"000002","万科A","2021-09-30","A","0","1.100642","1.000000"
"000002","万科A","2021-12-31","A","0","1.083945","1.096844"
"000002","万科A","2021-12-31","B","0","1.104389","1.000000"
"000002","万科A","2022-03-31","A","0","1.338423","1.000000"
"000002","万科A","2022-06-30","A","0","1.009184","1.133788"
"000002","万科A","2022-06-30","B","0","1.060592","1.000000"
"000002","万科A","2022-09-30","A","0","1.031805","1.000000"
"000002","万科A","2022-12-31","A","0","1.049921","1.126259"
"000002","万科A","2022-12-31","B","0","1.085321","1.000000"
"000002","万科A","2023-03-31","A","0","1.292272","1.000000"
"000002","万科A","2023-06-30","A","0","1.116260","1.155681"
"000002","万科A","2023-06-30","B","0","1.086285","1.000000"
"000002","万科A","2023-09-30","A","0","1.096383","1.000000"
"000002","万科A","2023-12-31","A","0","1.124636","1.201775"
"000002","万科A","2023-12-31","B","0","1.230986","1.000000"
"000002","万科A","2024-03-31","A","0","2.561775","1.000000"
"000002","万科A","2024-06-30","B","0","1.211791","1.000000"
"000002","万科A","2025-06-30","B","0","1.138816","1.000000"
"000004","国农科技","2019-12-31","A","0","0.724103","1.961249"
"000004","国农科技","2019-12-31","B","0","0.962805","1.000000"
"000004","国农科技","2020-03-31","A","0","0.959915","1.000000"
"000004","国农科技","2020-06-30","A","0","0.779266","1.821645"
"000004","国农科技","2020-09-30","A","0","0.972203","1.000000"
"000004","国华网安","2020-12-31","A","0","0.997448","1.108185"
"000004","国华网安","2021-03-31","A","0","1.003826","1.000000"
"000004","国华网安","2021-06-30","A","0","0.988196","1.589028"
"000004","国华网安","2021-09-30","A","0","0.979382","1.000000"
"000004","*ST 国华","2025-12-31","A","0","0.978191","1.483641"
"000006","深振业A","2019-12-31","A","0","1.115720","1.036078"
"000006","深振业A","2019-12-31","B","0","1.127008","1.000000"
"000006","深振业A","2020-03-31","A","0","1.188244","1.000000"
"000006","深振业A","2020-03-31","B","0","","1.000000"
"000006","深振业A","2020-06-30","A","0","1.235621","1.059145"
"000006","深振业A","2020-06-30","B","0","","1.000000"
"000006","深振业A","2020-09-30","A","0","1.175328","1.000000"
"000006","深振业A","2020-09-30","B","0","1.815661","1.000000"
"000006","深振业A","2020-12-31","A","0","1.130994","1.036043"
"000006","深振业A","2020-12-31","B","0","1.223666","1.000000"
"000006","深振业A","2021-03-31","A","0","1.102361","1.000000"
"000006","深振业A","2021-03-31","B","0","2.216770","1.000000"
"000006","深振业A","2021-06-30","A","0","1.163178","1.037846"
"000006","深振业A","2021-06-30","B","0","1.121688","1.000000"
"000006","深振业A","2021-09-30","A","0","1.183289","1.000000"
"000006","深振业A","2021-12-31","A","0","1.257972","1.047399"
"000006","深振业A","2021-12-31","B","0","1.225585","1.000000"
"000006","深振业A","2022-03-31","A","0","1.972618","1.000000"
"000006","深振业A","2022-06-30","A","0","1.337742","1.054940"
"000006","深振业A","2022-06-30","B","0","1.318474","1.000000"
"000006","深振业A","2022-09-30","A","0","1.551796","1.000000"
"000006","深振业A","2022-12-31","A","0","1.273598","1.051604"
"000006","深振业A","2022-12-31","B","0","1.674035","1.000000"
"000006","深振业A","2023-03-31","A","0","","1.000000"
"000006","深振业A","2023-06-30","A","0","17.371016","1.232012"
"000006","深振业A","2023-06-30","B","0","1.256794","1.000000"
"000006","深振业A","2023-09-30","A","0","","1.000000"
"000006","深振业A","2023-12-31","B","0","1.713237","1.000000"
"000006","深振业A","2024-03-31","A","0","","1.000000"
"000006","深振业A","2024-06-30","B","0","","1.000000"
"000006","深振业A","2024-12-31","B","0","","1.000000"
"000006","深振业A","2025-03-31","A","0","","1.000000"
"000006","深振业A","2025-06-30","A","0","","1.284011"
"000006","深振业A","2025-09-30","A","0","4.977135","1.000000"
"000006","深振业A","2025-12-31","A","0","13.935949","1.352325"
"000006","深振业A","2026-03-31","A","0","3.375875","1.000000"
"000007","全新好","2019-12-31","A","0","0.999418","1.121870"
"000007","全新好","2019-12-31","B","0","1.000739","1.000000"
"000007","全新好","2020-06-30","B","0","1.379461","1.000000"
"000007","全新好","2020-09-30","B","0","1.000354","1.000000"
"000007","全新好","2021-03-31","B","0","1.088287","1.000000"
"000007","*ST 全新","2021-12-31","A","0","0.999992","1.122499"
"000007","*ST 全新","2021-12-31","B","0","1.006559","1.000000"
"000007","*ST 全新","2023-06-30","A","0","0.902363","1.309893"
"000007","*ST 全新","2023-06-30","B","0","1.004618","1.000000"
"000007","*ST 全新","2023-09-30","A","0","0.905505","1.000000"
"000007","*ST 全新","2023-12-31","A","0","0.975146","1.159427"
"000007","*ST 全新","2023-12-31","B","0","1.006804","1.000000"
"000007","*ST 全新","2024-03-31","A","0","0.967471","1.000000"
"000007","*ST 全新","2024-06-30","A","0","0.611815","2.341832"
"000007","*ST 全新","2024-06-30","B","0","1.013753","1.000000"
"000007","全新好","2024-09-30","A","0","0.764539","1.000000"
"000007","全新好","2024-12-31","A","0","0.978983","1.113413"
"000007","全新好","2024-12-31","B","0","1.001772","1.000000"
"000007","全新好","2025-03-31","A","0","1.207026","1.000000"
"000007","全新好","2025-06-30","A","0","1.130196","1.885590"
"000007","全新好","2025-06-30","B","0","1.001422","1.000000"
"000007","全新好","2025-09-30","A","0","1.331802","1.000000"
"000007","全新好","2025-12-31","A","0","1.534842","2.142441"
"000008","神州高铁","2019-12-31","A","0","1.173190","1.146667"
"000008","神州高铁","2019-12-31","B","0","3.728584","1.000000"
"000008","神州高铁","2021-03-31","B","0","","1.000000"
"000008","神州高铁","2021-06-30","B","0","","1.000000"
"000008","神州高铁","2021-09-30","A","0","","1.000000"
"000008","神州高铁","2022-06-30","A","0","","16.748369"
"000008","神州高铁","2022-06-30","B","0","","1.000000"
"000008","神州高铁","2023-03-31","A","0","","1.000000"
"000008","神州高铁","2023-06-30","A","0","","13.511612"
"000008","神州高铁","2023-06-30","B","0","","1.000000"
"000008","神州高铁","2024-06-30","B","0","1.467865","1.000000"
"000008","神州高铁","2025-03-31","A","0","","1.000000"
"000008","神州高铁","2025-06-30","B","0","1.156961","1.000000"
"000008","神州高铁","2025-09-30","A","0","","1.000000"
"000008","神州高铁","2026-03-31","A","0","","1.000000"
"000009","中国宝安","2019-12-31","A","0","1.418129","1.333933"
"000009","中国宝安","2019-12-31","B","0","2.050494","1.000000"
"000009","中国宝安","2020-03-31","A","0","1.521620","1.000000"
"000009","中国宝安","2020-03-31","B","0","","1.000000"
"000009","中国宝安","2020-06-30","A","0","1.481326","1.409127"
"000009","中国宝安","2020-06-30","B","0","1.403224","1.000000"
"000009","中国宝安","2020-09-30","A","0","1.331571","1.000000"
"000009","中国宝安","2020-09-30","B","0","1.470327","1.000000"
"000009","中国宝安","2020-12-31","A","0","1.358340","1.291426"
"000009","中国宝安","2020-12-31","B","0","1.528063","1.000000"
"000009","中国宝安","2021-03-31","A","0","1.216879","1.000000"
"000009","中国宝安","2021-03-31","B","0","","1.000000"
"000009","中国宝安","2021-06-30","A","0","1.138596","1.185926"
"000009","中国宝安","2021-06-30","B","0","1.521819","1.000000"
"000009","中国宝安","2021-09-30","A","0","1.141460","1.000000"
"000009","中国宝安","2021-12-31","A","0","1.195311","1.229372"
"000009","中国宝安","2021-12-31","B","0","1.929865","1.000000"
"000009","中国宝安","2022-03-31","A","0","1.168135","1.000000"
"000009","中国宝安","2022-06-30","A","0","1.169585","1.235400"
"000009","中国宝安","2022-06-30","B","0","5.477133","1.000000"
"000009","中国宝安","2022-09-30","A","0","1.154182","1.000000"
"000009","中国宝安","2022-12-31","A","0","1.157869","1.226271"
"000009","中国宝安","2022-12-31","B","0","","1.000000"
"000009","中国宝安","2023-03-31","A","0","1.211965","1.000000"
"000009","中国宝安","2023-06-30","A","0","1.147113","1.318146"
"000009","中国宝安","2023-06-30","B","0","2.952618","1.000000"
"000009","中国宝安","2023-09-30","A","0","1.146109","1.000000"
"000009","中国宝安","2023-12-31","A","0","1.175989","1.384379"
"000009","中国宝安","2023-12-31","B","0","","1.000000"
"000009","中国宝安","2024-03-31","A","0","1.223325","1.000000"
"000009","中国宝安","2024-06-30","A","0","1.186610","1.614249"
"000009","中国宝安","2024-06-30","B","0","1.360861","1.000000"
"000009","中国宝安","2024-09-30","A","0","1.225325","1.000000"
"000009","中国宝安","2024-12-31","A","0","1.231528","1.696092"
"000009","中国宝安","2024-12-31","B","0","1.591039","1.000000"
"000009","中国宝安","2025-03-31","A","0","1.277737","1.000000"
"000009","中国宝安","2025-06-30","A","0","1.319868","1.515328"
"000009","中国宝安","2025-06-30","B","0","1.431172","1.000000"
"000009","中国宝安","2025-09-30","A","0","1.309844","1.000000"
"000009","中国宝安","2025-12-31","A","0","1.395958","1.646380"
"000009","中国宝安","2025-12-31","B","0","2.400530","1.000000"
"000009","中国宝安","2026-03-31","A","0","1.641326","1.000000"
"000011","深物业A","2019-12-31","A","0","1.134069","1.045242"
"000011","深物业A","2019-12-31","B","0","0.800433","1.000000"
"000011","深物业A","2020-03-31","A","0","1.108434","1.000000"
"000011","深物业A","2020-03-31","B","0","0.615125","1.000000"
"000011","深物业A","2020-06-30","A","0","1.199981","1.081345"
"000011","深物业A","2020-06-30","B","0","0.542435","1.000000"
"000011","深物业A","2020-09-30","A","0","1.364869","1.000000"
"000011","深物业A","2020-09-30","B","0","0.562266","1.000000"
"000011","深物业A","2020-12-31","A","0","1.107594","1.043085"
"000011","深物业A","2020-12-31","B","0","0.447446","1.000000"
"000011","深物业A","2021-03-31","A","0","1.043106","1.000000"
"000011","深物业A","2021-03-31","B","0","0.777927","1.000000"
"000011","深物业A","2021-06-30","A","0","1.001298","1.034457"
"000011","深物业A","2021-06-30","B","0","0.744882","1.000000"
"000011","深物业A","2021-09-30","A","0","0.995477","1.000000"
"000011","深物业A","2021-12-31","A","0","1.004308","1.043510"
"000011","深物业A","2021-12-31","B","0","0.738696","1.000000"
"000011","深物业A","2022-03-31","A","0","1.049689","1.000000"
"000011","深物业A","2022-06-30","A","0","1.084120","1.138903"
"000011","深物业A","2022-06-30","B","0","1.125981","1.000000"
"000011","深物业A","2022-09-30","A","0","1.062317","1.000000"
"000011","深物业A","2022-12-31","A","0","1.067362","1.121808"
"000011","深物业A","2022-12-31","B","0","1.028599","1.000000"
"000011","深物业A","2023-03-31","A","0","1.998207","1.000000"
"000011","深物业A","2023-06-30","A","0","1.082437","1.110360"
"000011","深物业A","2023-06-30","B","0","1.027150","1.000000"
"000011","深物业A","2023-09-30","A","0","1.115148","1.000000"
"000011","深物业A","2023-12-31","A","0","1.062040","1.084451"
"000011","深物业A","2023-12-31","B","0","1.014212","1.000000"
"000011","深物业A","2024-03-31","A","0","","1.000000"
"000011","深物业A","2024-06-30","A","0","3.602319","2.378204"
"000011","深物业A","2024-09-30","A","0","","1.000000"
"000011","深物业A","2024-12-31","B","0","1.159649","1.000000"
"000011","深物业A","2025-03-31","A","0","3.647620","1.000000"
"000011","深物业A","2025-06-30","A","0","2.978919","1.395479"
"000011","深物业A","2025-09-30","A","0","2.564789","1.000000"
"000011","深物业A","2025-12-31","A","0","1.934438","1.218031"
"000011","深物业A","2025-12-31","B","0","1.016906","1.000000"
"000011","深物业A","2026-03-31","A","0","","1.000000"
"000012","南玻A","2019-12-31","A","0","1.438626","2.021260"
"000012","南玻A","2019-12-31","B","0","1.555550","1.000000"
"000012","南玻A","2020-03-31","A","0","1.428012","1.000000"
"000012","南玻A","2020-06-30","A","0","1.271081","1.741020"
"000012","南玻A","2020-06-30","B","0","1.132759","1.000000"
"000012","南玻A","2020-09-30","A","0","1.195369","1.000000"
"000012","南玻A","2020-09-30","B","0","1.236832","1.000000"
"000012","南玻A","2020-12-31","A","0","1.202599","1.694360"
"000012","南玻A","2020-12-31","B","0","1.184765","1.000000"
"000012","南玻A","2021-03-31","A","0","1.066636","1.000000"
"000012","南玻A","2021-06-30","A","0","1.053563","1.280555"
"000012","南玻A","2021-06-30","B","0","1.129710","1.000000"
"000012","南玻A","2021-09-30","A","0","1.063634","1.000000"
"000012","南玻A","2021-12-31","A","0","1.078847","1.461301"
"000012","南玻A","2021-12-31","B","0","1.128146","1.000000"
"000012","南玻A","2022-03-31","A","0","1.068009","1.000000"
"000012","南玻A","2022-06-30","A","0","1.053330","1.376674"
"000012","南玻A","2022-06-30","B","0","1.080414","1.000000"
"000012","南玻A","2022-09-30","A","0","1.054582","1.000000"
"000012","南玻A","2022-12-31","A","0","1.065038","1.411658"
"000012","南玻A","2022-12-31","B","0","1.130663","1.000000"
"000012","南玻A","2023-03-31","A","0","1.078011","1.000000"
"000012","南玻A","2023-06-30","A","0","1.076114","1.578866"
"000012","南玻A","2023-06-30","B","0","1.009123","1.000000"
"000012","南玻A","2023-09-30","A","0","1.072507","1.000000"
"000012","南玻A","2023-12-31","A","0","1.097308","1.699412"
"000012","南玻A","2023-12-31","B","0","1.016699","1.000000"
"000012","南玻A","2024-03-31","A","0","1.102061","1.000000"
"000012","南玻A","2024-06-30","A","0","1.094868","1.751099"
"000012","南玻A","2024-06-30","B","0","1.007523","1.000000"
"000012","南玻A","2024-09-30","A","0","1.163409","1.000000"
"000012","南玻A","2024-12-31","A","0","1.632384","3.789149"
"000012","南玻A","2024-12-31","B","0","1.033876","1.000000"
"000012","南玻A","2025-03-31","A","0","4.889879","1.000000"
"000012","南玻A","2025-06-30","A","0","2.673720","5.526594"
"000012","南玻A","2025-06-30","B","0","1.122461","1.000000"
"000012","南玻A","2025-09-30","A","0","2.065668","1.000000"
"000012","南玻A","2025-12-31","A","0","3.192377","5.342511"
"000012","南玻A","2025-12-31","B","0","1.086439","1.000000"
"000014","沙河股份","2019-12-31","A","0","1.049532","1.051683"
"000014","沙河股份","2020-03-31","A","0","1.007979","1.000000"
"000014","沙河股份","2020-06-30","A","0","1.006331","1.085149"
"000014","沙河股份","2020-09-30","A","0","1.008623","1.000000"
"000014","沙河股份","2020-09-30","B","0","1.159875","1.000000"
"000014","沙河股份","2020-12-31","A","0","0.997696","1.106193"
"000014","沙河股份","2020-12-31","B","0","0.117153","1.000000"
"000014","沙河股份","2021-12-31","A","0","0.964581","1.054273"
"000014","沙河股份","2022-03-31","A","0","0.972583","1.000000"
"000014","沙河股份","2022-06-30","A","0","0.979835","1.031469"
"000014","沙河股份","2022-09-30","A","0","0.993129","1.000000"
"000014","沙河股份","2022-12-31","A","0","0.992314","1.012118"
"000014","沙河股份","2022-12-31","B","0","1.000042","1.000000"
"000014","沙河股份","2023-03-31","A","0","0.991393","1.000000"
"000014","沙河股份","2023-06-30","A","0","0.991821","1.003431"
"000014","沙河股份","2023-06-30","B","0","0.992760","1.000000"
"000014","沙河股份","2023-09-30","A","0","0.990163","1.000000"
"000014","沙河股份","2023-12-31","A","0","0.989188","1.005502"
"000014","沙河股份","2023-12-31","B","0","0.990282","1.000000"
"000014","沙河股份","2024-03-31","A","0","0.984613","1.000000"
"000014","沙河股份","2024-06-30","A","0","0.970530","1.024411"
"000014","沙河股份","2024-06-30","B","0","0.880360","1.000000"
"000014","沙河股份","2024-09-30","A","0","0.949727","1.000000"
"000014","沙河股份","2024-12-31","A","0","0.927390","1.063846"
"000017","*ST 中华A","2020-06-30","A","0","0.994636","1.161453"
"000017","*ST 中华A","2020-06-30","B","0","0.993007","1.000000"
"000017","*ST 中华A","2020-09-30","A","0","0.992819","1.000000"
"000017","*ST 中华A","2020-09-30","B","0","0.990275","1.000000"
"000017","*ST 中华A","2020-12-31","A","0","1.003927","1.237909"
"000017","*ST 中华A","2020-12-31","B","0","0.978770","1.000000"
"000017","深中华A","2021-06-30","A","0","0.971584","1.109610"
"000017","深中华A","2021-06-30","B","0","0.941775","1.000000"
"000017","深中华A","2021-09-30","A","0","0.969754","1.000000"
"000017","深中华A","2022-09-30","A","0","0.978476","1.000000"
"000017","深中华A","2023-03-31","A","0","0.993724","1.000000"
"000017","深中华A","2023-06-30","A","0","0.992299","1.013472"
"000017","深中华A","2023-06-30","B","0","0.960079","1.000000"
"000017","深中华A","2023-09-30","A","0","0.991657","1.000000"
"000017","深中华A","2023-12-31","A","0","0.999183","1.009736"
"000017","深中华A","2023-12-31","B","0","0.997076","1.000000"
"000017","深中华A","2024-03-31","A","0","0.997712","1.000000"
"000017","深中华A","2024-06-30","A","0","0.999848","1.012826"
"000017","深中华A","2024-06-30","B","0","1.000197","1.000000"
"000017","深中华A","2024-09-30","A","0","1.001015","1.000000"
"000017","深中华A","2024-12-31","A","0","1.015244","1.009117"
"000017","深中华A","2024-12-31","B","0","1.002110","1.000000"
"000017","深中华A","2025-03-31","A","0","1.016631","1.000000"
"000017","深中华A","2025-06-30","A","0","1.010761","1.006991"
"000017","深中华A","2025-06-30","B","0","1.018420","1.000000"
"000017","深中华A","2025-09-30","A","0","1.012070","1.000000"
"000017","深中华A","2025-12-31","A","0","1.013141","1.005548"
"000017","深中华A","2025-12-31","B","0","1.019638","1.000000"
"000017","深中华A","2026-03-31","A","0","1.027613","1.000000"
"000019","深粮控股","2019-12-31","A","0","0.998516","1.240327"
"000019","深粮控股","2019-12-31","B","0","0.996898","1.000000"
"000019","深粮控股","2020-03-31","A","0","1.020096","1.000000"
"000019","深粮控股","2020-06-30","A","0","1.028670","1.229293"
"000019","深粮控股","2020-06-30","B","0","0.999619","1.000000"
"000019","深粮控股","2020-09-30","A","0","1.034617","1.000000"
"000019","深粮控股","2020-09-30","B","0","0.999496","1.000000"
"000019","深粮控股","2020-12-31","A","0","1.032561","1.228902"
"000019","深粮控股","2020-12-31","B","0","0.999068","1.000000"
"000019","深粮控股","2021-03-31","A","0","1.042993","1.000000"
"000019","深粮控股","2021-03-31","B","0","0.993330","1.000000"
"000019","深粮控股","2021-06-30","A","0","1.066385","1.228555"
"000019","深粮控股","2021-06-30","B","0","1.023849","1.000000"
"000019","深粮控股","2021-09-30","A","0","1.125445","1.000000"
"000019","深粮控股","2021-12-31","A","0","1.109214","1.224271"
"000019","深粮控股","2021-12-31","B","0","1.015219","1.000000"
"000019","深粮控股","2022-03-31","A","0","1.105191","1.000000"
"000019","深粮控股","2022-06-30","A","0","1.116145","1.273064"
"000019","深粮控股","2022-06-30","B","0","0.995980","1.000000"
"000019","深粮控股","2022-09-30","A","0","1.122750","1.000000"
"000019","深粮控股","2022-12-31","A","0","1.109059","1.285757"
"000019","深粮控股","2022-12-31","B","0","0.976374","1.000000"
"000019","深粮控股","2023-03-31","A","0","1.072086","1.000000"
"000019","深粮控股","2023-06-30","A","0","1.097288","1.324844"
"000019","深粮控股","2023-06-30","B","0","0.775714","1.000000"
"000019","深粮控股","2023-09-30","A","0","1.093427","1.000000"
"000019","深粮控股","2023-12-31","A","0","1.095078","1.334373"
"000019","深粮控股","2023-12-31","B","0","0.926470","1.000000"
"000019","深粮控股","2024-03-31","A","0","1.119135","1.000000"
"000019","深粮控股","2024-06-30","A","0","1.101902","1.422395"
"000019","深粮控股","2024-06-30","B","0","0.755472","1.000000"
"000019","深粮控股","2024-09-30","A","0","1.078998","1.000000"
"000019","深粮控股","2024-12-31","A","0","1.077927","1.380557"
"000019","深粮控股","2024-12-31","B","0","0.969088","1.000000"
"000019","深粮控股","2025-03-31","A","0","1.091838","1.000000"
"000019","深粮控股","2025-06-30","A","0","1.086824","1.322294"
"000019","深粮控股","2025-06-30","B","0","0.516320","1.000000"
"000019","深粮控股","2025-09-30","A","0","1.080305","1.000000"
"000019","深粮控股","2025-12-31","A","0","1.069654","1.298009"
"000019","深粮控股","2025-12-31","B","0","0.881239","1.000000"
"000019","深粮控股","2026-03-31","A","0","1.073042","1.000000"
"000020","深华发A","2019-12-31","A","0","2.283330","1.776077"
"000020","深华发A","2019-12-31","B","0","2.652046","1.000000"
"000020","深华发A","2020-03-31","A","0","","1.000000"
"000020","深华发A","2020-03-31","B","0","3.020455","1.000000"
"000020","深华发A","2020-06-30","A","0","1.870412","1.987344"
"000020","深华发A","2020-06-30","B","0","2.021575","1.000000"
"000020","深华发A","2020-09-30","A","0","2.404776","1.000000"
"000020","深华发A","2020-09-30","B","0","2.287253","1.000000"
"000020","深华发A","2020-12-31","A","0","2.433668","1.769526"
"000020","深华发A","2020-12-31","B","0","2.699684","1.000000"
"000020","深华发A","2021-03-31","A","0","1.272349","1.000000"
"000020","深华发A","2021-03-31","B","0","1.409743","1.000000"
"000020","深华发A","2021-06-30","A","0","1.611343","1.495408"
"000020","深华发A","2021-06-30","B","0","1.536612","1.000000"
"000020","深华发A","2021-09-30","A","0","1.629583","1.000000"
"000020","深华发A","2021-12-31","A","0","1.652307","1.695317"
"000020","深华发A","2021-12-31","B","0","1.498749","1.000000"
"000020","深华发A","2022-03-31","A","0","1.203556","1.000000"
"000020","深华发A","2022-06-30","A","0","1.166382","1.603875"
"000020","深华发A","2022-06-30","B","0","1.293180","1.000000"
"000020","深华发A","2022-09-30","A","0","1.081818","1.000000"
"000020","深华发A","2022-12-31","A","0","1.165722","2.171393"
"000020","深华发A","2022-12-31","B","0","1.233679","1.000000"
"000020","深华发A","2023-03-31","A","0","1.107823","1.000000"
"000020","深华发A","2023-06-30","A","0","0.953658","1.440199"
"000020","深华发A","2023-06-30","B","0","1.071601","1.000000"
"000020","深华发A","2023-09-30","A","0","0.969914","1.000000"
"000020","深华发A","2023-12-31","A","0","1.026326","1.635893"
"000020","深华发A","2023-12-31","B","0","1.032601","1.000000"
"000020","深华发A","2024-03-31","A","0","0.927753","1.000000"
"000020","深华发A","2024-06-30","A","0","0.891038","1.352827"
"000020","深华发A","2024-06-30","B","0","1.000136","1.000000"
"000020","深华发A","2024-09-30","A","0","0.949132","1.000000"
"000020","深华发A","2024-12-31","A","0","0.939175","1.193580"
"000020","深华发A","2024-12-31","B","0","1.000042","1.000000"
"000020","深华发A","2025-03-31","A","0","0.858614","1.000000"
"000020","深华发A","2025-06-30","A","0","0.940789","1.251053"
"000020","深华发A","2025-06-30","B","0","1.000215","1.000000"
"000020","深华发A","2025-09-30","A","0","0.964966","1.000000"
"000020","深华发A","2025-12-31","A","0","0.983466","1.224735"
"000020","深华发A","2025-12-31","B","0","1.000114","1.000000"
"000020","深华发A","2026-03-31","A","0","1.232405","1.000000"
"000021","深科技","2019-12-31","A","0","0.681396","2.420896"
"000021","深科技","2019-12-31","B","0","1.149898","1.000000"
"000021","深科技","2020-03-31","A","0","0.569026","1.000000"
"000021","深科技","2020-06-30","A","0","0.646081","2.393051"
"000021","深科技","2020-09-30","A","0","1.033072","1.000000"
"000021","深科技","2020-12-31","A","0","1.241639","1.452042"
"000021","深科技","2021-03-31","A","0","1.770325","1.000000"
"000021","深科技","2021-06-30","A","0","1.116595","1.734162"
"000021","深科技","2021-06-30","B","0","1.448115","1.000000"
"000021","深科技","2021-09-30","A","0","1.040754","1.000000"
"000021","深科技","2021-12-31","A","0","0.971430","1.568124"
"000021","深科技","2021-12-31","B","0","","1.000000"
"000021","深科技","2022-03-31","A","0","0.306258","1.000000"
"000021","深科技","2022-06-30","A","0","0.110963","6.229191"
"000021","深科技","2022-06-30","B","0","0.666556","1.000000"
"000021","深科技","2022-09-30","A","0","0.288958","1.000000"
"000021","深科技","2022-12-31","A","0","0.471660","2.335349"
"000021","深科技","2022-12-31","B","0","0.504894","1.000000"
"000021","深科技","2023-03-31","A","0","0.967618","1.000000"
"000021","深科技","2023-06-30","A","0","1.019668","1.646384"
"000021","深科技","2023-09-30","A","0","1.113170","1.000000"
"000021","深科技","2023-12-31","A","0","1.020175","1.618453"
"000021","深科技","2023-12-31","B","0","0.901458","1.000000"
"000021","深科技","2024-03-31","A","0","1.143829","1.000000"
"000021","深科技","2024-06-30","A","0","1.093797","1.554167"
"000021","深科技","2024-09-30","A","0","0.971316","1.000000"
"000021","深科技","2024-12-31","A","0","0.911820","1.588399"
"000021","深科技","2024-12-31","B","0","0.949729","1.000000"
"000021","深科技","2025-03-31","A","0","0.609970","1.000000"
"000021","深科技","2025-06-30","A","0","0.543609","1.986234"
"000021","深科技","2025-06-30","B","0","0.790977","1.000000"
"000021","深科技","2025-09-30","A","0","0.679117","1.000000"
"000021","深科技","2025-12-31","A","0","0.756754","1.665117"
"000021","深科技","2025-12-31","B","0","0.400558","1.000000"
"000021","深科技","2026-03-31","A","0","1.328427","1.000000"
"000025","特力A","2019-12-31","A","0","1.016467","1.096098"
"000025","特力A","2019-12-31","B","0","1.016583","1.000000"
"000025","特力A","2020-03-31","A","0","0.867197","1.000000"
"000025","特力A","2020-03-31","B","0","0.554364","1.000000"
"000025","特力A","2020-06-30","A","0","0.933708","1.405277"
"000025","特力A","2020-06-30","B","0","0.934337","1.000000"
"000025","特力A","2020-09-30","A","0","0.946137","1.000000"
"000025","特力A","2020-09-30","B","0","0.946850","1.000000"
"000025","特力A","2020-12-31","A","0","0.956900","1.431829"
"000025","特力A","2020-12-31","B","0","0.934954","1.000000"
"000025","特力A","2021-03-31","A","0","0.991266","1.000000"
"000025","特力A","2021-03-31","B","0","0.950781","1.000000"
"000025","特力A","2021-06-30","A","0","0.992721","1.327861"
"000025","特力A","2021-06-30","B","0","0.946656","1.000000"
"000025","特力A","2021-09-30","A","0","0.956290","1.000000"
"000025","特力A","2021-12-31","A","0","0.975750","1.233703"
"000025","特力A","2021-12-31","B","0","0.906399","1.000000"
"000025","特力A","2022-03-31","A","0","0.969295","1.000000"
"000025","特力A","2022-06-30","A","0","0.949884","1.357575"
"000025","特力A","2022-06-30","B","0","0.733598","1.000000"
"000025","特力A","2022-09-30","A","0","0.955410","1.000000"
"000025","特力A","2022-12-31","A","0","0.960749","1.421023"
"000025","特力A","2022-12-31","B","0","0.992279","1.000000"
"000025","特力A","2023-03-31","A","0","0.957103","1.000000"
"000025","特力A","2023-06-30","A","0","1.024181","1.347919"
"000025","特力A","2023-06-30","B","0","1.476218","1.000000"
"000025","特力A","2023-09-30","A","0","1.033025","1.000000"
"000025","特力A","2023-12-31","A","0","1.036072","1.286362"
"000025","特力A","2023-12-31","B","0","1.026700","1.000000"
"000025","特力A","2024-03-31","A","0","1.050775","1.000000"
"000025","特力A","2024-06-30","A","0","1.037166","1.232737"
"000025","特力A","2024-06-30","B","0","1.002942","1.000000"
"000025","特力A","2024-09-30","A","0","1.032491","1.000000"
"000025","特力A","2024-12-31","A","0","1.039127","1.325340"
"000025","特力A","2024-12-31","B","0","1.012880","1.000000"
"000025","特力A","2025-03-31","A","0","1.023286","1.000000"
"000025","特力A","2025-06-30","A","0","1.021382","1.284573"
"000025","特力A","2025-06-30","B","0","1.014200","1.000000"
"000025","特力A","2025-09-30","A","0","1.022040","1.000000"
"000025","特力A","2025-12-31","A","0","1.025608","1.400345"
"000025","特力A","2025-12-31","B","0","1.015713","1.000000"
"000025","特力A","2026-03-31","A","0","1.017495","1.000000"
"000026","飞亚达A","2019-12-31","A","0","1.118795","1.498256"
"000026","飞亚达A","2019-12-31","B","0","1.055381","1.000000"
"000026","飞亚达","2020-06-30","A","0","1.180355","1.698914"
