"Stkcd","ShortName","Accper","Typrep","Source","F050202B","F050502B"
"000002","万科A","2019-12-31","A","0","0.033839","0.217825"
"000002","万科A","2019-12-31","B","0","0.079749","0.377282"
"000002","万科A","2020-03-31","A","0","0.001401","0.008924"
"000002","万科A","2020-03-31","B","0","-0.001617","-0.006776"
"000002","万科A","2020-06-30","A","0","0.010537","0.066316"
"000002","万科A","2020-06-30","B","0","0.085449","0.321331"
"000002","万科A","2020-09-30","A","0","0.016969","0.104921"
"000002","万科A","2020-09-30","B","0","0.089383","0.320399"
"000002","万科A","2020-12-31","A","0","0.032952","0.191154"
"000002","万科A","2020-12-31","B","0","0.088220","0.317306"
"000002","万科A","2021-03-31","A","0","0.001328","0.007109"
"000002","万科A","2021-03-31","B","0","0.000136","0.000444"
"000002","万科A","2021-06-30","A","0","0.008458","0.045332"
"000002","万科A","2021-06-30","B","0","0.042640","0.139666"
"000002","万科A","2021-09-30","A","0","0.012826","0.067895"
"000002","万科A","2021-12-31","A","0","0.019995","0.102528"
"000002","万科A","2021-12-31","B","0","0.050383","0.163460"
"000002","万科A","2022-03-31","A","0","0.001434","0.007091"
"000002","万科A","2022-06-30","A","0","0.009483","0.046152"
"000002","万科A","2022-06-30","B","0","0.027651","0.091632"
"000002","万科A","2022-09-30","A","0","0.014449","0.068219"
"000002","万科A","2022-12-31","A","0","0.020321","0.094140"
"000002","万科A","2022-12-31","B","0","0.027636","0.091684"
"000002","万科A","2023-03-31","A","0","0.001619","0.007057"
"000002","万科A","2023-06-30","A","0","0.008814","0.037532"
"000002","万科A","2023-06-30","B","0","0.029904","0.098203"
"000002","万科A","2023-09-30","A","0","0.012353","0.051743"
"000002","万科A","2023-12-31","A","0","0.012539","0.050597"
"000002","万科A","2023-12-31","B","0","0.028655","0.093267"
"000002","万科A","2024-03-31","A","0","0.000223","0.000826"
"000002","万科A","2024-06-30","A","0","-0.005821","-0.021627"
"000002","万科A","2024-06-30","B","0","0.011796","0.035689"
"000002","万科A","2024-09-30","A","0","-0.011459","-0.042193"
"000002","万科A","2024-12-31","A","0","-0.034899","-0.131315"
"000002","万科A","2024-12-31","B","0","-0.034880","-0.110626"
"000002","万科A","2025-03-31","A","0","-0.005071","-0.019183"
"000002","万科A","2025-06-30","A","0","-0.008761","-0.032923"
"000002","万科A","2025-06-30","B","0","0.028091","0.087931"
"000002","万科A","2025-09-30","A","0","-0.023309","-0.088255"
"000002","万科A","2025-12-31","A","0","-0.079597","-0.319498"
"000002","万科A","2025-12-31","B","0","-0.081001","-0.284440"
"000002","万科A","2026-03-31","A","0","-0.006037","-0.026261"
"000004","国农科技","2019-12-31","A","0","-0.003905","-0.004540"
"000004","国农科技","2019-12-31","B","0","0.036863","0.038743"
"000004","国农科技","2020-03-31","A","0","0.002406","0.002540"
"000004","国农科技","2020-03-31","B","0","-0.000883","-0.000895"
"000004","国农科技","2020-06-30","A","0","0.001406","0.001487"
"000004","国农科技","2020-06-30","B","0","-0.002567","-0.002607"
"000004","国农科技","2020-09-30","A","0","0.036047","0.038268"
"000004","国农科技","2020-09-30","B","0","-0.002884","-0.002929"
"000004","国华网安","2020-12-31","A","0","0.040542","0.043330"
"000004","国华网安","2020-12-31","B","0","-0.010036","-0.010179"
"000004","国华网安","2021-03-31","A","0","0.002736","0.002947"
"000004","国华网安","2021-03-31","B","0","-0.001847","-0.001871"
"000004","国华网安","2021-06-30","A","0","0.003931","0.004200"
"000004","国华网安","2021-06-30","B","0","-0.003239","-0.003280"
"000004","国华网安","2021-09-30","A","0","0.021310","0.023042"
"000004","国华网安","2021-12-31","A","0","-0.380366","-0.422918"
"000004","国华网安","2021-12-31","B","0","-0.008612","-0.008729"
"000004","国华网安","2022-03-31","A","0","-0.011818","-0.013747"
"000004","ST 国华","2022-06-30","A","0","-0.033455","-0.038684"
"000004","ST 国华","2022-06-30","B","0","-0.004203","-0.004258"
"000004","ST 国华","2022-09-30","A","0","-0.053397","-0.062839"
"000004","ST 国华","2022-12-31","A","0","-0.706958","-0.916310"
"000004","ST 国华","2022-12-31","B","0","-0.015138","-0.015357"
"000004","ST 国华","2023-03-31","A","0","-0.013785","-0.021956"
"000004","国华网安","2023-06-30","A","0","-0.052170","-0.083579"
"000004","国华网安","2023-06-30","B","0","-0.003745","-0.003794"
"000004","国华网安","2023-09-30","A","0","-0.066934","-0.107601"
"000004","国华网安","2023-12-31","A","0","-0.323428","-0.586055"
"000004","国华网安","2023-12-31","B","0","-0.016093","-0.016389"
"000004","国华网安","2024-03-31","A","0","-0.027478","-0.059626"
"000004","国华网安","2024-06-30","A","0","-0.049016","-0.107807"
"000004","国华网安","2024-06-30","B","0","-0.004160","-0.004253"
"000004","国华网安","2024-09-30","A","0","-0.093677","-0.213239"
"000004","国华网安","2024-12-31","A","0","-0.378710","-1.028685"
"000004","国华网安","2024-12-31","B","0","-0.017666","-0.018135"
"000004","国华网安","2025-03-31","A","0","-0.040826","-0.182267"
"000004","*ST 国华","2025-06-30","A","0","-0.149225","-0.851066"
"000004","*ST 国华","2025-06-30","B","0","-0.013565","-0.014052"
"000004","*ST 国华","2025-09-30","A","0","-0.120020","-0.585727"
"000004","*ST 国华","2025-12-31","A","0","0.040823","0.153331"
"000004","*ST 国华","2025-12-31","B","0","-0.008366","-0.008696"
"000004","*ST 国华","2026-03-31","A","0","-0.010487","-0.033786"
"000006","深振业A","2019-12-31","A","0","0.057582","0.124379"
"000006","深振业A","2019-12-31","B","0","0.114989","0.232334"
"000006","深振业A","2020-03-31","A","0","0.009050","0.019420"
"000006","深振业A","2020-03-31","B","0","-0.002294","-0.004567"
"000006","深振业A","2020-06-30","A","0","0.015097","0.032343"
"000006","深振业A","2020-06-30","B","0","-0.004086","-0.008192"
"000006","深振业A","2020-09-30","A","0","0.033889","0.072140"
"000006","深振业A","2020-09-30","B","0","0.017412","0.034535"
"000006","深振业A","2020-12-31","A","0","0.057915","0.120319"
"000006","深振业A","2020-12-31","B","0","0.035852","0.070050"
"000006","深振业A","2021-03-31","A","0","0.018054","0.035617"
"000006","深振业A","2021-03-31","B","0","0.003819","0.008274"
"000006","深振业A","2021-06-30","A","0","0.023754","0.051343"
"000006","深振业A","2021-06-30","B","0","0.062082","0.135546"
"000006","深振业A","2021-09-30","A","0","0.033371","0.073487"
"000006","深振业A","2021-12-31","A","0","0.028358","0.069090"
"000006","深振业A","2021-12-31","B","0","0.061027","0.133801"
"000006","深振业A","2022-03-31","A","0","0.001913","0.005491"
"000006","深振业A","2022-06-30","A","0","0.010002","0.029235"
"000006","深振业A","2022-06-30","B","0","0.022692","0.054551"
"000006","深振业A","2022-09-30","A","0","0.008643","0.026276"
"000006","深振业A","2022-12-31","A","0","0.017922","0.053806"
"000006","深振业A","2022-12-31","B","0","0.016822","0.041260"
"000006","深振业A","2023-03-31","A","0","-0.000493","-0.001542"
"000006","深振业A","2023-06-30","A","0","0.000255","0.000820"
"000006","深振业A","2023-06-30","B","0","0.025983","0.066718"
"000006","深振业A","2023-09-30","A","0","-0.000154","-0.000501"
"000006","深振业A","2023-12-31","A","0","-0.034471","-0.113344"
"000006","深振业A","2023-12-31","B","0","-0.000116","-0.000304"
"000006","深振业A","2024-03-31","A","0","-0.001115","-0.003879"
"000006","深振业A","2024-06-30","A","0","-0.017111","-0.057365"
"000006","深振业A","2024-06-30","B","0","-0.003006","-0.008460"
"000006","深振业A","2024-09-30","A","0","-0.027021","-0.088748"
"000006","深振业A","2024-12-31","A","0","-0.081187","-0.266735"
"000006","深振业A","2024-12-31","B","0","-0.002653","-0.006830"
"000006","深振业A","2025-03-31","A","0","-0.001478","-0.004251"
"000006","深振业A","2025-06-30","A","0","-0.004351","-0.012821"
"000006","深振业A","2025-06-30","B","0","-0.004012","-0.009918"
"000006","深振业A","2025-09-30","A","0","0.000497","0.001445"
"000006","深振业A","2025-12-31","A","0","-0.002094","-0.005950"
"000006","深振业A","2025-12-31","B","0","-0.008015","-0.019720"
"000006","深振业A","2026-03-31","A","0","0.000846","0.002234"
"000007","全新好","2019-12-31","A","0","0.041226","0.109225"
"000007","全新好","2019-12-31","B","0","-0.001148","-0.005270"
"000007","全新好","2020-03-31","A","0","-0.044239","-0.113299"
"000007","全新好","2020-03-31","B","0","-0.009334","-0.042746"
"000007","全新好","2020-06-30","A","0","-0.058170","-0.151166"
"000007","全新好","2020-06-30","B","0","0.000012","0.000053"
"000007","全新好","2020-09-30","A","0","-0.090199","-0.240173"
"000007","全新好","2020-09-30","B","0","0.015218","0.066817"
"000007","全新好","2020-12-31","A","0","-0.274001","-0.876946"
"000007","全新好","2020-12-31","B","0","-0.242781","-2.307632"
"000007","全新好","2021-03-31","A","0","-0.003562","-0.019712"
"000007","全新好","2021-03-31","B","0","0.001301",""
"000007","*ST 全新","2021-06-30","A","0","-0.007682","-0.042896"
"000007","*ST 全新","2021-06-30","B","0","-0.002947",""
"000007","*ST 全新","2021-09-30","A","0","-0.007781","-0.043591"
"000007","*ST 全新","2021-12-31","A","0","0.101326","0.443755"
"000007","*ST 全新","2021-12-31","B","0","0.086295",""
"000007","*ST 全新","2022-03-31","A","0","-0.010328","-0.039601"
"000007","*ST 全新","2022-06-30","A","0","-0.027713","-0.110935"
"000007","*ST 全新","2022-06-30","B","0","-0.033916","-2.686560"
"000007","全新好","2022-09-30","A","0","-0.026879","-0.107298"
"000007","全新好","2022-12-31","A","0","-0.016099","-0.058507"
"000007","全新好","2022-12-31","B","0","-0.005995","-0.273741"
"000007","全新好","2023-03-31","A","0","-0.001803","-0.006260"
"000007","*ST 全新","2023-06-30","A","0","0.027650","0.092131"
"000007","*ST 全新","2023-06-30","B","0","0.039460","1.242311"
"000007","*ST 全新","2023-09-30","A","0","0.022221","0.075386"
"000007","*ST 全新","2023-12-31","A","0","0.096847","0.303848"
"000007","*ST 全新","2023-12-31","B","0","0.061353","1.484677"
"000007","*ST 全新","2024-03-31","A","0","0.000918","0.002640"
"000007","*ST 全新","2024-06-30","A","0","0.005085","0.014327"
"000007","*ST 全新","2024-06-30","B","0","0.009745","0.130891"
"000007","全新好","2024-09-30","A","0","0.004489","0.011808"
"000007","全新好","2024-12-31","A","0","0.157471","0.342600"
"000007","全新好","2024-12-31","B","0","0.184683","1.114623"
"000007","全新好","2025-03-31","A","0","0.005079","0.008321"
"000007","全新好","2025-06-30","A","0","0.008938","0.014691"
"000007","全新好","2025-06-30","B","0","0.023780","0.074842"
"000007","全新好","2025-09-30","A","0","0.007149","0.012681"
"000007","全新好","2025-12-31","A","0","0.001809","0.003248"
"000007","全新好","2025-12-31","B","0","-0.061064","-0.215716"
"000007","全新好","2026-03-31","A","0","-0.008743","-0.016193"
"000008","神州高铁","2019-12-31","A","0","0.040640","0.061065"
"000008","神州高铁","2019-12-31","B","0","0.004257","0.007146"
"000008","神州高铁","2020-03-31","A","0","-0.008948","-0.014311"
"000008","神州高铁","2020-03-31","B","0","-0.004905","-0.009248"
"000008","神州高铁","2020-06-30","A","0","-0.024530","-0.039536"
"000008","神州高铁","2020-06-30","B","0","-0.009905","-0.018478"
"000008","神州高铁","2020-09-30","A","0","-0.019296","-0.031497"
"000008","神州高铁","2020-09-30","B","0","-0.014957","-0.028743"
"000008","神州高铁","2020-12-31","A","0","-0.071722","-0.125232"
"000008","神州高铁","2020-12-31","B","0","-0.055971","-0.115969"
"000008","神州高铁","2021-03-31","A","0","-0.006711","-0.013171"
"000008","神州高铁","2021-03-31","B","0","-0.004018","-0.010194"
"000008","神州高铁","2021-06-30","A","0","-0.011595","-0.022488"
"000008","神州高铁","2021-06-30","B","0","-0.007606","-0.018103"
"000008","神州高铁","2021-09-30","A","0","-0.007359","-0.014456"
"000008","神州高铁","2021-12-31","A","0","-0.109394","-0.229707"
"000008","神州高铁","2021-12-31","B","0","-0.146393","-0.373622"
"000008","神州高铁","2022-03-31","A","0","-0.004223","-0.009678"
"000008","神州高铁","2022-06-30","A","0","-0.007059","-0.016114"
"000008","神州高铁","2022-06-30","B","0","-0.006146","-0.016982"
"000008","神州高铁","2022-09-30","A","0","-0.014122","-0.032681"
"000008","神州高铁","2022-12-31","A","0","-0.071702","-0.172624"
"000008","神州高铁","2022-12-31","B","0","-0.043983","-0.122832"
"000008","神州高铁","2023-03-31","A","0","-0.002710","-0.006888"
"000008","神州高铁","2023-06-30","A","0","-0.007329","-0.018897"
"000008","神州高铁","2023-06-30","B","0","-0.007579","-0.022298"
"000008","神州高铁","2023-09-30","A","0","-0.013095","-0.033191"
"000008","神州高铁","2023-12-31","A","0","-0.075282","-0.202710"
"000008","神州高铁","2023-12-31","B","0","-0.059652","-0.147636"
"000008","神州高铁","2024-03-31","A","0","-0.005033","-0.014782"
"000008","神州高铁","2024-06-30","A","0","-0.017737","-0.052609"
"000008","神州高铁","2024-06-30","B","0","0.012895","0.028889"
"000008","神州高铁","2024-09-30","A","0","-0.019082","-0.056540"
"000008","神州高铁","2024-12-31","A","0","-0.055405","-0.168879"
"000008","神州高铁","2024-12-31","B","0","-0.029449","-0.066250"
"000008","神州高铁","2025-03-31","A","0","-0.004147","-0.013398"
"000008","神州高铁","2025-06-30","A","0","-0.009923","-0.031118"
"000008","神州高铁","2025-06-30","B","0","0.040861","0.091911"
"000008","神州高铁","2025-09-30","A","0","-0.009305","-0.028953"
"000008","神州高铁","2025-12-31","A","0","-0.089416","-0.310073"
"000008","神州高铁","2025-12-31","B","0","-0.042801","-0.092947"
"000008","神州高铁","2026-03-31","A","0","-0.003642","-0.013761"
"000009","中国宝安","2019-12-31","A","0","0.023705","0.067289"
"000009","中国宝安","2019-12-31","B","0","0.013660","0.056574"
"000009","中国宝安","2020-03-31","A","0","0.003780","0.010640"
"000009","中国宝安","2020-03-31","B","0","-0.002840","-0.011983"
"000009","中国宝安","2020-06-30","A","0","0.011350","0.031447"
"000009","中国宝安","2020-06-30","B","0","0.015386","0.063493"
"000009","中国宝安","2020-09-30","A","0","0.026543","0.069632"
"000009","中国宝安","2020-09-30","B","0","0.021795","0.087736"
"000009","中国宝安","2020-12-31","A","0","0.034406","0.089233"
"000009","中国宝安","2020-12-31","B","0","0.023320","0.093924"
"000009","中国宝安","2021-03-31","A","0","0.011041","0.026383"
"000009","中国宝安","2021-03-31","B","0","-0.000029","-0.000111"
"000009","中国宝安","2021-06-30","A","0","0.033926","0.080668"
"000009","中国宝安","2021-06-30","B","0","0.013524","0.051226"
"000009","中国宝安","2021-09-30","A","0","0.045852","0.106639"
"000009","中国宝安","2021-12-31","A","0","0.050537","0.121721"
"000009","中国宝安","2021-12-31","B","0","0.014660","0.055151"
"000009","中国宝安","2022-03-31","A","0","0.011568","0.028298"
"000009","中国宝安","2022-06-30","A","0","0.024735","0.062939"
"000009","中国宝安","2022-06-30","B","0","0.002621","0.009523"
"000009","中国宝安","2022-09-30","A","0","0.035971","0.092562"
"000009","中国宝安","2022-12-31","A","0","0.055233","0.143067"
"000009","中国宝安","2022-12-31","B","0","-0.005843","-0.021552"
"000009","中国宝安","2023-03-31","A","0","0.008994","0.024319"
"000009","中国宝安","2023-06-30","A","0","0.019792","0.052088"
"000009","中国宝安","2023-06-30","B","0","0.002458","0.009390"
"000009","中国宝安","2023-09-30","A","0","0.029016","0.076071"
"000009","中国宝安","2023-12-31","A","0","0.032802","0.084331"
"000009","中国宝安","2023-12-31","B","0","-0.005234","-0.020238"
"000009","中国宝安","2024-03-31","A","0","0.005397","0.012986"
"000009","中国宝安","2024-06-30","A","0","0.011556","0.027807"
"000009","中国宝安","2024-06-30","B","0","0.011321","0.045467"
"000009","中国宝安","2024-09-30","A","0","0.017861","0.043090"
"000009","中国宝安","2024-12-31","A","0","0.019876","0.048308"
"000009","中国宝安","2024-12-31","B","0","0.013338","0.052884"
"000009","中国宝安","2025-03-31","A","0","0.007689","0.019095"
"000009","中国宝安","2025-06-30","A","0","0.015344","0.038212"
"000009","中国宝安","2025-06-30","B","0","0.008041","0.031668"
"000009","中国宝安","2025-09-30","A","0","0.023903","0.059169"
"000009","中国宝安","2025-12-31","A","0","0.024411","0.060577"
"000009","中国宝安","2025-12-31","B","0","0.005760","0.022982"
"000009","中国宝安","2026-03-31","A","0","0.004555","0.011385"
"000011","深物业A","2019-12-31","A","0","0.083405","0.207644"
"000011","深物业A","2019-12-31","B","0","0.027618","0.060650"
"000011","深物业A","2020-03-31","A","0","0.011644","0.038565"
"000011","深物业A","2020-03-31","B","0","0.004361","0.012571"
"000011","深物业A","2020-06-30","A","0","0.016377","0.054745"
"000011","深物业A","2020-06-30","B","0","0.003874","0.011068"
"000011","深物业A","2020-09-30","A","0","0.012310","0.043781"
"000011","深物业A","2020-09-30","B","0","0.004223","0.013008"
"000011","深物业A","2020-12-31","A","0","0.063650","0.207540"
"000011","深物业A","2020-12-31","B","0","0.004047","0.012466"
"000011","深物业A","2021-03-31","A","0","0.016760","0.053208"
"000011","深物业A","2021-03-31","B","0","0.004817","0.015448"
"000011","深物业A","2021-06-30","A","0","0.052460","0.167453"
"000011","深物业A","2021-06-30","B","0","0.010478","0.037913"
"000011","深物业A","2021-09-30","A","0","0.058371","0.188634"
"000011","深物业A","2021-12-31","A","0","0.073668","0.237424"
"000011","深物业A","2021-12-31","B","0","0.012893","0.050045"
"000011","深物业A","2022-03-31","A","0","0.014689","0.046973"
"000011","深物业A","2022-06-30","A","0","0.016089","0.054800"
"000011","深物业A","2022-06-30","B","0","0.003041","0.016295"
"000011","深物业A","2022-09-30","A","0","0.029777","0.098568"
"000011","深物业A","2022-12-31","A","0","0.034557","0.116266"
"000011","深物业A","2022-12-31","B","0","0.019195","0.100889"
"000011","深物业A","2023-03-31","A","0","0.000618","0.002182"
"000011","深物业A","2023-06-30","A","0","0.013715","0.048037"
"000011","深物业A","2023-06-30","B","0","0.017742","0.102629"
"000011","深物业A","2023-09-30","A","0","0.014473","0.050756"
"000011","深物业A","2023-12-31","A","0","0.027420","0.098069"
"000011","深物业A","2023-12-31","B","0","0.062742","0.331129"
"000011","深物业A","2024-03-31","A","0","-0.000222","-0.000799"
"000011","深物业A","2024-06-30","A","0","0.000079","0.000287"
"000011","深物业A","2024-06-30","B","0","-0.002704","-0.013057"
"000011","深物业A","2024-09-30","A","0","-0.000345","-0.001240"
"000011","深物业A","2024-12-31","A","0","-0.079746","-0.324456"
"000011","深物业A","2024-12-31","B","0","0.009032","0.042122"
"000011","深物业A","2025-03-31","A","0","0.000202","0.000979"
"000011","深物业A","2025-06-30","A","0","0.000631","0.003114"
"000011","深物业A","2025-06-30","B","0","-0.003169","-0.015510"
"000011","深物业A","2025-09-30","A","0","0.001703","0.008035"
"000011","深物业A","2025-12-31","A","0","0.000306","0.001452"
"000011","深物业A","2025-12-31","B","0","0.230167","0.721496"
"000011","深物业A","2026-03-31","A","0","-0.001974","-0.009351"
"000012","南玻A","2019-12-31","A","0","0.030037","0.058029"
"000012","南玻A","2019-12-31","B","0","0.019556","0.041884"
"000012","南玻A","2020-03-31","A","0","0.005825","0.011286"
"000012","南玻A","2020-03-31","B","0","-0.002496","-0.005874"
"000012","南玻A","2020-06-30","A","0","0.021396","0.040353"
"000012","南玻A","2020-06-30","B","0","0.049519","0.109571"
"000012","南玻A","2020-09-30","A","0","0.041219","0.073353"
"000012","南玻A","2020-09-30","B","0","0.049207","0.099143"
"000012","南玻A","2020-12-31","A","0","0.045003","0.079286"
"000012","南玻A","2020-12-31","B","0","0.082115","0.161398"
"000012","南玻A","2021-03-31","A","0","0.031976","0.053034"
"000012","南玻A","2021-03-31","B","0","-0.007619","-0.013577"
"000012","南玻A","2021-06-30","A","0","0.075124","0.122812"
"000012","南玻A","2021-06-30","B","0","0.055645","0.096009"
"000012","南玻A","2021-09-30","A","0","0.082408","0.136877"
"000012","南玻A","2021-12-31","A","0","0.082557","0.138887"
"000012","南玻A","2021-12-31","B","0","0.093908","0.169957"
"000012","南玻A","2022-03-31","A","0","0.019078","0.032153"
"000012","南玻A","2022-06-30","A","0","0.047563","0.083603"
"000012","南玻A","2022-06-30","B","0","0.053454","0.099256"
"000012","南玻A","2022-09-30","A","0","0.074056","0.133431"
"000012","南玻A","2022-12-31","A","0","0.089153","0.161923"
"000012","南玻A","2022-12-31","B","0","0.066039","0.122279"
"000012","南玻A","2023-03-31","A","0","0.015229","0.028919"
"000012","南玻A","2023-06-30","A","0","0.033173","0.063798"
"000012","南玻A","2023-06-30","B","0","0.131853","0.222196"
"000012","南玻A","2023-09-30","A","0","0.053160","0.104669"
"000012","南玻A","2023-12-31","A","0","0.054969","0.110806"
"000012","南玻A","2023-12-31","B","0","0.128668","0.230607"
"000012","南玻A","2024-03-31","A","0","0.010337","0.021636"
"000012","南玻A","2024-06-30","A","0","0.023033","0.049693"
"000012","南玻A","2024-06-30","B","0","0.048406","0.084297"
"000012","南玻A","2024-09-30","A","0","0.024823","0.053155"
"000012","南玻A","2024-12-31","A","0","0.008041","0.017352"
"000012","南玻A","2024-12-31","B","0","0.056570","0.098400"
"000012","南玻A","2025-03-31","A","0","0.000291","0.000656"
"000012","南玻A","2025-06-30","A","0","0.002051","0.004661"
"000012","南玻A","2025-06-30","B","0","0.013152","0.023581"
"000012","南玻A","2025-09-30","A","0","0.004454","0.010045"
"000012","南玻A","2025-12-31","A","0","0.003369","0.007645"
"000012","南玻A","2025-12-31","B","0","0.033249","0.059329"
"000012","南玻A","2026-03-31","A","0","-0.003286","-0.007668"
"000014","沙河股份","2019-12-31","A","0","0.016522","0.033713"
"000014","沙河股份","2019-12-31","B","0","-0.000181","-0.000287"
"000014","沙河股份","2020-03-31","A","0","0.004917","0.010239"
"000014","沙河股份","2020-03-31","B","0","-0.003840","-0.006461"
"000014","沙河股份","2020-06-30","A","0","0.014323","0.029121"
"000014","沙河股份","2020-06-30","B","0","-0.007491","-0.012787"
"000014","沙河股份","2020-09-30","A","0","0.008735","0.018877"
"000014","沙河股份","2020-09-30","B","0","0.007902","0.013388"
"000014","沙河股份","2020-12-31","A","0","0.004146","0.009567"
"000014","沙河股份","2020-12-31","B","0","0.012913","0.019031"
"000014","沙河股份","2021-03-31","A","0","-0.003903","-0.009891"
"000014","沙河股份","2021-03-31","B","0","-0.004515","-0.005798"
"000014","沙河股份","2021-06-30","A","0","-0.008613","-0.022691"
"000014","沙河股份","2021-06-30","B","0","-0.010637","-0.013592"
"000014","沙河股份","2021-09-30","A","0","-0.012126","-0.033398"
"000014","沙河股份","2021-12-31","A","0","0.019704","0.050313"
"000014","沙河股份","2021-12-31","B","0","-0.001282","-0.001616"
"000014","沙河股份","2022-03-31","A","0","0.006232","0.015507"
"000014","沙河股份","2022-06-30","A","0","0.017586","0.042898"
"000014","沙河股份","2022-06-30","B","0","-0.013181","-0.016456"
"000014","沙河股份","2022-09-30","A","0","0.070043","0.170646"
"000014","沙河股份","2022-12-31","A","0","0.089717","0.224176"
"000014","沙河股份","2022-12-31","B","0","0.142470","0.192761"
"000014","沙河股份","2023-03-31","A","0","0.051797","0.124245"
"000014","沙河股份","2023-06-30","A","0","0.155120","0.309992"
"000014","沙河股份","2023-06-30","B","0","0.218394","0.298600"
"000014","沙河股份","2023-09-30","A","0","0.176567","0.342694"
"000014","沙河股份","2023-12-31","A","0","0.190582","0.357938"
"000014","沙河股份","2023-12-31","B","0","0.298034","0.377542"
"000014","沙河股份","2024-03-31","A","0","0.018920","0.026701"
"000014","沙河股份","2024-06-30","A","0","0.022599","0.031662"
"000014","沙河股份","2024-06-30","B","0","0.006374","0.007241"
"000014","沙河股份","2024-09-30","A","0","0.019706","0.027395"
"000014","沙河股份","2024-12-31","A","0","0.007219","0.010028"
"000014","沙河股份","2024-12-31","B","0","-0.004194","-0.004790"
"000014","沙河股份","2025-03-31","A","0","-0.004409","-0.005755"
"000014","沙河股份","2025-06-30","A","0","-0.008475","-0.011492"
"000014","沙河股份","2025-06-30","B","0","-0.009086","-0.010333"
"000014","沙河股份","2025-09-30","A","0","-0.014405","-0.019577"
"000014","沙河股份","2025-12-31","A","0","-0.070816","-0.093470"
"000014","沙河股份","2025-12-31","B","0","-0.026382","-0.030252"
"000014","沙河股份","2026-03-31","A","0","-0.002813","-0.003944"
"000017","深中华A","2019-12-31","A","0","-0.114930","-0.549846"
"000017","深中华A","2019-12-31","B","0","-0.123136","-1.084510"
"000017","深中华A","2020-03-31","A","0","-0.011020","-0.057719"
"000017","深中华A","2020-03-31","B","0","-0.006246","-0.143215"
"000017","*ST 中华A","2020-06-30","A","0","0.049853","0.220480"
"000017","*ST 中华A","2020-06-30","B","0","0.029485","0.497792"
"000017","*ST 中华A","2020-09-30","A","0","0.075990","0.311358"
"000017","*ST 中华A","2020-09-30","B","0","0.066857","0.884493"
"000017","*ST 中华A","2020-12-31","A","0","0.056652","0.235990"
"000017","*ST 中华A","2020-12-31","B","0","0.051349","0.748523"
"000017","*ST 中华A","2021-03-31","A","0","-0.002377","-0.008282"
"000017","*ST 中华A","2021-03-31","B","0","-0.003200","-0.038990"
"000017","深中华A","2021-06-30","A","0","0.016943","0.059696"
"000017","深中华A","2021-06-30","B","0","0.015549","0.169623"
"000017","深中华A","2021-09-30","A","0","0.023497","0.082362"
"000017","深中华A","2021-12-31","A","0","-0.017340","-0.066051"
"000017","深中华A","2021-12-31","B","0","-0.040477","-0.595855"
"000017","深中华A","2022-03-31","A","0","-0.007277","-0.030671"
"000017","深中华A","2022-06-30","A","0","-0.012302","-0.052291"
"000017","深中华A","2022-06-30","B","0","-0.035823","-1.065290"
"000017","深中华A","2022-09-30","A","0","0.021930","0.087001"
"000017","深中华A","2022-12-31","A","0","-0.032277","-0.048547"
"000017","深中华A","2022-12-31","B","0","-0.030332","-0.044242"
"000017","深中华A","2023-03-31","A","0","0.008980","0.011614"
"000017","深中华A","2023-06-30","A","0","0.014842","0.019288"
"000017","深中华A","2023-06-30","B","0","0.002557","0.003193"
"000017","深中华A","2023-09-30","A","0","0.016179","0.020772"
"000017","深中华A","2023-12-31","A","0","0.046955","0.058626"
"000017","深中华A","2023-12-31","B","0","0.036516","0.047422"
"000017","深中华A","2024-03-31","A","0","0.008731","0.010191"
"000017","深中华A","2024-06-30","A","0","0.014966","0.017374"
"000017","深中华A","2024-06-30","B","0","0.009417","0.011527"
"000017","深中华A","2024-09-30","A","0","0.018713","0.021851"
"000017","深中华A","2024-12-31","A","0","0.039392","0.046752"
"000017","深中华A","2024-12-31","B","0","0.022731","0.027772"
"000017","深中华A","2025-03-31","A","0","0.013580","0.016072"
"000017","深中华A","2025-06-30","A","0","0.040669","0.051167"
"000017","深中华A","2025-06-30","B","0","0.017106","0.020600"
"000017","深中华A","2025-09-30","A","0","0.069591","0.083356"
"000017","深中华A","2025-12-31","A","0","0.090735","0.108648"
"000017","深中华A","2025-12-31","B","0","0.050358","0.057900"
"000017","深中华A","2026-03-31","A","0","0.012466","0.015238"
"000019","深粮控股","2019-12-31","A","0","0.058066","0.085820"
"000019","深粮控股","2019-12-31","B","0","0.048555","0.051808"
"000019","深粮控股","2020-03-31","A","0","0.012789","0.018492"
"000019","深粮控股","2020-03-31","B","0","-0.002889","-0.003072"
"000019","深粮控股","2020-06-30","A","0","0.030749","0.046001"
"000019","深粮控股","2020-06-30","B","0","0.073447","0.078962"
"000019","深粮控股","2020-09-30","A","0","0.044890","0.066927"
"000019","深粮控股","2020-09-30","B","0","0.071807","0.075954"
"000019","深粮控股","2020-12-31","A","0","0.057336","0.085738"
"000019","深粮控股","2020-12-31","B","0","0.068014","0.070698"
"000019","深粮控股","2021-03-31","A","0","0.018481","0.028797"
"000019","深粮控股","2021-03-31","B","0","0.004012","0.004128"
"000019","深粮控股","2021-06-30","A","0","0.031229","0.052946"
"000019","深粮控股","2021-06-30","B","0","0.007505","0.008321"
"000019","深粮控股","2021-09-30","A","0","0.039607","0.064033"
